"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1950";"1";"S5.0";"5";"FRA";"Louis Rosier (private entrant)";"FRA|FRA";"Louis Rosier|Jean-Louis Rosier";"Talbot-Lago T26 GS Biplace";"Talbot-Lago 4.5L S6";"Dunlop";"256";"3465.120";"";""
"1950";"2";"S5.0";"7";"FRA";"Pierre Meyrat (private entrant)";"FRA|FRA";"Pierre Meyrat|Guy Mairesse";"Talbot-Lago T26 Monoplace Decalee";"Talbot-Lago 4.5L S6";"Dunlop";"255";"3440.090";"";""
"1950";"3";"S8.0";"4";"GBR";"S.H. Allard";"GBR|USA";"Sydney Allard|Tom Cole Jr.";"Allard J2";"Cadillac 5.4L V8";"Dunlop";"251";"3389.050";"";""
"1950";"4";"S5.0";"14";"GBR";"Healey Motors Ltd.";"GBR|GBR";"Tony Rolt|Duncan Hamilton";"Nash-Healey E";"Nash 3.8L S6";"Dunlop";"250";"3384.880";"";""
"1950";"5";"S3.0";"19";"GBR";"Aston Martin Ltd.";"GBR|GBR";"George Abecassis|Lance Macklin";"Aston Martin DB2";"Aston Martin 2.6L S6";"Dunlop";"249";"3370.240";"";""
"1950";"6";"S3.0";"21";"GBR";"Aston Martin Ltd.";"GBR|GBR";"Reg Parnell|Charles Brackenbury";"Aston Martin DB2";"Aston Martin 2.6L S6";"Dunlop";"244";"3294.320";"";""
"1950";"7";"S3.0";"18";"FRA";"Henri Louveau (private entrant)";"FRA|FRA";"Henri Louveau|Jean Estager";"Delage D6-3L";"Delage 3.0L S6";"Dunlop";"241";"3253.080";"";""
"1950";"8";"S5.0";"11";"GBR";"E.R. Hall (private entrant)";"GBR|GBR";"Eddie Hall|Tom Clarke";"Bentley Corniche TT Coupé";"Bentley 4.3L S6";"India";"236";"3203.930";"";""
"1950";"9";"S2.0";"30";"GBR";"H.J. Aldington (private entrant)";"GBR|GBR";"Richard ""Dickie"" Stoop|T.A.S.O. ""Donald"" Mathieson";"Frazer Nash Milla Miglia";"Bristol 2.0L S6";"Dunlop";"235";"3174.710";"";""
"1950";"10";"S8.0";"3";"USA";"Briggs Cunningham (private entrant)";"USA|USA";"Miles Collier|Sam Collier";"Cadillac Coupe de Ville";"Cadillac 5.4L V8";"Firestone";"233";"3149.190";"";""
"1950";"11";"S8.0";"2";"USA";"Briggs Cunningham (private entrant)";"USA|USA";"Briggs Cunningham|Phil Walters";"Cadillac Spider";"Cadillac 5.4L V8";"Firestone";"232";"3141.030";"";""
"1950";"12";"S5.0";"15";"GBR";"P.T.C. Clark (private entrant)";"GBR|GBR";"Peter Clark|Nick Haines";"Jaguar XK120S";"Jaguar 3.4L S6";"Dunlop";"230";"3133.240";"";""
"1950";"13";"S5.0";"6";"FRA";"André Chambas (private entrant)";"FRA|FRA";"André Chambas|André Morel";"Talbot-Lago Gran Sport Coupe";"Talbot-Lago 4.5L S6";"Dunlop";"228";"3083.870";"";""
