"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1969";"1";"S5.0";"6";"GBR";"JW Automotive Engineering";"BEL|GBR";"Jacky Ickx|Jackie Oliver";"Ford GT40";"Ford 4.9L V8";"Firestone";"372";"4998.000";"";""
"1969";"2";"P3.0";"64";"DEU";"Porsche System Engineering";"DEU|FRA";"Hans Herrmann|Gérard Larrousse";"Porsche 908LH Coupé";"Porsche 3.0L F8";"Dunlop";"372";"4997.880";"";""
"1969";"3";"S5.0";"7";"GBR";"JW Automotive Engineering";"GBR|GBR";"David Hobbs|Mike Hailwood";"Ford GT40";"Ford 4.9L V8";"Firestone";"368";"4954.030";"";""
"1969";"4";"P3.0";"33";"FRA";"Equipe Matra - Elf";"FRA|GBR";"Jean-Pierre Beltoise|Piers Courage";"Matra-Simca MS650";"Matra 3.0L V12";"Dunlop";"368";"4945.540";"";""
"1969";"5";"P3.0";"32";"FRA";"Equipe Matra - Elf";"FRA|ITA";"Jean Guichet|Nino Vaccarella";"Matra-Simca MS630";"Matra 3.0L V12";"Dunlop";"359";"4834.330";"";""
"1969";"6";"S5.0";"68";"DEU";"Deutsche Auto Zeitung";"DEU|DEU";"Helmut Kelleners|Reinhold Joest";"Ford GT40";"Ford 4.7L V8";"Dunlop";"341";"4592.570";"";""
"1969";"7";"P3.0";"35";"FRA";"Equipe Matra - Elf";"ITA|GBR";"Giovanni 'Nanni' Galli|Robin Widdows";"Matra-Simca MS630/650";"Matra 3.0L V12";"Dunlop";"330";"4443.980";"";""
"1969";"8";"S5.0";"17";"USA";"North American Racing Team";"ITA|USA";"Teodoro Zeccoli|Sam Posey";"Ferrari 275LM";"Ferrari 3.3L V12";"Goodyear";"329";"4424.050";"";""
"1969";"9";"S2.0";"39";"FRA";"Christian Poirot (private entrant)";"FRA|FRA";"Christian Poirot|Pierre Maublanc";"Porsche 910";"Porsche 1991cc F6";"Dunlop";"312";"4191.410";"";""
"1969";"10";"GT2.0";"41";"BEL";"Jean-Pierre Gaban (private entrant)";"BEL|BEL";"Jean-Pierre Gaban|Yves Deprez";"Porsche 911S";"Porsche 1991cc F6";"Dunlop";"306";"4120.560";"";""
"1969";"11";"GT2.0";"40";"FRA";"Auguste Veuillet (private entrant)";"FRA|FRA";"Claude Ballot-Léna|Guy Chasseuil";"Porsche 911T";"Porsche 1991cc F6";"Dunlop";"301";"4052.580";"";""
"1969";"12";"P1.15";"50";"FRA";"Société des Automobiles Alpine";"FRA|FRA";"Alain Serpaggi|Christian Ethuin";"Alpine A210";"Renault-Gordini 1005cc S4";"Dunlop";"292";"3931.780";"";""
"1969";"13";"GT2.0";"44";"FRA";"Claude Laurent (private entrant)";"FRA|FRA";"Claude Laurent|Jacques Marché";"Porsche 911T";"Porsche 1991cc F6";"Dunlop";"287";"3864.000";"";""
"1969";"14";"GT2.0";"67";"FRA";"Philippe Farjon (private entrant)";"FRA|FRA";"Philippe Farjon|Jacques Dechaumel";"Porsche 911S";"Porsche 1991cc F6";"Dunlop";"286";"3845.470";"";""
"1969";"DNF";"S5.0";"12";"DEU";"Porsche System Engineering";"GBR|GBR";"Vic Elford|Richard Attwood";"Porsche 917LH";"Porsche 4.5L F12";"Dunlop";"327";"4404.363";"20:53:00";"Gearbox, clutch"
"1969";"DNF";"P3.0";"22";"DEU";"Porsche System Engineering";"AUT|DEU";"Rudi Lins|Willi Kauhsen";"Porsche 908LH Coupé";"Porsche 3.0L F8";"Dunlop";"317";"4269.673";"21:00:00";"Transmission (gearbox)"
"1969";"DNF";"P1.6";"45";"FRA";"Société des Automobiles Alpine";"FRA|FRA";"Jean-Claude Killy|Bob Wollek";"Alpine A210";"Renault-Gordini 1470cc S4";"Dunlop";"242";"3259.498";"19:00:00";"Suspenssion (shock absorber mounting)"
"1969";"DNF";"GT2.0";"66";"FRA";"Jean Edreteaud (private entrant)";"FRA|FRA";"Jean Edreteaud|Raymond Lopez";"Porsche 911T";"Porsche 1991cc F6";"";"241";"3246.029";"19:00:00";"Accident"
"1969";"DNF";"P3.0";"18";"ITA";"SpA Ferrari SEFAC";"MEX|GBR";"Pedro Rodriguez|David Piper";"Ferrari 312P Coupé";"Ferrari 3.0L V12";"Firestone";"223";"3003.587";"15:20:00";"Gearbox"
"1969";"DNF";"P3.0";"29";"FRA";"Ecurie Savin-Calberson";"FRA|FRA";"Patrick Depailler|Jean-Pierre Jabouille";"Alpine A220/69";"Renault-Gordini 3.0L V8";"Michelin";"209";"2815.021";"16:30:00";"Engine (connecting rod)"
"1969";"DNF";"P3.0";"23";"DEU";"Porsche System Engineering";"DEU|DEU";"Udo Schütz|Gerhard Mitter";"Porsche 908LH Coupé";"Porsche 3.0L F8";"Dunlop";"199";"2680.331";"13:00:00";"Accident (out of track at Mulsanne)"
"1969";"DNF";"S5.0";"2";"CHE";"Scuderia Filipinetti";"SWE|USA";"Joakim 'Jo' Bonnier|Masten Gregory";"Lola T70 Mk.IIIB";"Chevrolet 5.0L V8";"Goodyear";"196";"2639.924";"12:00:00";"Engine"
"1969";"DNF";"GT+2.0";"1";"CHE";"Scuderia Filipinetti";"FRA|SWE";"Henri Greder|Reine Wisell";"Chevrolet Corvette C3";"Chevrolet 7.0L V8";"Goodyear";"196";"2639.924";"15:00:00";"Transmission (gearbox)"
"1969";"DNF";"GT2.0";"63";"FRA";"Marcel Martin (private entrant)";"FRA|FRA";"René Mazzia|Pierre Mauroy";"Porsche 911T";"Porsche 1991cc F6";"";"174";"2343.606";"15:00:00";"Transmission (gearbox)"
"1969";"DNF";"P3.0";"31";"FRA";"Société des Automobiles Alpine";"FRA|FRA";"Jean-Pierre Nicolas|Jean-Luc Thérier";"Alpine A220/68";"Renault-Gordini 3.0L V8";"Michelin";"160";"2155.040";"11:00:00";"Engine (head gasket)"
"1969";"DNF";"P3.0";"34";"FRA";"Ecurie Matra - Elf";"FRA|CHE";"Johnny Servoz-Gavin|Herbert Müller";"Matra-Simca MS630/650";"Matra 3.0L V12";"Dunlop";"158";"2128.102";"11:00:00";"Electrics (short circuit)"
"1969";"DNF";"S5.0";"14";"DEU";"Porsche System Engineering";"DEU|DEU";"Rolf Stommelen|Kurt Ahrens Jr.";"Porsche 917LH";"Porsche 4.5L F12";"Dunlop";"148";"1993.412";"14:00:00";"Oil leak"
"1969";"DNF";"P3.0";"28";"FRA";"Société des Automobiles Alpine";"FRA|FRA";"Jean Vinatier|André de Cortanze";"Alpine A220/69";"Renault-Gordini 3.0L V8";"Michelin";"133";"1791.377";"11:00:00";"Oil pipe"
"1969";"DNF";"S5.0";"8";"GBR";"Peter Sadler (private entrant)";"GBR|GBR";"Peter Sadler|Paul Vestey";"Ford GT40";"Ford 4.7L V8";"Firestone";"106";"1427.714";"9:00:00";"Electrics (alternator)"
"1969";"DNF";"S2.0";"43";"GBR";"J. C. Bamford Excavators Ltd.";"GBR|GBR";"Roger Enever|Peter Brown";"Chevron B8";"BMW 1991cc S4";"Dunlop";"100";"1346.900";"7:00:00";"Engine (piston)"
"1969";"DNF";"P1.3";"49";"FRA";"Trophée Le Mans Alpine";"FRA|FRA";"Jacques Foucteau|Patrice Compain";"Alpine A210";"Renault-Gordini 1296cc S4";"Dunlop";"97";"1306.493";"9:00:00";"Suspension (shock absorber)"
"1969";"DNF";"P2.0";"38";"BEL";"Racing Team VDS";"BEL|BEL";"Gustave 'Taf' Gosselin|Claude Bourgoignie";"Alfa Romeo T33/B";"Alfa Romeo 1996cc V8";"Dunlop";"76";"1023.644";"7:00:00";"Accident (out of track)"
"1969";"DNF";"P3.0";"20";"CHE|DEU";"Hart Ski Racing|Porsche System Engineering";"CHE|GBR";"Jo Siffert|Brian Redman";"Porsche 908/02LH";"Porsche 3.0L F8";"Firestone";"60";"808.140";"5:00:00";"Transmission (gearbox)"
"1969";"DNF";"P3.0";"30";"FRA";"Société des Automobiles Alpine";"FRA|FRA";"Jean-Claude Andruet|Henri Grandsire";"Alpine A220/69";"Renault-Gordini 3.0L V8";"Michelin";"48";"646.512";"5:00:00";"Engine (head gasket)"
"1969";"DNF";"S5.0";"9";"GBR";"Alan Mann Racing Ltd.";"AUS|GBR";"Frank Gardner|Malcolm Guthrie";"Ford GT40";"Ford 4.9L V8";"Goodyear";"42";"565.698";"5:00:00";"Transmission (driveshaft)"
"1969";"DSQ";"GT+2.0";"59";"CHE";"Scuderia Filipinetti";"CHE|CHE";"Claude Haldi|Jacques Rey";"Ferrari 275 GTB Competizione";"Ferrari 3.3L V12";"Goodyear";"39";"525.291";"4:00:00";"Premature oil replenishment"
"1969";"DNF";"P3.0";"36";"BEL";"Racing Team VDS";"BEL|NLD";"Teddy Pilette|Rob Slotemaker";"Alfa Romeo T33/B";"Alfa Romeo 2.5L V8";"Dunlop";"35";"471.415";"4:00:00";"Oil pressure"
"1969";"DNF";"GT2.0";"42";"CHE";"Wicky Racing Team";"CHE|CHE";"André Wicky|Edgar Berney";"Porsche 911T";"Porsche 1991cc F6";"Dunlop";"34";"457.946";"3:00:00";"Engine (piston)"
"1969";"DNF";"P2.0";"62";"GBR";"Mark Konig (private entrant)";"GBR|GBR";"Mark Konig|Tony Lanfranchi";"Nomad Mk 2";"BRM 1998cc V8";"Dunlop";"28";"377.132";"3:00:00";"Transmission (gearbox)"
"1969";"DNF";"P2.0";"37";"GBR";"Donald Healey Motor Company";"GBR|GBR";"Clive Baker|Jeff Harris";"Healey SR";"Coventry Climax 1998cc V8";"Dunlop";"14";"188.566";"3:00:00";"Radiator (broken after passing the wreckage of #10)"
"1969";"DNF";"P1.15";"51";"FRA";"Ecurie Fiat-Abarth France";"ITA|ITA";"Maurizio Zanetti|Ugo Locatelli";"Abarth 1000SP";"Abarth 1001cc S4";"Dunlop";"9";"121.221";"1:00:00";"Ignition"
"1969";"DNF";"P2.0";"60";"FRA";"Robert Buchet (private entrant)";"FRA|FRA";"Jean de Mortemart|Jean Mésange";"Porsche 910";"Porsche 1991cc F6";"Dunlop";"4";"53.876";"1:00:00";"Engine (connecting rod)"
"1969";"DNF";"P1.6";"46";"FRA";"Ecurie Savin-Calberson";"FRA|FRA";"Alain LeGuellec|Bernard Tramont";"Alpine A210";"Renault-Gordini 1470cc S4";"Michelin";"1";"13.469";"1:00:00";"Engine (head gasket)"
"1969";"DNF";"P3.0";"19";"ITA";"SpA Ferrari SEFAC";"NZL|CHE";"Chris Amon|Peter Schetty";"Ferrari 312P Coupe";"Ferrari 3.0L V12";"Firestone";"0";"0.0";"";"Accident (with #10 at Maison Blanche), fire"
"1969";"DNF";"S5.0";"10";"GBR";"John Woolfe Racing (private entrant)";"GBR|DEU";"John Woolfe|Herbert Linge";"Porsche 917";"Porsche 4.5L F12";"Dunlop";"0";"0.0";"0:04:00";"Fatal accident - Woolfe (with #19 at Maison Blanche)"
"1969";"DNS";"S5.0";"15";"DEU";"Porsche System Engineering";"DEU|GBR|AUT";"Herbert Linge|Brian Redman|Rudi Lins";"Porsche 917LH";"Porsche 4.5L F12";"";"0";"0.0";"";"Spare car"
"1969";"DNS";"S5.0";"16";"USA";"North American Racing Team";"USA|USA";"Sam Posey|Bob Grossman";"Ferrari 365 GTB/4 Daytona";"Ferrari 4.4L V12";"";"0";"0.0";"";"Accident in practice"
"1969";"DNQ";"P1.3";"58";"FRA";"Ecurie ASA - ESCA";"FRA|CHE";"Jean-Pierre Hanrioud|Dominique Martin";"Ford GT40";"Ford 4.9L V8";"";"0";"0.0";"";"Engine"
"1969";"DNS";"S2.0";"61";"USA";"North American Racing Team";"FRA|USA";"Robert Mieusset|Ricardo Rodriguez";"Ferrari Dino 206 S";"Ferrari 1986cc V6";"";"0";"0.0";"";"Accident in practice"
"1969";"DNQ";"P1.3";"47";"GBR";"Unipower Cars";"GBR|GBR";"Piers Forrester|Stanley Robinson";"Unipower GT";"BMC 1293cc S4";"Dunlop";"0";"0.0";"";""
"1969";"DNQ";"P1.3";"48";"GBR";"Piper Cars Ltd.";"GBR|GBR";"Tim Lalonde|John Burton";"Piper GTR";"Ford 1300cc S4";"Dunlop";"0";"0.0";"";""
"1969";"DNA";"S5.0";"57";"GBR";"Lola Cars Ltd.";"SWE";"Ulf Norinder";"Lola T70 Mk. III";"Chevrolet 5.0L V8";"";"0";"0.0";"";""
"1969";"DNA";"P1.15";"69";"FRA";"Jacques Bourdon (private entrant)";"FRA|FRA";"Jacques Bourdon|Christian Ethuin";"Alpine A210";"Renault-Gordini 1005cc S4";"";"0";"0.0";"";""
