"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1983";"1";"C";"3";"DEU";"Rothmans Porsche";"AUS|USA|USA";"Vern Schuppan|Hurley Haywood|Al Holbert";"Porsche 956";"Porsche Type-935 2.6L Turbo Flat-6";"Dunlop";"370";"5047.934";"";""
"1983";"2";"C";"1";"DEU";"Rothmans Porsche";"BEL|GBR";"Jacky Ickx|Derek Bell";"Porsche 956";"Porsche Type-935 2.6L Turbo Flat-6";"Dunlop";"370";"5044.584";"";""
"1983";"3";"C";"21";"DEU";"Porsche Kremer Racing";"USA|USA|FRA";"Mario Andretti|Michael Andretti|Philippe Alliot";"Porsche 956";"Porsche Type-935 2.6L Turbo Flat-6";"Goodyear";"364";"4962.650";"";""
"1983";"4";"C";"12";"DEU";"Sorga S.A. / Joest Racing";"DEU|DEU|COL";"Volkert Merl|Clemens Schickentanz|Mauricio de Narváez";"Porsche 956";"Porsche Type-935 2.6L Turbo Flat-6";"Dunlop";"361";"4927.218";"";""
"1983";"5";"C";"16";"GBR";"John Fitzpatrick Racing";"GBR|GBR|GBR";"John Fitzpatrick|Guy Edwards|Rupert Keegan";"Porsche 956";"Porsche Type-935 2.6L Turbo Flat-6";"Goodyear";"358";"4887.404";"";""
"1983";"6";"C";"8";"DEU";"Sorga S.A. / Joest Racing";"DEU|SWE|FRA";"Klaus Ludwig|Stefan Johansson|Bob Wollek";"Porsche 956";"Porsche Type-935 2.6L Turbo Flat-6";"Dunlop";"354";"4829.829";"";""
"1983";"7";"C";"18";"DEU";"Obermaier Racing";"DEU|ZAF|DEU";"Axel Plankenhorn|Miss Desiré Wilson|Jürgen Lässig";"Porsche 956";"Porsche Type-935 2.6L Turbo Flat-6";"Dunlop";"347";"4736.462";"";""
"1983";"8";"C";"14";"GBR|GBR";"Canon Racing|GTi Engineering";"GBR|NLD|GBR";"Jonathan Palmer|Jan Lammers|Richard Lloyd";"Porsche 956";"Porsche Type-935 2.6L Turbo Flat-6";"Dunlop";"339";"4622.008";"";""
"1983";"9";"C";"46";"CHE";"Sauber Team Switzerland";"COL|USA|USA";"Diego Montoya|Tony Garcia|Albert Naon";"Sauber C7";"BMW M88 3.5L I6";"Dunlop";"338";"4606.032";"";""
"1983";"10";"C";"47";"USA|GBR";"Preston Henn T-Bird Swap Shop|John Fitzpatrick Racing";"USA|FRA|FRA";"Preston Henn|Jean-Louis Schlesser|Claude Ballot-Léna";"Porsche 956";"Porsche Type-935 2.6L Turbo Flat-6";"Goodyear";"327";"4463.477";"";""
"1983";"11";"B";"93";"GBR";"Charles Ivey Racing";"GBR|GBR|GBR";"John Cooper|Paul Smith|David Ovey";"Porsche 930";"Porsche 3.3L Turbo Flat-6";"Avon";"303";"4141.157";"";""
