"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1926";"1";"5.0";"6";"FRA";"Soci?t? Lorraine de Dietrich et Cie";"FRA|FRA";"Andr? Rossignol|Robert Bloch";"Lorraine-Dietrich B3-6 Le Mans";"Lorraine-Dietrich 3.4L S6";"Dunlop";"148";"2552.414";"";""
"1926";"2";"5.0";"5";"FRA";"Société Lorraine de Dietrich et Cie";"FRA|FRA";"Gérard de Courcelles|Marcel Mongin";"Lorraine-Dietrich B3-6 Le Mans";"Lorraine-Dietrich 3.4L S6";"Dunlop";"147";"2533.532";"";""
"1926";"3";"5.0";"4";"FRA";"Société Lorraine de Dietrich et Cie";"FRA|FRA";"Édouard Brisson|f.n.u. Stalter";"Lorraine-Dietrich B3-6 Le Mans";"Lorraine-Dietrich 3.4L S6";"Dunlop";"139";"2403.418";"";""
"1926";"4";"2.0";"17";"ITA";"Officine Meccaniche";"ITA|ITA";"Ferdinando Minoia|Giulio Foresti";"O.M. Tipo 665S Superba";"O.M. 2.0L S6";"Pirelli";"135";"2327.608";"";""
"1926";"5";"2.0";"18";"ITA";"Officine Meccaniche";"ITA|ITA";"Mario Danieli|Tino Danieli";"O.M. Tipo 665S Superba";"O.M. 2.0L S6";"Pirelli";"131";"2262.322";"";""
"1926";"6";"2.0";"27";"FRA";"Automobiles Th.Schneider SA";"FRA|FRA";"Pierre Tabourin|Auguste Lefranc";"Th.Schneider 25 SP";"Theo Schneider 2.0L S4";"Michelin";"118";"2037.950";"";""
"1926";"7";"2.0";"21";"FRA";"Établissements Automobiles Rolland et Pilain SA";"FRA|FRA";"Aimé Nezeloff|Jean Lassalle";"Rolland-Pilain C23 Super Sport";"Rolland-Pilain 2.0L S4";"Michelin";"118";"2036.916";"";""
"1926";"8";"1.5";"37";"FRA";"Établissements Henri Précloux";"FRA|FRA";"Henri de Costier|Pierre Bussienne";"E.H.P. Type DS";"C.I.M.E. 1.2L S4";"Dunlop";"111";"1922.482";"";""
"1926";"9";"1.1";"46";"FRA";"Société des Moteurs Salmson";"FRA|FRA";"Georges Casse|André Rousseau";"Salmson Grand Sport";"Salmson 1.1L S4";"Englebert";"110";"1914.820";"";""
"1926";"10";"1.5";"33";"FRA";"Société Française des Automobiles Corre";"FRA|FRA";"Jean Errecaldé|André Galoisy";"Corre-La Licorne V16 10CV Sport";"S.C.A.P. 1.4L S4";"Dunlop";"109";"1888.558";"";""
"1926";"11";"1.1";"42";"FRA";"Société des Applications à Refroidissement par Air";"FRA|FRA";"André Marandet|Gonzaque Lécureul";"S.A.R.A. BDE";"S.A.R.A. 1.1L S4";"Englebert";"109";"1879.476";"";""
"1926";"12";"1.1";"43";"FRA";"Société des Applications à Refroidissement par Air";"FRA|FRA";"Gaston Duval|Henri Armand";"S.A.R.A. BDE";"S.A.R.A. 1.1L S4";"Englebert";"104";"1798.848";"";""
"1926";"13";"1.1";"49";"FRA";"Société des Automobile Ariès";"FRA|FRA";"Fernand Gabriel|Louis Paris";"Ariès CC2 Super";"Ariés 1.0L S4";"Dunlop";"102";"1758.962";"";""
"1926";"NC";"3.0";"15";"FRA";"Henri Falconnet Paris";"FRA|FRA";"f.n.u. Deprez|Maurice Dumont";"Overland Six 93";"Overland 2.8L S6";"Englebert";"117";"2019.654";"";"Windshield support broken"
"1926";"NC";"2.0";"20";"FRA";"Établissements Automobiles Rolland et Pilain SA";"FRA|FRA";"Gaston Delalande|Louis Sire";"Rolland-Pilain C23 Super Sport";"Rolland-Pilain 2.0L S4";"Michelin";"109";"1881.558";"";"Insufficient distance"
"1926";"NC";"1.5";"35";"FRA";"Automobiles Louis Ravel SA";"BEL|FRA";"f.n.u. Van Cuyck|Roger Camuzet";"Ravel Type C";"Ravel 1.5L S4";"Dunlop";"102";"1760.724";"";"Insufficient distance"
"1926";"NC";"1.5";"30";"FRA";"Automobiles Jousset SA";"FRA|FRA";"Léon Molon|Lucien Molon";"Jousset M1 Berline";"C.I.M.E. 1.5L S4";"Englebert";"101";"1743.462";"";"Insufficient distance"
"1926";"DNF";"3.0";"7";"GBR";"Bentley Motors Limited";"GBR|GBR";"Sammy Davis|Dr. Dudley Benjafield";"Bentley 3 Litre Speed";"Bentley 3.0L S4";"Dunlop";"137";"2364.894";"";"Accident, brakes at Mulsanne"
"1926";"DNF";"2.0";"25";"FRA";"Établissements Industriels Jacques Bignan";"FRA|FRA";"Pierre Clause|Georges Gautier";"Bignan 2 Litre Sport";"Bignan 2.0L S4";"Englebert";"112";"1933.344";"";"Engine"
"1926";"DNF";"3.0";"9";"GBR|GBR";"Bentley Motors Limited|Tommy Thistlethwayte (private entrant)";"GBR|GBR";"Tommy Thistlethwayte|Capt. Clive Gallop";"Bentley 3 Litre Super Sport";"Bentley 3.0L S4";"Dunlop";"105";"1812.510";"";"Engine (rocker arm)"
"1926";"DSQ";"2.0";"19";"ITA";"Officine Meccaniche";"ITA|FRA";"Renato Balestrero|Frédéric Thelusson";"O.M. Tipo 665S Superba";"O.M. 2.0L S6";"Pirelli";"94";"1622.628";"";"Outside help (at Hunaudières Straight)"
"1926";"DSQ";"5.0";"2";"FRA";"Société des Automobiles Peugeot";"FRA|FRA";"André Boillot|Louis Rigal";"Peugeot Type 174 Sport";"Peugeot 3.8L S6";"Dunlop";"82";"1415.484";"";"Windshield support broken"
"1926";"DSQ";"5.0";"3";"FRA";"Société des Automobiles Peugeot";"FRA|FRA";"Louis Wagner|Christian Dauvergne";"Peugeot Type 174 Sport";"Peugeot 3.8L S6";"Dunlop";"76";"1311.912";"";"Starter motor"
"1926";"DNF";"3.0";"8";"GBR";"Bentley Motors Limited";"GBR|GBR";"George Duller|Frank Clement";"Bentley 3 Litre Speed";"Bentley 3.0L S4";"Dunlop";"72";"1242.864";"";"Broken valve"
"1926";"DNF";"3.0";"10";"FRA";"Société des Automobile Ariès";"FRA|FRA";"Robert Laly|Jean Chassagne";"Ariés Type S GP2 Surbaissée";"Ariés 3.0L S4";"Dunlop";"65";"1122.030";"";"Electrics (battery)"
"1926";"DNF";"1.5";"29";"FRA";"Automobiles Jousset SA";"FRA|FRA";"René Bonneau|Raymond Saladin";"Jousset M1 Tourisme";"C.I.M.E. 1.5L S4";"Englebert";"64";"1104.768";"";"Radiator"
"1926";"DNF";"1.5";"38";"FRA";"Établissements Henri Précloux";"FRA|FRA";"f.n.u. Morac|Marcel Ballot";"E.H.P. Type DS";"C.I.M.E. 1.2L S4";"Dunlop";"62";"1070.244";"";"Accident"
"1926";"DNF";"2.0";"26";"FRA";"Automobiles Th.Schneider SA";"FRA|FRA";"Robert Poirier|Antonin Fontaine";"Theo Schneider 25 SP";"Theo Schneider 2.0L S4";"Michelin";"61";"1052.982";"";"Accident"
"1926";"DNF";"1.5";"39";"FRA";"Société des Moteurs Salmson";"FRA|FRA";"Lionel de Marmier|Jean Sachot";"Salmson Type D2";"Salmson 1.2L S4";"Englebert";"54";"932.148";"";"Accident"
"1926";"DNF";"2.0";"22";"FRA";"Établissements Automobiles Rolland et Pilain SA";"FRA|FRA";"f.n.u. Stremler|Paul Chalamel";"Rolland-Pilain C23 Super Sport";"Rolland-Pilain 2.0L S4";"Michelin";"53";"914.886";"";""
"1926";"DSQ";"1.5";"36";"FRA";"Automobiles Louis Ravel SA";"FRA|FRA";"Georges Kling|Pierre Rey";"Ravel Type C";"Ravel 1.5L S4";"Dunlop";"46";"794.052";"";"Insufficient distance"
"1926";"DSQ";"1.5";"34";"FRA";"Automobiles Louis Ravel SA";"FRA|FRA";"Louis Abit|Charles Duverger";"Ravel Type C";"Ravel 1.5L S4";"Dunlop";"45";"776.790";"";"Insufficient distance"
"1926";"DNF";"1.1";"47";"FRA";"Société des Moteurs Salmson";"FRA|FRA";"André de Victor|Jean Hasley";"Salmson Grand Sport";"Salmson 1.1L S4";"Englebert";"35";"604.170";"";"Accident"
"1926";"DNF";"1.5";"28";"FRA";"Établissements Henri Précloux";"FRA|FRA";"Guy Bouriat|Guy Dollfuss";"E.H.P. Type DT Spéciale 'Tank'";"C.I.M.E. 1.5L S4";"Dunlop";"34";"586.908";"";"Engine"
"1926";"DNF";"1.1";"48";"FRA";"Société des Automobile Ariès";"FRA|FRA";"Roger Delano|Edmond Closset";"Ariès CC2 Super";"Ariés 1.0L S4";"Dunlop";"31";"535.122";"";"Accident"
"1926";"DNF";"1.5";"31";"FRA";"Société Française des Automobiles Corre";"FRA|FRA";"Waldemar Lestienne|Louis Balart";"Corre-La Licorne G6 Sport";"Corre 1.5L S4";"Dunlop";"31";"535.122";"";"Accident"
"1926";"DNF";"3.0";"11";"FRA";"Société des Automobile Ariès";"FRA|FRA";"Arthur Duray|Charles Flohot";"Ariés Type S GP3";"Ariés 3.0L S4";"Dunlop";"31";"535.122";"";"Fire"
