"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1963";"1";"P3.0";"21";"ITA";"SpA Ferrari SEFAC";"ITA|ITA";"Ludovico Scarfiotti|Lorenzo Bandini";"Ferrari 250P";"Ferrari 3.0L V12";"Dunlop";"339";"4561.710";"";""
"1963";"2";"GT3.0";"24";"BEL";"Equipe Nationale Belge";"BEL|BEL";"Beurlys (Jean Blaton)|Gérard Langlois van Ophem";"Ferrari 250 GTO";"Ferrari 3.0L V12";"Dunlop";"323";"4346.320";"";""
"1963";"3";"P3.0";"22";"ITA";"SpA Ferrari SEFAC";"GBR|ITA";"Mike Parkes|Umberto Maglioli";"Ferrari 250P";"Ferrari 3.0L V12";"Dunlop";"323";"4346.200";"";""
"1963";"4";"GT3.0";"25";"BEL";"Ecurie Francorchamps";"FRA|BEL";"Pierre Dumay|""Eldé"" (Léon Dernier)";"Ferrari 250 GTO";"Ferrari 3.0L V12";"Dunlop";"322";"4332.780";"";""
"1963";"5";"P+3.0";"12";"GBR";"Maranello Concessionaires Ltd.";"GBR|GBR";"Mike Salmon|Jack Sears";"Ferrari 330 LMB";"Ferrari 4.0L V12";"Dunlop";"314";"4219.590";"";""
"1963";"6";"GT3.0";"26";"USA";"North American Racing Team";"USA|GBR";"Masten Gregory|David Piper";"Ferrari 250 GTO LMB";"Ferrari 3.0L V12";"Dunlop";"312";"4198.140";"";""
"1963";"NC";"Exp";"0";"GBR";"Owen Racing Organisation";"GBR|USA";"Graham Hill|Richie Ginther";"Rover-BRM";"RoverTurbine";"Dunlop";"310";"4172.910";"";""
"1963";"7";"GT+3.0";"3";"GBR";"AC Cars Ltd.";"GBR|GBR";"Ninian Sanderson|Peter Bolton";"AC Cobra Hardtop";"Ford 4.7L V8";"Dunlop";"310";"4171.160";"";""
"1963";"8";"P2.0";"28";"DEU";"Porsche System Engineering";"DEU|DEU";"Edgar Barth|Herbert Linge";"Porsche 718/8 W-RS Spyder";"Porsche 1962cc F8";"Dunlop";"300";"4050.250";"";""
"1963";"9";"GT+3.0";"15";"USA";"Briggs Cunningham (private entrant)";"USA|USA";"Briggs Cunningham|Bob Grossman";"Jaguar E-Type Lightweight";"Jaguar 3.8L S6";"Dunlop";"283";"3818.090";"";""
