"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1961";"1";"S3.0";"10";"ITA";"SEFAC Ferrari";"BEL|USA";"Olivier Gendebien|Phil Hill";"Ferrari 250 TRI/61";"Ferrari 3.0L V12";"Dunlop";"333";"4476.580";"";""
"1961";"2";"S3.0";"11";"ITA";"SEFAC Ferrari";"BEL|GBR";"Willy Mairesse|Mike Parkes";"Ferrari 250 TRI/61";"Ferrari 3.0L V12";"Dunlop";"330";"4438.718";"";""
"1961";"3";"GT3.0";"14";"BEL";"Pierre Noblet (private entrant)";"BEL|FRA";"Pierre Noblet|Jean Guichet";"Ferrari 250 GT SWB";"Ferrari 3.0L V12";"Dunlop";"317";"4258.009";"";""
"1961";"4";"S3.0";"7";"USA";"Briggs Cunningham (private entrant)";"USA|USA";"Augie Pabst|Dick Thompson";"Maserati Tipo 63";"Maserati 3.0L V12";"Dunlop";"311";"4181.897";"";""
"1961";"5";"S2.0";"33";"DEU";"Porsche KG";"USA|USA";"Masten Gregory|Bob Holbert";"Porsche RS61 Spyder";"Porsche 1967cc F4";"Dunlop";"309";"4154.460";"";""
"1961";"6";"GT3.0";"20";"BEL";"Equipe Nationale Belge";"USA|BEL";"Bob Grossman|André Pilette";"Ferrari 250 GT SWB";"Ferrari 3.0L V12";"Dunlop";"309";"4150.302";"";""
"1961";"7";"S2.0";"32";"DEU";"Porsche KG";"DEU|DEU";"Edgar Barth|Hans Herrmann";"Porsche RS61 Coupé";"Porsche 1606cc F4";"Dunlop";"306";"4112.290";"";""
"1961";"8";"S2.0";"24";"USA";"Briggs Cunningham (private entrant)";"USA|USA";"Briggs Cunningham|Bill Kimberley";"Maserati Tipo 60";"Maserati 1989cc S4";"Dunlop";"303";"4072.116";"";""
"1961";"9";"S2.0";"26";"GBR";"Standard-Triumph Ltd.";"GBR|GBR";"Peter Bolton|Keith Ballisat";"Triumph TR4S";"Triumph 1985cc S4";"Dunlop";"284";"3819.348";"";""
"1961";"10";"GT1.6";"36";"DEU";"Porsche KG";"DEU|NLD";"Herbert Linge|Ben Pon";"Porsche 356B GS";"Porsche 1588cc S4";"Dunlop";"284";"3818.677";"";""
"1961";"11";"S2.0";"27";"GBR";"Standard-Triumph Ltd.";"GBR|NLD";"Les Leston|Rob Slotemaker";"Triumph TR4S";"Triumph 1985cc S4";"Dunlop";"279";"3753.254";"";""
"1961";"12";"GT1.3";"38";"GBR";"Team Lotus Engineering";"GBR|GBR";"Trevor Taylor|Bill Allen";"Lotus Elite";"Coventry Climax 1216cc S4";"Dunlop";"268";"3596.757";"";""
"1961";"13";"GT1.3";"40";"FRA";"Ecurie Edger";"FRA|FRA";"Bernard Kosselek|Pierre Messenez";"Lotus Elite";"Coventry Climax 1216cc S4";"";"267";"3590.599";"";""
"1961";"14";"S850";"60";"ITA";"Abarth & Cie";"NZL|NZL";"Denny Hulme|Angus Hyslop";"Abarth 850S";"Fiat 847cc S4";"Michelin";"263";"3531.974";"";""
