"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1971";"1";"S5.0";"22";"DEU";"Martini International Racing Team";"NLD|AUT";"Gijs van Lennep|Dr. Helmut Marko";"Porsche 917K";"Porsche 4.9L F12";"Firestone";"397";"5335.313";"";""
"1971";"2";"S5.0";"19";"GBR";"JW Automotive Engineering";"GBR|CHE";"Richard Attwood|Herbert Müller";"Porsche 917K";"Porsche 4.9L F12";"Firestone";"395";"5308.348";"";""
"1971";"3";"S5.0";"12";"USA";"North American Racing Team";"USA|USA";"Sam Posey|Tony Adamowicz";"Ferrari 512M";"Ferrari 5.0L V12";"Goodyear";"366";"4922.090";"";""
"1971";"4";"S5.0";"16";"GBR|USA";"David Piper Autorace|David Weir (private entrant)";"USA|GBR";"David Weir|Chris Craft";"Ferrari 512M";"Ferrari 5.0L V12";"Goodyear";"355";"4768.138";"";""
"1971";"5";"S5.0";"58";"USA";"North American Racing Team";"USA|USA";"Bob Grossman|Luigi Chinetti Jr.";"Ferrari 365 GTB/4";"Ferrari 4.4L V12";"Goodyear";"314";"4218.752";"";""
"1971";"6";"GT+2.0";"63";"FRA";"ASA Cachia Bundi";"FRA|FRA";"Raymond Touroul|André Anselme";"Porsche 911S";"Porsche 2.4L F6";"Dunlop";"306";"4111.345";"";""
"1971";"7";"P2.0";"49";"CHE";"Wicky Racing Team";"CHE|CHE";"Walter Brun|Peter Mattli";"Porsche 907";"Porsche 1958cc F6";"Firestone";"306";"4110.964";"";""
"1971";"8";"GT+2.0";"38";"FRA";"René Mazzia (private entrant)";"FRA|DEU";"René Mazzia|Jürgen Barth";"Porsche 911E";"Porsche 2.4L F6";"Dunlop";"303";"4077.368";"";""
"1971";"9";"GT+2.0";"42";"FRA";"Jean Mésange (private entrant)";"FRA|FRA";"Jean Mésange|""Gédéhem"" (Gérard Dantan-Merlin)";"Porsche 911S";"Porsche 2.2L F6";"Dunlop";"298";"4007.739";"";""
"1971";"10";"GT+2.0";"26";"LUD|DEU";"Nicolas Koob (private entrant)|Porsche Kremer Racing";"LUD|DEU|AUT";"Nicolas Koob|Erwin Kremer|Günther Huber";"Porsche 911S";"Porsche 2.4L F6";"Dunlop";"292";"3924.716";"";""
"1971";"11";"GT+2.0";"39";"FRA";"A.G.A.C.I.";"FRA|FRA";"Guy Verrier|Gérard Foucault";"Porsche 911S";"Porsche 2.2L F6";"Dunlop";"290";"3901.854";"";""
"1971";"12";"GT+2.0";"44";"GBR";"Paul Watson Race Organisation";"GBR|GBR";"Paul Vestey|Richard Bond";"Porsche 911S";"Porsche 2.2L F6";"Dunlop";"286";"3849.782";"";""
"1971";"NC";"P3.0";"24";"FRA";"Automobiles Ligier";"FRA|FRA";"Guy Ligier|Patrick Depailler";"Ligier JS3";"Ford-Cosworth DFV 3.0L V8";"Michelin";"270";"3636.630";"";"Insufficient distance"
