"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"2014";"33";"LMGTEPro";"79";"BEL";"Prospeed Competition";"NLD|USA";"Jeroen Bleekemolen|Cooper MacNeil";"Porsche 997 GT3-RSR";"Porsche 4.0 L Flat-6";"Michelin";"319";"4349.150";"";""
"2014";"34";"LMGTEAm";"67";"FRA";"IMSA Performance Matmut";"FRA|FRA|FRA";"Erik Maris|Jean-Marc Merlin|Éric Hélary";"Porsche 997 GT3-RSR";"Porsche 4.0 L Flat-6";"Michelin";"317";"4321.950";"";""
"2014";"35";"LMGTEPro";"97";"GBR";"Aston Martin Racing";"GBR|DEU|BRA";"Darren Turner|Stefan Mücke|Bruno Senna";"Aston Martin V8 Vantage GTE";"Aston Martin 4.5 L V8";"Michelin";"310";"4226.550";"";""
"2014";"36";"LMGTEPro";"91";"DEU";"Porsche Team Manthey";"FRA|GBR|DEU";"Patrick Pilet|Nick Tandy|Jörg Bergmeister";"Porsche 911 RSR";"Porsche 4.0 L Flat-6";"Michelin";"309";"4212.860";"";""
"2014";"37";"LMP2";"27";"RUS";"SMP Racing";"RUS|RUS|FIN";"Sergey Zlobin|Anton Ladygin|Mika Salo";"Oreca 03R";"Nissan VK45DE 4.5 L V8";"Michelin";"303";"4131.980";"";""
"2014";"38";"LMGTEAm";"62";"ITA";"AF Corse";"FRA|FRA|USA";"Yannick Mallégol|Jean-Marc Bachelier|Howard Blank";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Michelin";"295";"4021.990";"";""
"2014";"NC";"LMP1-H";"20";"DEU";"Porsche Team";"DEU|NZL|AUS";"Timo Bernhard|Brendon Hartley|Mark Webber";"Porsche 919 Hybrid";"Porsche 2.0 L Turbo V4";"Michelin";"346";"4717.250";"";"Insufficient distance"
"2014";"DNF";"LMP1-H";"7";"JPN";"Toyota Racing";"AUT|FRA|JPN";"Alexander Wurz|Stéphane Sarrazin|Kazuki Nakajima";"Toyota TS040 Hybrid";"Toyota 3.7 L V8";"Michelin";"219";"2985.770";"14:25:00";"Fire"
"2014";"DNF";"LMGTEAm";"72";"RUS";"SMP Racing";"ITA|RUS|RUS";"Andrea Bertolini|Viktor Shaytar|Aleksey Basov";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Michelin";"196";"2672.420";"16:01:00";"Accident"
"2014";"DNF";"LMGTEAm";"75";"BEL";"Prospeed Competition";"FRA|FRA|FIN";"François Perrodo|Emmanuel Collard|Markus Palttala";"Porsche 997 GT3-RSR";"Porsche 4.0 L Flat-6";"Michelin";"194";"2645.340";"17:25:00";"Wheel loss"
"2014";"DNF";"LMGTEPro";"52";"GBR";"Ram Racing";"IRL|PRT|ITA";"Matt Griffin|Álvaro Parente|Federico Leo";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Michelin";"140";"1909.020";"15:45:00";"Transmission (gearbox)"
"2014";"DNF";"LMP2";"26";"RUS";"G-Drive Racing";"RUS|FRA|FRA";"Roman Rusinov|Olivier Pla|Julien Canal";"Morgan LMP2";"Nissan VK45DE 4.5 L V8";"Dunlop";"120";"1636.200";"10:27:00";"Accident"
"2014";"DNF";"LMGTEAm";"60";"ITA";"AF Corse";"USA|ITA|ITA";"Peter Mann|Lorenzo Casè|Raffaele Giammaria";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Michelin";"115";"1567.990";"9:38:00";"Accident"
"2014";"DNF";"LMP2";"47";"HKG";"KCMG";"GBR|GBR|CHE";"Matthew Howson|Richard Bradley|Alexandre Imperatori";"Oreca 03R";"Nissan VK45DE 4.5 L V8";"Michelin";"87";"1186.320";"7:30:00";"Accident"
"2014";"DNF";"LMP1-L";"13";"CHE";"Rebellion Racing";"ITA|CHE|AUT";"Andrea Belicchi|Fabio Leimer|Dominik Kraihamer";"Rebellion R-One";"Toyota RV8KLM 3.4 L V8";"Michelin";"73";"995.570";"6:07:00";"Engine"
"2014";"DNF";"LMP2";"48";"IRL";"Murphy Prototypes";"FRA|IND|VEN";"Nathanaël Berthon|Karun Chandhok|Rodolfo González";"Oreca 03R";"Nissan VK45DE 4.5 L V8";"Dunlop";"73";"995.390";"8:30:00";"Accident"
"2014";"DNF";"LMP2";"41";"GBR";"Greaves Motorsport";"GBR|GBR|GBR";"Michael Munemann|Alessandro Latif|James Winslow";"Zytek Z11SN";"Nissan VK45DE 4.5 L V8";"Dunlop";"31";"422.790";"2:50:00";"Accident"
"2014";"DNF";"LMGTEPro";"71";"ITA";"AF Corse";"ITA|DEU|MCO";"Davide Rigon|Pierre Kaffer|Olivier Beretta";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Michelin";"28";"381.790";"2:45:00";"Engine"
"2014";"DNF";"LMP1-H";"3";"DEU";"Audi Sport Team Joest";"PRT|ITA|GBR";"Filipe Albuquerque|Marco Bonanomi|Oliver Jarvis";"Audi R18 e-tron quattro";"Audi TDI 4.0 L Turbo V6(Diesel)";"Michelin";"25";"340.840";"2:45:00";"Accident (with #8 and #81)"
"2014";"DNF";"LMGTEAm";"81";"ITA";"AF Corse";"AUS|ITA|GBR";"Stephen Wyatt|Michele Rugolo|Sam Bird";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Michelin";"22";"299.890";"2:08:00";"Accident (with #3 and #8)"
"2014";"DNF";"LMP2";"37";"RUS";"SMP Racing";"RUS|ITA|FRA";"Kirill Ladygin|Maurizio Mediani|Nicolas Minassian";"Oreca 03R";"Nissan VK45DE 4.5 L V8";"Michelin";"9";"122.780";"0:41:00";"Oil leak"
"2014";"DNF";"Innovation";"0";"JPN";"Nissan Motorsports Global";"ESP|BEL|JPN";"Lucas Ordóñez|Wolfgang Reip|Satoshi Motoyama";"Nissan ZEOD RC";"Nissan 1.5 L Turbo I3";"Michelin";"5";"68.140";"0:44:00";"Transmission (gearbox)"
"2014";"DNS";"LMGTEPro";"99";"GBR";"Aston Martin Racing";"HKG|GBR|BRA";"Darryl O'Young|Alex MacDowall|Fernando Rees";"Aston Martin V8 Vantage GTE";"Aston Martin 4.5 L V8";"Michelin";"0";"0.0";"";"Withdrawn (after accident in training)"
