"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"2003";"1";"LMGTP";"7";"GBR";"Team Bentley";"ITA|DNK|GBR";"Rinaldo Capello|Tom Kristensen|Guy Smith";"Bentley Speed 8";"Bentley 4.0L Turbo V8";"Michelin";"377";"5145.571";"24:00:40.928";""
"2003";"2";"LMGTP";"8";"GBR";"Team Bentley";"GBR|AUS|GBR";"Mark Blundell|David Brabham|Johnny Herbert";"Bentley Speed 8";"Bentley 4.0L Turbo V8";"Michelin";"375";"5118.753";"";""
"2003";"3";"LMP900";"6";"USA";"Champion Racing";"FIN|ITA|SWE";"""JJ Lehto"" Jyrki Juhani Järvilehto|Emanuele Pirro|Stefan Johansson";"Audi R8";"Audi 3.6L Turbo V8";"Michelin";"372";"5077.637";"";""
"2003";"4";"LMP900";"5";"JPN";"Audi Sport Japan Team Goh";"JPN|DNK|DEU";"Seiji Ara|Jan Magnussen|Marco Werner";"Audi R8";"Audi 3.6L Turbo V8";"Michelin";"370";"5050.319";"";""
"2003";"5";"LMP900";"11";"USA";"JML Team Panoz";"MCO|USA|ITA";"Olivier Beretta|Gunnar Jeannette|Max Papis";"Panoz LMP01 Evo";"Élan 6L8 6.0L V8";"Michelin";"360";"4905.994";"";""
"2003";"6";"LMP900";"15";"NLD";"Racing for Holland";"NLD|NLD|GBR";"Jan Lammers|John Bosch|Andy Wallace";"Dome S101";"Judd GV4 4.0L V10";"Michelin";"360";"4905.130";"";""
"2003";"7";"LMP900";"13";"FRA";"Courage Compétition";"FRA|FRA|FRA";"Jonathan Cochet|Stéphane Grégoire|Jean-Marc Gounon";"Courage C60";"Judd GV4 4.0L V10";"Michelin";"360";"4904.801";"";""
"2003";"8";"LMP900";"17";"FRA";"Pescarolo Sport";"FRA|FRA|FRA";"Jean-Christophe Boullion|Franck Lagorce|Stéphane Sarrazin";"Courage C60";"Peugeot 3.2L Turbo V6";"Michelin";"356";"4853.808";"";""
"2003";"9";"LMP900";"18";"FRA";"Pescarolo Sport";"FRA|FRA|FRA";"Éric Hélary|Nicolas Minassian|Soheil Ayari";"Courage C60";"Peugeot 3.2L Turbo V6";"Michelin";"352";"4799.903";"";""
"2003";"10";"GTS";"88";"GBR";"Veloqx Prodrive Racing";"CZE|NLD|GBR";"Tomáš Enge|Peter Kox|Jamie Davies";"Ferrari 550-GTS Maranello";"Ferrari F133 5.9L V12";"Michelin";"336";"4585.143";"";""
"2003";"11";"GTS";"50";"USA";"Corvette Racing";"GBR|USA|USA";"Oliver Gavin|Kelly Collins|Andy Pilgrim";"Chevrolet Corvette C5-R";"Chevrolet 7.0L V8";"Goodyear";"326";"4442.495";"";""
"2003";"12";"GTS";"53";"USA";"Corvette Racing";"CAN|USA|FRA";"Ron Fellows|Johnny O'Connell|Franck Fréon";"Chevrolet Corvette C5-R";"Chevrolet 7.0L V8";"Goodyear";"326";"4442.380";"";""
"2003";"13";"LMP900";"9";"JPN";"Kondo Racing";"JPN|JPN|JPN";"Masahiko Kondo|Ukyo Katayama|Ryo Fukuda";"Dome S101";"Mugen MF408S 4.0L V8";"Yokohama";"322";"4392.183";"";""
"2003";"14";"GT";"93";"USA|USA";"Alex Job Racing|Petersen Motorsports";"DEU|FRA|DEU";"Sascha Maassen|Emmanuel Collard|Lucas Luhr";"Porsche 911 GT3-RS";"Porsche 3.6L Flat-6";"Michelin";"320";"4353.553";"";""
"2003";"15";"LMP675";"29";"FRA";"Noël del Bello Racing";"FRA|CHE|FRA";"Jean-Luc Maury-Laribière|Christophe Pillon|Didier André";"Reynard 2KQ-LM";"Volkswagen HPT16 2.0L Turbo I4";"Michelin";"319";"4345.614";"";""
"2003";"16";"GTS";"86";"FRA";"Larbre Compétition";"FRA|FRA|CHE";"Patrice Goueslard|Christophe Bouchut|Steve Zacchia";"Chrysler Viper GTS-R";"Chrysler 8.0L V10";"Michelin";"317";"4317.986";"";""
"2003";"17";"GT";"87";"USA";"Orbit Racing";"USA|USA|DEU";"Leo Hindery Jr.|Peter Baron|Marc Lieb";"Porsche 911 GT3-RS";"Porsche 3.6L Flat-6";"Michelin";"314";"4284.739";"";""
"2003";"18";"GT";"75";"FRA|FRA";"Thierry Perrier|Perspective Racing";"BEL|GBR|GBR";"Michel Neugarten|Nigel Smith|Ian Khan";"Porsche 911 GT3-RS";"Porsche 3.6L Flat-6";"Pirelli";"305";"4152.908";"";""
"2003";"19";"GT";"77";"JPN";"Team Taisan Advan";"JPN|JPN|JPN";"Atsushi Yogo|Akira Iida|Kazuyuki Nishizawa";"Porsche 911 GT3-RS";"Porsche 3.6L Flat-6";"Yokohama";"304";"4145.264";"";""
"2003";"20";"GT";"81";"USA";"The Racer's Group";"USA|DEU|DEU";"Kevin Buckler|Timo Bernhard|Jörg Bergmeister";"Porsche 911 GT3-RS";"Porsche 3.6L Flat-6";"Michelin";"304";"4136.353";"";""
"2003";"21";"GTS";"72";"FRA";"Luc Alphand Aventures";"FRA|FRA|FRA";"Luc Alphand|Jérôme Policand|Frédéric Dor";"Ferrari 550-GTS Maranello";"Ferrari F133 6.0L V12";"Michelin";"298";"4066.018";"";""
"2003";"22";"LMP675";"26";"GBR";"RN Motorsport Ltd.";"DNK|JPN|DNK";"John Nielsen|Hayanari Shimoda|Casper Elgaard";"DBA4 03S";"Zytek ZG348 3.4L V8";"Dunlop";"288";"3927.181";"";""
"2003";"23";"GT";"78";"GBR";"PK Sport Ltd.";"GBR|GBR|GBR";"Robin Liddell|David Warnock|Piers Masarati";"Porsche 911 GT3-RS";"Porsche 3.6L Flat-6";"Pirelli";"285";"3881.779";"";""
"2003";"24";"LMP900";"19";"ITA";"Automotive Durango SRL";"FRA|ITA|FRA";"Sylvain Boulay|Michele Rugolo|Jean-Bernard Bouvet";"Durango LMP1";"Judd GV4 4.0L V10";"Dunlop";"277";"3778.793";"";""
"2003";"25";"GT";"70";"FRA";"JMB Racing";"FRA|ITA|ITA";"David Terrien|Fabrizio de Simone|Fabio Babini";"Ferrari 360 Modena GT";"Ferrari F131 3.6L V8";"Pirelli";"273";"3723.603";"";""
"2003";"26";"GT";"94";"USA";"Risi Competizione";"USA|DEU|USA";"Anthony Lazzaro|Ralf Kelleners|Terry Borcheller";"Ferrari 360 Modena GT";"Ferrari F131 3.6L V8";"Michelin";"269";"3661.391";"";""
