"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"2012";"1";"LMP1";"1";"DEU";"Audi Sport Team Joest";"DEU|CHE|FRA";"Andr? Lotterer|Marcel F?ssler|Beno?t Tr?luyer";"Audi R18 e-tron quattro";"Audi TDI 3.7 L Turbo V6( Hybrid Diesel)";"Michelin";"378";"5151.762";"";""
"2012";"2";"LMP1";"2";"DEU";"Audi Sport Team Joest";"GBR|ITA|DNK";"Allan McNish|Rinaldo Capello|Tom Kristensen";"Audi R18 e-tron quattro";"Audi TDI 3.7 L Turbo V6( Hybrid Diesel)";"Michelin";"377";"5138.133";"";""
"2012";"3";"LMP1";"4";"DEU";"Audi Sport North America";"GBR|ITA|DEU";"Oliver Jarvis|Marco Bonanomi|Mike Rockenfeller";"Audi R18 ultra";"Audi TDI 3.7 L Turbo V6( Diesel)";"Michelin";"375";"5110.875";"";""
"2012";"4";"LMP1";"12";"CHE";"Rebellion Racing";"FRA|DEU|CHE";"Nicolas Prost|Nick Heidfeld|Neel Jani";"Lola B12/60";"Toyota RV8KLM 3.4 L V8";"Michelin";"367";"5001.843";"";""
"2012";"5";"LMP1";"3";"DEU";"Audi Sport Team Joest";"ESP|FRA|FRA";"Marc Gené|Romain Dumas|Loïc Duval";"Audi R18 ultra";"Audi TDI 3.7 L Turbo V6( Diesel)";"Michelin";"366";"4988.214";"";""
"2012";"6";"LMP1";"22";"GBR";"JRM";"AUS|GBR|IND";"David Brabham|Peter Dumbreck|Karun Chandhok";"HPD ARX-03a";"Honda LM-V8 3.4 L V8";"Michelin";"357";"4865.553";"";""
"2012";"7";"LMP2";"44";"USA";"Starworks Motorsport";"VEN|GBR|GBR";"Enzo Potolicchio|Ryan Dalziel|Tom Kimber-Smith";"HPD ARX-03b";"Honda HR28TT 2.8 L Turbo V6";"Dunlop";"354";"4824.666";"";""
"2012";"8";"LMP2";"46";"FRA";"Thiriet by TDS Racing";"FRA|CHE|FRA";"Pierre Thiriet|Mathias Beche|Christophe Tinseau";"Oreca 03";"Nissan VK45DE 4.5 L V8";"Dunlop";"353";"4811.037";"";""
"2012";"9";"LMP2";"49";"ARG";"Pecom Racing";"ARG|DEU|FRA";"Luís Pérez Companc|Pierre Kaffer|Soheil Ayari";"Oreca 03";"Nissan VK45DE 4.5 L V8";"Dunlop";"352";"4797.408";"";""
"2012";"10";"LMP2";"26";"FRA";"Signatech-Nissan";"FRA|FRA|RUS";"Pierre Ragues|Nelson Panciatici|Roman Rusinov";"Oreca 03";"Nissan VK45DE 4.5 L V8";"Dunlop";"351";"4783.779";"";""
"2012";"11";"LMP1";"13";"CHE";"Rebellion Racing";"ITA|NLD|CHE";"Andrea Belicchi|Jeroen Bleekemolen|Harold Primat";"Lola B12/60";"Toyota RV8KLM 3.4 L V8";"Michelin";"350";"4770.150";"";""
"2012";"12";"LMP2";"41";"GBR";"Greaves Motorsport";"DEU|ECU|MEX";"Christian Zugel|Elton Julian|Ricardo González";"Zytek Z11SN";"Nissan VK45DE 4.5 L V8";"Dunlop";"348";"4742.892";"";""
"2012";"13";"LMP2";"25";"GBR";"ADR-Delta";"AUS|THA|CZE";"John Martin|Tor Graves|Jan Charouz";"Oreca 03";"Nissan VK45DE 4.5 L V8";"Dunlop";"346";"4715.634";"";""
"2012";"14";"LMP2";"35";"FRA";"OAK Racing";"DNK|BEL|BEL";"David Heinemeier Hansson|Bas Leinders|Maxime Martin";"Morgan LMP2";"Nissan VK45DE 4.5 L V8";"Dunlop";"341";"4647.489";"";""
"2012";"15";"LMP2";"42";"GBR";"Greaves Motorsport";"GBR|GBR|ESP";"Alex Brundle|Martin Brundle|Lucas Ordóñez";"Zytek Z11SN";"Nissan VK45DE 4.5 L V8";"Dunlop";"340";"4633.860";"";""
"2012";"16";"LMP2";"23";"FRA";"Signatech-Nissan";"FRA|FRA|FRA";"Jordan Tresson|Franck Mailleux|Olivier Lombard";"Oreca 03";"Nissan VK45DE 4.5 L V8";"Dunlop";"340";"4633.860";"";""
"2012";"17";"LMGTEPro";"51";"ITA";"AF Corse";"ITA|ITA|FIN";"Giancarlo Fisichella|Gianmaria Bruni|Toni Vilander";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Michelin";"336";"4579.344";"";""
"2012";"18";"LMGTEPro";"59";"FRA";"Luxury Racing";"FRA|BRA|DEU";"Frédéric Makowiecki|Jaime Melo|Dominik Farnbacher";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Michelin";"333";"4538.457";"";""
"2012";"19";"LMGTEPro";"97";"GBR";"Aston Martin Racing";"DEU|MEX|GBR";"Stefan Mücke|Adrián Fernández|Darren Turner";"Aston Martin Vantage GTE";"Aston Martin 4.5 L V8";"Michelin";"332";"4524.828";"";""
"2012";"20";"LMGTEAm";"50";"FRA";"Larbre Compétition";"FRA|FRA|PRT";"Patrick Bornhauser|Julien Canal|Pedro Lamy";"Chevrolet Corvette C6.R";"Chevrolet 5.5 L V8";"Michelin";"329";"4483.941";"";""
"2012";"21";"LMGTEAm";"67";"FRA";"IMSA Performance Matmut";"FRA|FRA|FRA";"Anthony Pons|Nicolas Armindo|Raymond Narac";"Porsche 997 GT3-RSR";"Porsche 4.0 L Flat-6";"Michelin";"328";"4470.312";"";""
"2012";"22";"LMGTEPro";"71";"ITA";"AF Corse";"ITA|MCO|ITA";"Andrea Bertolini|Olivier Beretta|Marco Cioci";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Michelin";"326";"4443.054";"";""
"2012";"23";"LMGTEPro";"73";"USA";"Corvette Racing";"ESP|DNK|USA";"Antonio García|Jan Magnussen|Jordan Taylor";"Chevrolet Corvette C6.R";"Chevrolet 5.5 L V8";"Michelin";"326";"4443.054";"";""
"2012";"24";"LMP2";"45";"BEL";"Boutsen Ginion Racing";"FRA|JPN|DEU";"Bastien Brière|Shinji Nakano|Jens Petersen";"Oreca 03";"Nissan VK45DE 4.5 L V8";"Dunlop";"325";"4429.425";"";""
"2012";"25";"LMGTEAm";"57";"USA";"Krohn Racing";"USA|SWE|ITA";"Tracy Krohn|Niclas Jönsson|Michele Rugolo";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Dunlop";"323";"4402.167";"";""
"2012";"26";"LMP2";"40";"CHE";"Race Performance";"CHE|CHE|CHE";"Michel Frey|Jonathan Hirschi|Ralph Meichtry";"Oreca 03";"Judd HK 3.6 L V8";"Dunlop";"320";"4361.280";"";""
"2012";"27";"LMGTEAm";"79";"USA";"Flying Lizard Motorsports";"USA|USA|FRA";"Seth Neiman|Spencer Pumpelly|Patrick Pilet";"Porsche 997 GT3-RSR";"Porsche 4.0 L Flat-6";"Michelin";"313";"4265.877";"";""
"2012";"28";"LMGTEAm";"70";"FRA";"Larbre Compétition";"FRA|FRA|FRA";"Christophe Bourret|Pascal Gibon|Jean-Philippe Belloc";"Chevrolet Corvette C6.R";"Chevrolet 5.5 L V8";"Michelin";"309";"4211.361";"";""
"2012";"29";"LMP2";"43";"FRA";"Extrême Limite ARIC";"FRA|FRA|FRA";"Fabien Rosier|Phillipe Haezebrouck|Philippe Thirion";"Norma MP200P";"Judd HK 3.6 L V8";"Dunlop";"308";"4197.732";"";""
"2012";"30";"LMP1";"21";"GBR";"Strakka Racing";"GBR|GBR|GBR";"Nick Leventis|Jonny Kane|Danny Watts";"HPD ARX-03a";"Honda LM-V8 3.4 L V8";"Michelin";"303";"4129.587";"";""
"2012";"31";"LMGTEAm";"61";"ITA";"AF Corse-Waltrip";"USA|USA|PRT";"Robert Kauffman|Brian Vickers|Rui Águas";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Michelin";"294";"4006.926";"";""
"2012";"32";"LMGTEAm";"83";"MCO";"JMB Racing";"PRT|FRA|FRA";"Manuel Rodrigues|Philippe Illiano|Alain Ferté";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Michelin";"292";"3979.668";"";""
"2012";"33";"LMGTEAm";"55";"GBR";"JWA-Avila";"GBR|CHE|FIN";"Paul Daniels|Joël Camathias|Markus Palttala";"Porsche 997 GT3-RSR";"Porsche 4.0 L Flat-6";"Pirelli";"290";"3952.410";"";""
"2012";"NC";"LMGTEPro";"74";"USA";"Corvette Racing";"GBR|GBR|USA";"Oliver Gavin|Richard Westbrook|Tommy Milner";"Chevrolet Corvette C6.R";"Chevrolet 5.5 L V8";"Michelin";"215";"2930.235";"";"Insufficient distance"
"2012";"NC";"LMP1";"17";"FRA";"Pescarolo Team";"FRA|FRA|JPN";"Nicolas Minassian|Sébastien Bourdais|Seiji Ara";"Dome S102.5";"Judd DB 3.4 L V8";"Michelin";"203";"2766.687";"";"Insufficient distance"
"2012";"DNF";"LMP2";"38";"GBR";"Jota";"GBR|GBR|JPN";"Sam Hancock|Simon Dolan|Haruki Kurosawa";"Zytek Z11SN";"Nissan VK45DE 4.5 L V8";"Dunlop";"271";"3693.459";"19:44:00";"Accident"
"2012";"DNF";"LMP2";"33";"USA";"Level 5 Motorsports";"USA|FRA|MEX";"Scott Tucker|Christophe Bouchut|Luis Díaz";"HPD ARX-03b";"Honda HR28TT 2.8 L Turbo V6";"Dunlop";"240";"3270.960";"17:10:00";"Fuel feed"
