"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"2017";"24";"LMGTEPro";"64";"USA";"Corvette Racing-GM";"GBR|USA|CHE";"Oliver Gavin|Tommy Milner|Marcel Fässler";"Chevrolet Corvette C7.R";"Chevrolet 5.5 L V8";"Michelin";"335";"4565.160";"24:04:22.104";""
"2017";"25";"LMGTEPro";"95";"GBR";"Aston Martin Racing";"DNK|DNK|NZL";"Nicki Thiim|Marco Sørensen|Richie Stanaway";"Aston Martin Vantage GTE";"Aston Martin 4.5 L V8";"Dunlop";"334";"4551.540";"24:03:37.016";""
"2017";"26";"LMGTEAm";"84";"GBR";"JMW Motorsport";"GBR|GBR|BEL";"Robert Smith|Will Stevens|Dries Vanthoor";"Ferrari 488 GTE";"Ferrari F154CB 3.9 L Turbo V8";"Michelin";"333";"4537.950";"24:04:25.339";""
"2017";"27";"LMGTEPro";"66";"USA";"Ford Chip Ganassi Team UK";"DEU|FRA|USA";"Stefan Mücke|Olivier Pla|Billy Johnson";"Ford GT";"Ford EcoBoost 3.5 L Turbo V6";"Michelin";"332";"4524.260";"24:04:50.601";""
"2017";"28";"LMGTEAm";"55";"CHE";"Spirit of Race";"GBR|GBR|ITA";"Duncan Cameron|Aaron Scott|Marco Cioci";"Ferrari 488 GTE";"Ferrari F154CB 3.9 L Turbo V8";"Michelin";"331";"4510.690";"24:01:22.314";""
"2017";"29";"LMGTEAm";"62";"USA";"Scuderia Corsa";"USA|USA|USA";"Cooper MacNeil|Bill Sweedler|Townsend Bell";"Ferrari 488 GTE";"Ferrari F154CB 3.9 L Turbo V8";"Michelin";"331";"4510.670";"24:03:50.573";""
"2017";"30";"LMGTEAm";"99";"GBR";"Beechdean AMR";"GBR|GBR|GBR";"Andrew Howard|Ross Gunn|Oliver Bryant";"Aston Martin Vantage GTE";"Aston Martin 4.5 L V8";"Dunlop";"331";"4510.710";"24:05:07.311";""
"2017";"31";"LMGTEAm";"61";"SGP";"Clearwater Racing";"MYS|JPN|IRL";"Weng Sun Mok|Keita Sawa|Matt Griffin";"Ferrari 488 GTE";"Ferrari F154CB 3.9 L Turbo V8";"Michelin";"330";"4497.060";"24:02:35.669";""
"2017";"32";"LMP2";"45";"PRT";"Algarve Pro Racing";"USA|USA|FRA";"Mark Patterson|Matt McMurry|Vincent Capillaire";"Ligier JS P217";"Gibson GK428 4.2 L V8";"Dunlop";"330";"4496.810";"24:03:25.479";""
"2017";"33";"LMP2";"27";"RUS";"SMP Racing";"RUS|RUS|RUS";"Mikhail Aleshin|Sergey Sirotkin|Viktor Shaytar";"Dallara P217";"Gibson GK428 4.2 L V8";"Dunlop";"330";"4496.770";"24:04:41.031";""
"2017";"34";"LMGTEAm";"77";"DEU";"Dempsey-Proton Racing";"DEU|DEU|ITA";"Christian Ried|Marvin Dienst|Matteo Cairoli";"Porsche 911 RSR";"Porsche 4.0 L Flat-6";"Dunlop";"329";"4483.410";"24:01:25.672";""
"2017";"35";"LMGTEAm";"90";"GBR";"TF Sport";"TUR|GBR|GBR";"Salih Yoluç|Euan Hankey|Rob Bell";"Aston Martin Vantage GTE";"Aston Martin 4.5 L V8";"Dunlop";"329";"4483.390";"24:02:03.845";""
"2017";"36";"LMGTEAm";"98";"GBR";"Aston Martin Racing";"CAN|AUT|PRT";"Paul Dalla Lana|Mathias Lauda|Pedro Lamy";"Aston Martin Vantage GTE";"Aston Martin 4.5 L V8";"Dunlop";"329";"4483.390";"24:02:40.459";""
"2017";"37";"LMGTEAm";"93";"DEU";"Proton Competition";"USA|USA|SAU";"Patrick Long|Mike Hedlund|Abdulaziz Al Faisal";"Porsche 911 RSR";"Porsche 4.0 L Flat-6";"Dunlop";"329";"4483.430";"24:05:05.977";""
"2017";"38";"LMGTEAm";"86";"GBR";"Gulf Racing UK";"GBR|GBR|AUS";"Michael Wainwright|Ben Barker|Nick Foster";"Porsche 911 RSR";"Porsche 4.0 L Flat-6";"Dunlop";"328";"4469.820";"24:04:29.838";""
"2017";"39";"LMP2";"22";"RUS";"G-Drive Racing";"MEX|JPN|MEX";"Memo Rojas|Ryō Hirakawa|José Gutiérrez";"Oreca 07";"Gibson GK428 4.2 L V8";"Dunlop";"327";"4455.880";"24:01:55.583";""
"2017";"40";"LMGTEAm";"60";"SGP";"Clearwater Racing";"SGP|PRT|JPN";"Richard Wee|Álvaro Parente|Hiroki Katoh";"Ferrari 488 GTE";"Ferrari F154CB 3.9 L Turbo V8";"Michelin";"327";"4456.150";"24:02:36.037";""
"2017";"41";"LMGTEAm";"54";"CHE";"Spirit of Race";"CHE|ITA|MCO";"Thomas Flohr|Francesco Castellacci|Olivier Beretta";"Ferrari 488 GTE";"Ferrari F154CB 3.9 L Turbo V8";"Michelin";"326";"4442.520";"24:03:26.836";""
"2017";"42";"LMGTEAm";"83";"HKG";"DH Racing";"USA|SWE|ITA";"Tracy Krohn|Niclas Jönsson|Andrea Bertolini";"Ferrari 488 GTE";"Ferrari F154CB 3.9 L Turbo V8";"Michelin";"320";"4360.710";"24:02:11.781";""
"2017";"43";"LMP2";"39";"FRA";"Graff";"FRA|FRA|GBR";"Eric Trouillet|Enzo Guibbert|James Winslow";"Oreca 07";"Gibson GK428 4.2 L V8";"Dunlop";"318";"4333.260";"24:01:24.345";""
"2017";"44";"LMGTEAm";"65";"USA";"Scuderia Corsa";"DNK|ITA|USA";"Miss Christina Nielsen|Alessandro Balzan|Bret Curtis";"Ferrari 488 GTE";"Ferrari F154CB 3.9 L Turbo V8";"Michelin";"314";"4278.960";"24:01:25.608";""
"2017";"45";"LMP2";"49";"SVK";"ARC Bratislava";"SVK|LVA|NLD";"Miroslav Konôpka|Konstantīns Calko|Rik Breukers";"Ligier JS P217";"Gibson GK428 4.2 L V8";"Michelin";"314";"4278.750";"24:05:14.795";""
"2017";"46";"LMGTEPro";"51";"ITA";"AF Corse";"GBR|ITA|ITA";"James Calado|Alessandro Pier Guidi|Michele Rugolo";"Ferrari 488 GTE";"Ferrari F154CB 3.9 L Turbo V8";"Michelin";"312";"4251.780";"24:02:53.224";""
"2017";"47";"LMP2";"43";"USA";"Keating Motorsport";"USA|USA|NLD";"Ben Keating|Ricky Taylor|Jeroen Bleekemolen";"Riley Mk. 30";"Gibson GK428 4.2 L V8";"Michelin";"312";"4251.550";"24:04:03.134";""
"2017";"48";"LMGTEAm";"50";"FRA";"Larbre Compétition";"FRA|FRA|BRA";"Romain Brandela|Christian Philippon|Fernando Rees";"Chevrolet Corvette C7.R";"Chevrolet 5.5 L V8";"Michelin";"309";"4210.770";"24:04:49.425";""
"2017";"DNF";"LMP1";"1";"DEU";"Porsche LMP Team";"CHE|GBR|DEU";"Neel Jani|Nick Tandy|André Lotterer";"Porsche 919 Hybrid";"Porsche 2.0 L Turbo V4";"Michelin";"318";"4333.510";"20:08:35.777";"Electrics (motor)"
"2017";"DNF";"LMP2";"23";"FRA";"Panis Barthez Competition";"FRA|FRA|FRA";"Fabien Barthez|Timothé Buret|Nathanaël Berthon";"Ligier JS P217";"Gibson GK428 4.2 L V8";"Michelin";"296";"4033.530";"20:12:46.080";"Transmission (gearbox)"
"2017";"DNF";"LMP2";"28";"FRA";"TDS Racing";"FRA|FRA|FRA";"François Perrodo|Emmanuel Collard|Matthieu Vaxivière";"Oreca 07";"Gibson GK428 4.2 L V8";"Dunlop";"213";"2902.490";"14:37:16.976";"Accident"
"2017";"DNF";"LMGTEPro";"92";"DEU";"Porsche GT Team";"DNK|FRA|DEU";"Michael Christensen|Kévin Estre|Dirk Werner";"Porsche 911 RSR";"Porsche 4.0 L Flat-6";"Michelin";"179";"2439.290";"12:57:03.073";"Accident"
"2017";"DNF";"LMP1";"9";"JPN";"Toyota Gazoo Racing";"ARG|FRA|JPN";"José María López|Nicolas Lapierre|Yuji Kunimoto";"Toyota TS050 Hybrid";"Toyota 2.4 L Turbo V6";"Michelin";"160";"2180.360";"10:10:31.921";"Accident"
"2017";"DNF";"LMP1";"7";"JPN";"Toyota Gazoo Racing";"GBR|JPN|FRA";"Mike Conway|Kamui Kobayashi|Stéphane Sarrazin";"Toyota TS050 Hybrid";"Toyota 2.4 L Turbo V6";"Michelin";"154";"2098.610";"9:43:04.379";"Clutch"
"2017";"DNF";"LMP2";"25";"CHN";"CEFC Manor TRS Racing";"MEX|CHE|RUS";"Roberto González|Simon Trummer|Vitaly Petrov";"Oreca 07";"Gibson GK428 4.2 L V8";"Dunlop";"152";"2071.290";"10:10:31.428";"Accident"
"2017";"DNF";"LMGTEPro";"82";"USA";"Risi Competizione";"FIN|ITA|DEU";"Toni Vilander|Giancarlo Fisichella|Pierre Kaffer";"Ferrari 488 GTE";"Ferrari F154CB 3.9 L Turbo V8";"Michelin";"72";"981.180";"4:58:37.414";"Accident"
"2017";"DNF";"LMP2";"26";"RUS";"G-Drive Racing";"RUS|FRA|GBR";"Roman Rusinov|Pierre Thiriet|Alex Lynn";"Oreca 07";"Gibson GK428 4.2 L V8";"Dunlop";"20";"272.510";"1:28:18.463";"Accident"
"2017";"DNF";"LMGTEAm";"88";"DEU";"Proton Competition";"AUT|BEL|ARE";"Klaus Bachler|Stéphane Lémeret|Khalid Al Qubaisi";"Porsche 911 RSR";"Porsche 4.0 L Flat-6";"Dunlop";"18";"245.280";"1:18:07.557";"Accident"
"2017";"DNF";"LMP1";"4";"AUT";"ByKolles Racing Team";"AUT|GBR|ITA";"Dominik Kraihamer|Oliver Webb|Marco Bonanomi";"ENSO CLM P01/01";"Nismo VRX30A 3.0 L Turbo V6";"Michelin";"7";"95.360";"00:29:52.736";"Engine"
"2017";"DSQ";"LMP2";"13";"CHE";"Vaillante Rebellion";"BRA|CHE|DNK";"Nelson Piquet Jr.|Mathias Beche|David Heinemeier Hansson";"Oreca 07";"Gibson GK428 4.2 L V8";"Dunlop";"364";"4960.150";"24:04:32.351";"Have intentionally modified the bodywork on the car to permit starting it more easily"
