"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1959";"1";"S3.0";"5";"GBR";"David Brown Racing Dept";"GBR|USA";"Roy Salvadori|Carroll Shelby";"Aston Martin DBR1/300";"Aston Martin 3.0L S6";"Avon";"323";"4347.900";"";""
"1959";"2";"S3.0";"6";"GBR";"David Brown Racing Dept";"FRA|BEL";"Maurice Trintignant|Paul Frère";"Aston Martin DBR1/300";"Aston Martin 3.0L S6";"Avon";"322";"4337.559";"";""
"1959";"3";"GT3.0";"11";"BEL";"Equipe Nationale Belge";"BEL|BEL";"""Beurlys"" (Jean Blaton)|""Eldé"" (Léon Dernier)";"Ferrari 250 GT LWB";"Ferrari 3.0L V12";"Dunlop";"297";"4001.601";"";""
"1959";"4";"GT3.0";"18";"USA";"North American Racing Team";"USA|BEL";"George Arents|André Pilette";"Ferrari 250 GT SWB";"Ferrari 3.0L V12";"Dunlop";"296";"3991.447";"";""
"1959";"5";"GT3.0";"16";"FRA";"Fernand Tavano (private entrant)";"FRA|USA";"Fernand Tavano|Bob Grossman";"Ferrari 250 GT California";"Ferrari 3.0L V12";"Englebert";"294";"3964.491";"";""
"1959";"6";"GT3.0";"20";"FRA|VEN";"Lino Fayen (private entrant)";"FRA|ITA";"Lino Fayen|Gino Munaron";"Ferrari 250 GT LWB";"Ferrari 3.0L V12";"Dunlop";"293";"3954.691";"";""
"1959";"7";"GT2.0";"29";"GBR";"Rudd Racing";"GBR|GBR";"Ted Whiteaway|John Turner";"AC Ace";"Bristol 1971cc S6";"Dunlop";"273";"3684.838";"";""
"1959";"8";"GT1.5";"41";"GBR";"W.S. Frost (private entrant)";"GBR|GBR";"Peter Lumsden|Peter Riley";"Lotus Elite";"Coventry Climax FWE 1216cc S4";"Dunlop";"270";"3636.084";"";""
"1959";"9";"GT750";"46";"FRA";"Automobiles Deutsch et Bonnet";"FRA|FRA";"René Cotton|Louis Cornet";"D.B. HBR-5 Spyder";"Panhard 745cc F2";"Michelin";"258";"3485.447";"";""
"1959";"10";"GT1.5";"42";"GBR";"Border Reivers";"GBR|GBR";"Sir John Whitmore|Jim Clark";"Lotus Elite";"Coventry Climax FWE 1216cc S4";"Dunlop";"257";"3461.086";"";""
