"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1935";"1";"5.0";"4";"GBR";"Arthur W. Fox & Charles Nicholl";"GBR|GBR";"Johnny Hindmarsh|Luis Font?s";"Lagonda M45R Rapide";"Meadows 4.5L S6";"Dunlop";"222";"3006.797";"";""
"1935";"2";"3.0";"12";"FRA";"Pierre Louis-Dreyfus";"FRA|FRA";"Pierre Louis-Dreyfus (""Heldé"")|Henri Stoffel";"Alfa Romeo 8C 2300";"Alfa Romeo 2.3L Supercharged S8";"Dunlop";"222";"2998.308";"";""
"1935";"3";"1.5";"29";"GBR";"Roy Eccles";"GBR|GBR";"Charles E.C. Martin|Charles Brackenbury";"Aston Martin 1½ Ulster";"Aston Martin 1.5L S4";"";"215";"2905.576";"";""
"1935";"4";"1.5";"24";"GBR";"Riley Motor Company Ltd.";"GBR|GBR";"Alex van der Becke|Cliff Richardson";"Riley Nine MPH Six Racing";"Riley 1.5L S4";"";"208";"2811.880";"";""
"1935";"5";"5.0";"7";"FRA";"Michel Paris";"FRA|FRA";"Louis Paris|Marcel Mongin";"Delahaye 18CV Sport";"Delahaye 3.2L S6";"";"207";"2798.644";"";""
"1935";"6";"2.0";"21";"GBR";"Guy Don";"GBR|FRA";"Guy Don|Jean Desvignes";"Alfa Romeo 6C";"Alfa Romeo 1.8L S6";"Dunlop";"204";"2763.818";"";""
"1935";"7";"1.5";"38";"FRA";"Jean Trévoux";"FRA|FRA";"Jean Trévoux|René Carriére";"Riley Nine MPH Six Racing";"Riley 1.5L S4";"";"204";"2753.141";"";""
"1935";"8";"1.5";"33";"GBR";"Maurice Faulkner";"GBR|GBR";"Maurice Faulkner|Tom Clarke";"Aston Martin 1½ Ulster";"Aston Martin 1.5L S4";"";"202";"2737.522";"";""
"1935";"9";"1.1";"42";"FRA";"Philippe Maillard-Brune";"FRA|FRA";"Philippe Maillard-Brune|Charles Druck";"MG Magnette K3";"MG 1.1L Supercharged S6";"Dunlop";"202";"2734.332";"";""
"1935";"10";"1.5";"32";"GBR";"C.T. Thomas";"GBR|GBR";"C.T. Thomas|M. Kenyon";"Aston Martin 1½ Ulster";"Aston Martin 1.5L S4";"";"199";"2694.703";"";""
"1935";"11";"1.5";"31";"GBR";"P.L. Donkin";"GBR|GBR";"Peter Donkin|Lord Malcolm Douglas-Hamilton";"Aston Martin 1½ Ulster";"Aston Martin 1.5L S4";"";"199";"2687.900";"";""
"1935";"12";"1.5";"27";"GBR";"John Cecil Noël";"GBR|GBR";"Jim Elwes|Mortimer Morris-Goodall";"Aston Martin 1½";"Aston Martin 1.5L S4";"";"196";"2655.332";"";""
"1935";"13";"5.0";"14";"GBR";"Arthur W. Fox & Charles Nichol";"GBR|GBR";"Dr. Dudley Benjafield|Sir Roland Gunter";"Lagonda M45R Rapide";"Meadows 4.5L S6";"Dunlop";"196";"2649.918";"";""
"1935";"14";"1.5";"26";"FRA";"Louis Villeneuve (private entrant)";"FRA|FRA";"Louis Villeneuve|André Vagniez";"Bugatti Type 51A";"Bugatti 1.5L Supercharged S8";"";"195";"2632.656";"";""
"1935";"15";"1.5";"30";"GBR";"R.P. Gardner";"GBR|GBR";"Goldie Gardner|A.C. Beloë";"Aston Martin 1½ Ulster";"Aston Martin 1.5L S4";"";"190";"2574.264";"";""
"1935";"16";"1.1";"51";"GBR";"F.S. Barnes";"GBR|GBR";"Frank Stanley Barnes|Alf Langley";"Singer Nine Le Mans Replica";"Singer 1.0L S4";"";"183";"2478.599";"";""
"1935";"17";"1.5";"34";"FRA";"André Hénon";"FRA|FRA";"André Hénon|Roger Rès";"Singer 1½ Litre Le Mans";"Singer 1.5L S4";"";"177";"2395.660";"";""
"1935";"18";"1.1";"45";"FRA";"Mme Anne-Cécile Rose-Itier";"FRA|FRA";"Mme Anne-Cécile Rose-Itier|Rober Jacob";"Fiat 508S Balilla Sport";"Fiat 1.0L S4";"";"172";"2327.169";"";""
"1935";"19";"1.1";"48";"GBR";"Gordon Hendy";"GBR|GBR";"Gordon Hendy|James Boulton";"Singer Nine Sports";"Singer 1.0L S4";"";"171";"2312.151";"";""
"1935";"20";"1.1";"54";"GBR";"A. R. Marsh";"GBR|GBR";"Anthony R. Marsh|H.B. Guest";"Singer Nine Le Mans Replica";"Singer 1.0L S4";"";"160";"2164.372";"";""
"1935";"21";"1.1";"46";"FRA";"Gaston Duval";"FRA|FRA";"Gaston Duval|Jean Treunet";"B.N.C.";"B.N.C. 1.0L S4";"";"160";"2159.598";"";""
"1935";"22";"1.1";"52";"FRA";"Raymond Gaillard (private entrant)";"FRA|FRA";"Raymond Gaillard|Maurice Aimé";"Singer Nine Le Mans Replica";"Singer 1.0L S4";"";"159";"2157.414";"";""
"1935";"23";"1.1";"53";"FRA";"Guy Lapchin (private entrant)";"FRA|FRA";"Guy Lapchin|Jacques Savoye";"Singer Nine Le Mans";"Singer 1.0L S4";"";"155";"2100.154";"";""
"1935";"24";"1.1";"56";"GBR";"Capt. G.E.T. Eyston";"AUS|GBR";"Miss Joan Richmond|Miss Eveline Gordon-Simpson";"MG PA Midget";"MG 0.8L S4";"";"153";"2077.734";"";""
"1935";"25";"1.1";"55";"GBR";"Capt. G.E.T. Eyston";"GBR|GBR";"Miss Doreen Evans|Miss Barbara Skinner";"MG PA Midget";"MG 0.8L S4";"";"153";"2068.376";"";""
"1935";"26";"1.1";"57";"GBR";"Capt. G.E.T. Eyston";"GBR|GBR";"Miss Margaret Allen|Miss Colleen Eaton";"MG PA Midget";"MG 0.8L S4";"";"152";"2054.850";"";""
"1935";"27";"750";"62";"GBR";"John Carr";"GBR|GBR";"John Carr|John Barbour";"Austin 7 Speedy";"Austin 0.7L S4";"";"141";"1913.695";"";""
"1935";"28";"750";"60";"GBR";"Austin";"GBR|GBR";"Charles Dodson|R.G. Richardson";"Austin 7 Speedy";"Austin 0.7L S4";"";"138";"1863.068";"";""
"1935";"DNF";"3.0";"8";"FRA|FRA";"Anthony Lago|Auguste Bodoignet";"FRA|FRA";"Auguste Bodoignet|Gabriel Constant";"Talbot T150 Baby Sport";"Talbot 3.0L S6";"";"181";"2442.052";"";"Oil tube"
"1935";"DSQ";"1.5";"36";"GBR";"Riley Motor Company Ltd.";"FRA|FRA";"Jean Sébilleau|Georges Delaroche";"Riley Nine MPH Six Racing";"Riley 1.5L S4";"";"149";"2010.308";"";"Accident, Outside help"
"1935";"DNF";"1.5";"35";"GBR";"Riley Motor Company Ltd.";"GBR|GBR";"Freddie Dixon|Cyril Paul";"Riley Nine MPH Six Racing";"Riley 1.5L S4";"";"130";"1753.960";"";"Pit fire"
"1935";"DNF";"1.1";"44";"FRA";"Amédée Gordini";"FRA|ITA";"Amédée Gordini|Carlo Nazarro";"Fiat 508S Balilla Sport Coppa D'Oro";"Fiat 1.0L S4";"";"129";"1740.468";"";"Alimentation"
"1935";"DNF";"5.0";"6";"FRA";"Bernard de Souza Dantas";"FRA|FRA";"Bernard de Souza Dantas|Roger Teillac";"Bugatti Type 57";"Bugatti 3.3L S8";"";"129";"1740.468";"";"Gearbox"
"1935";"DNF";"3.0";"10";"GBR";"Lord Howe (private entrant)";"GBR|GBR";"Francis Curzon, Earl Howe|Brian Lewis, Baron Essendon";"Alfa Romeo 8C 2300";"Alfa Romeo 2.3L Supercharged S8";"";"129";"1740.468";"";"Engine (Piston)"
"1935";"DNF";"3.0";"18";"FRA";"Comte Georges d'Arnoux";"FRA|FRA";"Comte Georges d'Arnoux|Comte Pierre Merlin";"Bugatti Type 55";"Bugatti 2.3L S6";"";"128";"1726.976";"";""
"1935";"DNF";"3.0";"11";"ITA";"Luigi Chinetti";"ITA|MCO";"Luigi Chinetti|Jacques Gastaud";"Alfa Romeo 8C 2300";"Alfa Romeo 2.3L Supercharged S8";"";"116";"1565.072";"";"Broken spring shackle"
"1935";"DNF";"5.0";"2";"FRA";"Roger Labric";"FRA|FRA";"Roger Labric|Pierre Veyron";"Bugatti Type 50S";"Bugatti 5.0L S8";"";"116";"1565.072";"";"Broken spring shackle"
"1935";"DNF";"1.1";"50";"GBR";"J.R.H. Baker";"GBR|GBR";"J.R.H. Baker|Norman Black";"Singer Nine Le Mans Replica";"Singer 1.0L S4";"";"107";"1443.644";"";"Starter"
"1935";"DSQ";"750";"59";"GBR";"Austin";"GBR|GBR";"Pat Driscoll|C. Don Parish";"Austin 7";"Austin 0.7L S4";"";"106";"1430.152";"";"Refuelling too early"
"1935";"DNF";"1.1";"39";"GBR";"Maurice Baumer";"GBR|GBR";"Maurice Baumer|John Ludovic Ford";"MG Magnette K3";"MG 1.1L Supercharged S6";"";"99";"1335.708";"";"Engine (piston)"
"1935";"DNF";"1.1";"58";"FRA";"Philipee Maillard-Brune";"FRA|FRA";"Jean Viale|Albert Debille";"MG PB Midget";"MG 0.8L Supercharged S4";"";"98";"1322.216";"";"Supercharger"
"1935";"DNF";"1.5";"22";"GBR";"Tim Davies";"GBR|GBR";"Tim Davies|A.F.P. Pane";"Frazer Nash Shelsley";"Gough 1.5L S4";"";"96";"1295.232";"";"Radiator"
"1935";"DNF";"1.1";"41";"NLD";"Eddie Hertzberger";"NLD|FRA";"Eddie Hertzberger|f.n.u. Raph";"MG Magnette K3";"MG 1.1L Supercharged S6";"";"92";"1241.264";"";"Supercharger"
"1935";"DNF";"1.1";"43";"FRA|FRA";"Ecurie de L'Ours|G. Boursin";"FRA|FRA";"Marcel Horvilleur|Gaston Serff";"Amilcar CG ""Spéciale Martin""";"Amilcar 1.1L S4";"";"91";"1227.772";"";"Engine"
"1935";"DNF";"750";"61";"GBR";"Austin";"GBR|GBR";"Charles Goodacre|R.F. Turner";"Austin 7";"Austin 0.7L S4";"";"89";"1200.788";"";"Accident, gearbox"
"1935";"DNF";"2.0";"19";"GBR";"Derby";"GBR|GBR";"Mrs. Gwenda Stewart|Charles Worth";"Derby";"Derby 2.0L S4";"";"87";"1173.804";"";"Wheel bearings"
"1935";"DNF";"1.5";"23";"GBR";"M.T.U. Collier";"GBR|GBR";"Michael Collier|Peter Mitchell-Thomson, Lord Selsdon";"Frazer Nash TT Replica";"Gough 1.5L S4";"";"77";"1038.884";"";"Lack of oil"
"1935";"DNF";"2.0";"20";"FRA";"Ecurie Argo";"FRA|FRA";"Paul Vallée|Albert Blondeau";"Bugatti Type 35";"Bugatti 2.0L Supercharged S8";"";"74";"998.408";"";"Supercharger"
