"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"2013";"1";"LMP1";"2";"DEU";"Audi Sport Team Joest";"GBR|DNK|FRA";"Allan McNish|Tom Kristensen|Lo?c Duval";"Audi R18 e-tron quattro";"Audi TDI 3.7 L Turbo V6(Hybrid Diesel)";"Michelin";"348";"4742.892";"24:01:16.436";""
"2013";"2";"LMP1";"8";"JPN";"Toyota Racing";"GBR|FRA|CHE";"Anthony Davidson|Stéphane Sarrazin|Sébastien Buemi";"Toyota TS030 Hybrid";"Toyota 3.4 L V8(Hybrid)";"Michelin";"347";"4729.263";"";""
"2013";"3";"LMP1";"3";"DEU";"Audi Sport Team Joest";"ESP|GBR|BRA";"Marc Gené|Oliver Jarvis|Lucas di Grassi";"Audi R18 e-tron quattro";"Audi TDI 3.7 L Turbo V6(Hybrid Diesel)";"Michelin";"347";"4729.263";"";""
"2013";"4";"LMP1";"7";"JPN";"Toyota Racing";"AUT|FRA|JPN";"Alexander Wurz|Nicolas Lapierre|Kazuki Nakajima";"Toyota TS030 Hybrid";"Toyota 3.4 L V8(Hybrid)";"Michelin";"341";"4647.489";"";""
"2013";"5";"LMP1";"1";"DEU";"Audi Sport Team Joest";"DEU|CHE|FRA";"André Lotterer|Marcel Fässler|Benoît Tréluyer";"Audi R18 e-tron quattro";"Audi TDI 3.7 L Turbo V6(Hybrid Diesel)";"Michelin";"338";"4606.602";"";""
"2013";"6";"LMP1";"21";"GBR";"Strakka Racing";"GBR|GBR|GBR";"Nick Leventis|Jonny Kane|Danny Watts";"HPD ARX-03c";"Honda LM-V8 3.4 L V8";"Michelin";"332";"4524.828";"";""
"2013";"7";"LMP2";"35";"FRA";"OAK Racing";"BEL|GBR|MEX";"Bertrand Baguette|Martin Plowman|Ricardo González";"Morgan LMP2";"Nissan VK45DE 4.5 L V8";"Dunlop";"329";"4483.941";"";""
"2013";"8";"LMP2";"24";"FRA";"OAK Racing";"FRA|GBR|DNK";"Olivier Pla|Alex Brundle|David Heinemeier Hansson";"Morgan LMP2";"Nissan VK45DE 4.5 L V8";"Dunlop";"328";"4470.312";"";""
"2013";"9";"LMP2";"42";"GBR";"Greaves Motorsport";"DEU|GBR|ESP";"Michael Krumm|Jann Mardenborough|Lucas Ordóñez";"Zytek Z11SN";"Nissan VK45DE 4.5 L V8";"Dunlop";"327";"4456.683";"";""
"2013";"10";"LMP2";"49";"ARG";"Pecom Racing";"ARG|DEU|FRA";"Luís Pérez Companc|Pierre Kaffer|Nicolas Minassian";"Oreca 03";"Nissan VK45DE 4.5 L V8";"Michelin";"325";"4429.425";"";""
"2013";"11";"LMP2";"43";"CHE";"Morand Racing";"CHE|FRA|FRA";"Miss Natacha Gachnang|Franck Mailleux|Olivier Lombard";"Morgan LMP2";"Judd HK 3.6 L V8";"Dunlop";"320";"4361.280";"";""
