"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"2005";"1";"LMP1";"3";"USA";"ADT Champion Racing";"DNK|FIN|DEU";"Tom Kristensen|""JJ Lehto"" Jyrki Juhani J?rvilehto|Marco Werner";"Audi R8";"Audi 3.6L Turbo V8";"Michelin";"370";"5050.500";"24:01:30.901";""
"2005";"2";"LMP1";"16";"FRA";"Pescarolo Sport";"FRA|FRA|FRA";"Emmanuel Collard|Jean-Christophe Boullion|Érik Comas";"Pescarolo C60 Hybrid";"Judd GV5 5.0L V10";"Michelin";"368";"5023.200";"";""
"2005";"3";"LMP1";"2";"USA";"ADT Champion Racing";"DEU|GBR|ITA";"Frank Biela|Allan McNish|Emanuele Pirro";"Audi R8";"Audi 3.6L Turbo V8";"Michelin";"364";"4968.600";"";""
"2005";"4";"LMP1";"4";"FRA";"Audi PlayStation Team Oreca";"FRA|FRA|MCO";"Franck Montagny|Jean-Marc Gounon|Stéphane Ortelli";"Audi R8";"Audi 3.6L Turbo V8";"Michelin";"362";"4941.300";"";""
"2005";"5";"GT1";"64";"USA";"Corvette Racing";"GBR|MCO|DNK";"Oliver Gavin|Olivier Beretta|Jan Magnussen";"Chevrolet Corvette C6.R";"Chevrolet LS7R 7.0L V8";"Michelin";"349";"4763.850";"";""
"2005";"6";"GT1";"63";"USA";"Corvette Racing";"CAN|ITA|USA";"Ron Fellows|Max Papis|Johnny O'Connell";"Chevrolet Corvette C6.R";"Chevrolet LS7R 7.0L V8";"Michelin";"347";"4736.550";"";""
"2005";"7";"LMP1";"10";"NLD";"Racing for Holland";"NLD|USA|NLD";"Jan Lammers|Elton Julian|John Bosch";"Dome S101";"Judd GV4 4.0L V10";"Dunlop";"346";"4722.900";"";""
"2005";"8";"LMP1";"12";"FRA";"Courage Compétition";"DEU|CHE|GBR";"Dominik Schwager|Alexander Frei|Christian Vann";"Courage C60H";"Judd GV4 4.0L V10";"Yokohama";"339";"4627.350";"";""
"2005";"9";"GT1";"59";"GBR";"Aston Martin Racing";"AUS|FRA|GBR";"David Brabham|Stéphane Sarrazin|Darren Turner";"Aston Martin DBR9";"Aston Martin 6.0L V12";"Michelin";"333";"4545.450";"";""
"2005";"10";"GT2";"71";"USA|USA";"Alex Job Racing|BAM! Motorsport";"DEU|DEU|USA";"Mike Rockenfeller|Marc Lieb|Leo Hindery";"Porsche 911 GT3-RSR";"Porsche 3.6L Flat-6";"Yokohama";"332";"4531.800";"";""
"2005";"11";"GT2";"90";"USA|USA";"Petersen Motorsports|White Lightning Racing";"DEU|USA|DEU";"Jörg Bergmeister|Patrick Long|Timo Bernhard";"Porsche 911 GT3-RSR";"Porsche 3.6L Flat-6";"Michelin";"331";"4518.150";"";""
"2005";"12";"GT1";"50";"FRA";"Larbre Compétition";"FRA|FRA|BEL";"Patrice Goueslard|Olivier Dupard|Vincent Vosse";"Ferrari 550-GTS Maranello";"Ferrari F133 5.9L V12";"Michelin";"324";"4422.600";"";""
"2005";"13";"GT2";"80";"USA";"Flying Lizard Motorsports";"USA|USA|USA";"Johannes van Overbeek|Lonnie Pechnik|Seth Neiman";"Porsche 911 GT3-RSR";"Porsche 3.6L Flat-6";"Michelin";"323";"4408.950";"";""
"2005";"14";"LMP1";"7";"GBR";"Creation Autosportif Ltd.";"FRA|GBR|GBR";"Nicolas Minassian|Jamie Campbell-Walter|Andy Wallace";"DBA 03S";"Judd GV4 4.0L V10";"Michelin";"322";"4395.300";"";""
"2005";"15";"GT2";"76";"FRA";"IMSA Performance";"FRA|FRA|FRA";"Raymond Narac|Sébastien Dumez|Romain Dumas";"Porsche 911 GT3-RS";"Porsche 3.6L Flat-6";"Michelin";"322";"4395.300";"";""
"2005";"16";"LMP1";"18";"GBR";"Rollcentre Racing";"GBR|PRT|BEL";"Martin Short|João Barbosa|Mme Vanina Ickx";"Dallara SP1";"Judd GV4 4.0L V10";"Michelin";"318";"4340.700";"";""
