"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1955";"DNF";"S750";"53";"FRA";"Société Monopole";"FRA|FRA";"Francis Navarro|Jean de Montrémy";"Monopole Sport X88";"Panhard 745cc F2";"Dunlop";"30";"404.760";"5:00:00";"Oil leak"
"1955";"DNF";"S3.0";"26";"GBR";"Lance Macklin (private entrant)";"GBR|GBR";"Lance Macklin|Les Leston";"Austin-Healey 100 S";"BMC A90 2.7L S4";"Dunlop";"28";"377.776";"3:28:00";"Accident (with #20)"
"1955";"DNF";"S1.5";"42";"GBR";"MG Cars Ltd.";"GBR|IRL";"Dick Jacobs|Joe Flynn";"MG EX.182";"MG 1489cc S4";"Dunlop";"27";"364.284";"3:39:00";"Accident, fire"
"1955";"DNF";"S750";"56";"FRA";"Automobiles VP";"FRA|FRA";"Yves Giraud-Cabantous|Yves Lesur";"VP 166R";"Renault 747cc S4";"Dunlop";"26";"350.792";"7:00:00";"Engine (connecting rod)"
"1955";"DNF";"S3.0";"15";"ITA";"Officine Alfieri Maserati";"ARG|ITA";"Roberto Mières|Cesare Perdisa";"Maserati 300S";"Maserati 3.0L S6";"Pirelli";"24";"323.808";"5:00:00";"Gearbox"
"1955";"DNF";"S3.0";"14";"FRA";"Mike Sparken (private entrant)";"FRA|USA";"""Mike Sparken"" (Michel Pobejersky)|Masten Gregory";"Ferrari 750 Monza";"Ferrari 3.0L S4";"Dunlop";"23";"310.316";"2:00:00";"Engine (piston)"
"1955";"DNF";"S750";"61";"ITA";"Ufficine Nardi";"ITA|FRA";"Dr. Mario Damonte|Roger Crovetto";"Nardi 'Damolnar' Bisiluro";"Giannini 735cc S4";"Dunlop";"5";"67.460";"0:30:00";"Accident"
"1955";"DNF";"S1.5";"39";"GBR";"Kieft Cars Ltd.";"GBR|GBR";"Berwyn Baxter|John Deeley";"Kieft Sport";"Turner 1493cc S4";"Dunlop";"4";"53.968";"0:30:00";"Overheating"
"1955";"DNS";"S5.0";"2";"FRA";"Ecurie Rosier";"FRA|FRA";"Louis Rosier|Georges Grignard";"Talbot-Lago T26 GS Spyder";"Talbot 4.5L S6";"";"0";"0.0";"";"Engine"
"1955";"DNS";"S3.0";"17";"FRA";"Automobiles Gordini";"FRA|FRA|FRA";"Robert Manzon|Élie Bayol|Jean Behra";"Gordini T24S";"Gordini 3.0L S8";"Englebert";"0";"0.0";"";"Accident in practice"
"1955";"DNA";"S3.0";"18";"FRA";"Automobiles Gordini";"FRA|BRA|FRA";"Jacques Pollet|Hermano da Silva Ramos";"Gordini T32S";"Gordini 3.0L V8";"";"0";"0.0";"";""
"1955";"DNA";"S1.5";"44";"ITA";"Officine Alfieri Maserati";"";"";"Maserati 150S";"Maserati 1.5L I4";"";"0";"0.0";"";""
"1955";"DNS";"S1.1";"45";"GBR";"Arnott Racing Cars";"GBR|GBR";"Jim Russell|Peter Taylor";"Arnott Sports";"Coventry Climax 1098cc S4";"";"0";"0.0";"";"Accident in practice"
"1955";"DNS";"S750";"54";"ITA";"Moretti Automobili";"VEN|FRA";"Lino Fayen|Herman Rogenry";"Moretti 750S";"Moretti 750cc S4";"Klèber";"0";"0.0";"";"Took grid too late"
"1955";"DNS";"S750";"55";"ITA";"Moretti Automobili";"ITA|FRA";"Giorgio Ubezzi|Mesnest Bellanger";"Moretti 750S";"Moretti 750cc S4";"Klèber";"0";"0.0";"";"Took grid too late"
"1955";"DNA";"S5.0";"67";"FRA";"Henri Peignaux";"FRA|FRA";"Henri Peignaux|Mary (Jean-Marie Brussin)";"Jaguar D-type";"Jaguar 3.4L I6";"";"0";"0.0";"";""
"1955";"RES";"S750";"70";"FRA";"Société Pierre Ferry";"FRA|FRA";"Jacques Blaché|Louis Pons";"Ferry Sports F750";"Renault 747cc S4";"Michelin";"0";"0.0";"";""
"1955";"DNA";"S1.5";"71";"ITA";"Officine Alfieri Maserati";"";"";"Maserati 150S";"Maserati 1.5L I4";"";"0";"0.0";"";""
"1955";"RES";"S750";"72";"FRA";"Automobiles VP";"FRA|FRA|FRA";"Jean-Marie Dumazer|André Héchard|Jérôme Pourond";"VP 155R";"Renault 747cc S4";"";"0";"0.0";"";""
"1955";"RES";"S750";"73";"FRA";"Ecurie Rosier";"FRA|FRA";"Jean-Louis Rosier|Jean Estager";"Renault 4CV/1068 Spyder";"Renault 747cc S4";"";"0";"0.0";"";""
