"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1997";"1";"LMP";"7";"DEU";"Joest Racing";"ITA|SWE|DNK";"Michele Alboreto|Stefan Johansson|Tom Kristensen";"TWR Porsche WSC-95";"Porsche Type-935 3.0L Turbo Flat-6";"Goodyear";"361";"4909.600";"";""
"1997";"2";"GT1";"41";"GBR|GBR";"Gulf Team Davidoff|GTC Racing";"FRA|FRA|SWE";"Jean-Marc Gounon|Pierre-Henri Raphanel|Anders Olofsson";"McLaren F1 GTR";"BMW S70 6.0L V12";"Michelin";"360";"4896.000";"";""
"1997";"3";"GT1";"43";"DEU|DEU";"Team BMW Motorsport|BMW Team Schnitzer";"NLD|ITA|FRA";"Peter Kox|Roberto Ravaglia|Éric Hélary";"McLaren F1 GTR";"BMW S70 6.0L V12";"Michelin";"358";"4868.800";"";""
"1997";"4";"LMP";"13";"FRA";"Courage Compétition";"FRA|FRA|BEL";"Didier Cottaz|Jérôme Policand|Marc Goossens";"Courage C41";"Porsche Type-935 3.0L Turbo Flat-6";"Michelin";"336";"4569.600";"";""
"1997";"5";"GT1";"33";"DEU";"Schübel Engineering";"PRT|DEU|FRA";"Pedro Lamy|Armin Hahne|Patrice Goueslard";"Porsche 911 GT1";"Porsche 3.2L Turbo Flat-6";"Michelin";"331";"4501.600";"";""
"1997";"6";"LMP";"3";"ITA";"Moretti Racing Inc.";"ITA|BEL|ITA";"Gianpiero Moretti|Didier Theys|Max Papis";"Ferrari 333 SP";"Ferrari F310E 4.0L V12";"Yokohama";"321";"4365.600";"";""
"1997";"7";"LMP";"8";"FRA";"La Filière Elf";"FRA|FRA|FRA";"Henri Pescarolo|Jean-Philippe Belloc|Emmanuel Clérico";"Courage C36";"Porsche Type-935 3.0L Turbo Flat-6";"Michelin";"319";"4338.400";"";""
"1997";"8";"GT1";"27";"ITA";"BMS Scuderia Italia";"ITA|ITA|BRA";"Pierluigi Martini|Christian Pescatori|Antônio Hermann de Azevedo";"Porsche 911 GT1";"Porsche 3.2L Turbo Flat-6";"Pirelli";"317";"4311.200";"";""
"1997";"9";"GT2";"78";"CHE";"Elf Haberthur Racing";"BEL|FRA|FRA";"Michel Neugarten|Guy Martinolle|Jean-Claude Lagniez";"Porsche 911 GT2";"Porsche 3.6L Turbo Flat-6";"Dunlop";"307";"4175.200";"";""
"1997";"10";"GT2";"74";"DEU";"Roock Racing";"DEU|USA|CHE";"André Ahrlé|Andy Pilgrim|Bruno Eichmann";"Porsche 911 GT2";"Porsche 3.6L Turbo Flat-6";"Michelin";"306";"4161.600";"";""
"1997";"11";"GT2";"73";"DEU";"Roock Racing";"PRT|PRT|PRT";"Manuel Mello-Breyner|Tomaz Mello-Breyner|Pedro Mello-Breyner";"Porsche 911 GT2";"Porsche 3.6L Turbo Flat-6";"Michelin";"295";"4013.475";"";""
"1997";"12";"GT1";"23";"JPN|GBR";"Nissan Motorsport|TWR";"JPN|FRA|JPN";"Kazuyoshi Hoshino|Érik Comas|Masahiko Kageyama";"Nissan R390 GT1";"Nissan VRH35L 3.5L Turbo V8";"Bridgestone";"294";"3999.870";"";""
"1997";"13";"GT2";"80";"CHE|DEU";"GT Racing Team AG|Roock Racing";"DEU|GBR|GBR";"Miss Claudia Hürtgen|John Robinson|Hugh Price";"Porsche 911 GT2";"Porsche 3.6L Turbo Flat-6";"Pirelli";"280";"3809.400";"";""
"1997";"14";"GT2";"63";"FRA";"Viper Team Oreca";"GBR|FRA|USA";"Justin Bell|Pierre Yver|John Morton";"Chrysler Viper GTS-R";"Chrysler 8.0L V10";"Michelin";"278";"3782.190";"";""
"1997";"15";"GT2";"64";"GBR";"Chamberlain Engineering";"NLD|FIN|USA";"Hans Hugenholtz|Jari Nurminen|Chris Gleason";"Chrysler Viper GTS-R";"Chrysler 8.0L V10";"Goodyear";"269";"3659.745";"";""
"1997";"16";"LMP";"10";"FRA";"Courage Compétition";"SWE|FRA|BEL";"Fredrik Ekblom|Jean-Louis Ricci|Jean-Paul Libert";"Courage C36";"Porsche Type-935 3.0L Turbo Flat-6";"Michelin";"265";"3605.325";"";""
"1997";"17";"LMP";"15";"USA|JPN";"Team T.D.R.|Mazdaspeed";"JPN|USA|FRA";"Yojiro Terada|Jim Downing|Franck Fréon";"Kudzu DLM-4";"Mazda R26B 2.6L 4- Rotor";"Goodyear";"263";"3578.115";"";""
"1997";"DNF";"GT1";"26";"DEU";"Porsche AG";"FRA|DEU|FRA";"Emmanuel Collard|Ralf Kelleners|Yannick Dalmas";"Porsche 911 GT1";"Porsche 3.2L Turbo Flat-6";"Goodyear";"327";"4448.835";"";"Fire"
"1997";"DNF";"GT1";"39";"GBR|GBR";"Gulf Team Davidoff|GTC Racing";"GBR|GBR|JPN";"Ray Bellm|Andrew Gilbert-Scott|Masanori Sekiya";"McLaren F1 GTR";"BMW S70 6.0L V12";"Michelin";"326";"4435.230";"";"Fire"
