"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"2016";"1";"LMP1";"2";"DEU";"Porsche Team";"DEU|FRA|CHE";"Marc Lieb|Romain Dumas|Neel Jani";"Porsche 919 Hybrid";"Porsche 2.0 L Turbo V4";"Michelin";"384";"5232.900";"24:00:38.449";""
"2016";"2";"LMP1";"6";"JPN";"Toyota Gazoo Racing";"FRA|GBR|JPN";"Stéphane Sarrazin|Mike Conway|Kamui Kobayashi";"Toyota TS050 Hybrid";"Toyota 2.4 L Turbo V6";"Michelin";"381";"5192.060";"";""
"2016";"3";"LMP1";"8";"DEU";"Audi Sport Team Joest";"FRA|BRA|GBR";"Loïc Duval|Lucas di Grassi|Oliver Jarvis";"Audi R18";"Audi TDI 4.0 L Turbo Diesel V6";"Michelin";"372";"5069.370";"";""
"2016";"4";"LMP1";"7";"DEU";"Audi Sport Team Joest";"DEU|CHE|FRA";"André Lotterer|Marcel Fässler|Benoît Tréluyer";"Audi R18";"Audi TDI 4.0 L Turbo Diesel V6";"Michelin";"367";"5001.190";"";""
"2016";"5";"LMP2";"36";"FRA";"Signatech Alpine";"FRA|USA|MCO";"Nicolas Lapierre|Gustavo Menezes|Stéphane Richelmi";"Alpine A460";"Nissan VK45DE 4.5 L V8";"Dunlop";"357";"4864.860";"";""
"2016";"6";"LMP2";"26";"RUS";"G-Drive Racing";"RUS|GBR|DEU";"Roman Rusinov|Will Stevens|René Rast";"Oreca 05";"Nissan VK45DE 4.5 L V8";"Dunlop";"357";"4864.810";"";""
"2016";"7";"LMP2";"37";"RUS";"SMP Racing";"RUS|RUS|RUS";"Vitaly Petrov|Viktor Shaytar|Kirill Ladygin";"BR Engineering BR01";"Nissan VK45DE 4.5 L V8";"Dunlop";"353";"4810.360";"";""
"2016";"8";"LMP2";"42";"GBR";"Strakka Racing";"GBR|GBR|GBR";"Nick Leventis|Jonny Kane|Danny Watts";"Gibson 015S";"Nissan VK45DE 4.5 L V8";"Dunlop";"351";"4783.080";"";""
"2016";"9";"LMP2";"33";"PHL";"Eurasia Motorsport";"CHN|FRA|NLD";"Pu Jun Jin|Tristan Gommendy|Nick de Bruijn";"Oreca 05";"Nissan VK45DE 4.5 L V8";"Dunlop";"348";"4742.190";"";""
"2016";"10";"LMP2";"41";"GBR";"Greaves Motorsport";"MEX|FRA|FRA";"Memo Rojas|Julien Canal|Nathanaël Berthon";"Ligier JS P2";"Nissan VK45DE 4.5 L V8";"Dunlop";"348";"4742.190";"";""
"2016";"11";"LMP2";"27";"RUS";"SMP Racing";"FRA|ITA|RUS";"Nicolas Minassian|Maurizio Mediani|Mikhail Aleshin";"BR Engineering BR01";"Nissan VK45DE 4.5 L V8";"Dunlop";"347";"4728.500";"";""
"2016";"12";"LMP2";"23";"FRA";"Panis-Barthez Compétition";"FRA|FRA|FRA";"Fabien Barthez|Timothé Buret|Paul-Loup Chatin";"Ligier JS P2";"Nissan VK45DE 4.5 L V8";"Michelin";"347";"4728.570";"";""
"2016";"13";"LMP1";"1";"DEU";"Porsche Team";"DEU|NZL|AUS";"Timo Bernhard|Brendon Hartley|Mark Webber";"Porsche 919 Hybrid";"Porsche 2.0 L Turbo V4";"Michelin";"346";"4715.040";"";""
"2016";"14";"LMP2";"49";"USA";"Michael Shank Racing";"USA|BRA|BEL";"John Pew|Oswaldo Negri Jr.|Laurens Vanthoor";"Ligier JS P2";"Honda HR28TT 2.8 L Turbo V6";"Dunlop";"345";"4701.330";"";""
"2016";"15";"LMP2";"43";"MEX";"RGR Sport by Morand";"MEX|PRT|BRA";"Ricardo González|Filipe Albuquerque|Bruno Senna";"Ligier JS P2";"Nissan VK45DE 4.5 L V8";"Dunlop";"344";"4687.700";"";""
"2016";"16";"LMP2";"30";"USA";"Extreme Speed Motorsports";"USA|USA|USA";"Scott Sharp|Ed Brown|Johannes van Overbeek";"Ligier JS P2";"Nissan VK45DE 4.5 L V8";"Dunlop";"341";"4646.850";"";""
"2016";"17";"LMP2";"25";"PRT";"Algarve Pro Racing";"GBR|GBR|FRA";"Michael Munemann|Chris Hoy|Andrea Pizzitola";"Ligier JS P2";"Nissan VK45DE 4.5 L V8";"Dunlop";"341";"4646.770";"";""
"2016";"18";"LMGTEPro";"68";"USA";"Ford Chip Ganassi Team USA";"USA|DEU|FRA";"Joey Hand|Dirk Müller|Sébastien Bourdais";"Ford GT";"Ford EcoBoost 3.5 L Turbo V6";"Michelin";"340";"4633.310";"";""
"2016";"19";"LMGTEPro";"82";"USA";"Risi Competizione";"ITA|ITA|FIN";"Giancarlo Fisichella|Matteo Malucelli|Toni Vilander";"Ferrari 488 GTE";"Ferrari F154CB 3.9 L Turbo V8";"Michelin";"340";"4633.350";"";""
"2016";"20";"LMGTEPro";"69";"USA";"Ford Chip Ganassi Team USA";"AUS|GBR|NZL";"Ryan Briscoe|Richard Westbrook|Scott Dixon";"Ford GT";"Ford EcoBoost 3.5 L Turbo V6";"Michelin";"340";"4633.350";"";""
"2016";"21";"LMGTEPro";"66";"USA";"Ford Chip Ganassi Team UK";"FRA|DEU|USA";"Olivier Pla|Stefan Mücke|Billy Johnson";"Ford GT";"Ford EcoBoost 3.5 L Turbo V6";"Michelin";"339";"4619.700";"";""
"2016";"22";"LMP2";"40";"USA";"Krohn Racing";"USA|SWE|PRT";"Tracy Krohn|Niclas Jönsson|João Barbosa";"Ligier JS P2";"Nissan VK45DE 4.5 L V8";"Michelin";"338";"4605.930";"";""
"2016";"23";"LMGTEPro";"95";"GBR";"Aston Martin Racing";"DNK|DNK|GBR";"Nicki Thiim|Marco Sørensen|Darren Turner";"Aston Martin V8 Vantage GTE";"Aston Martin 4.5 L V8";"Dunlop";"338";"4606.090";"";""
"2016";"24";"LMGTEPro";"97";"GBR";"Aston Martin Racing";"BRA|GBR|NZL";"Fernando Rees|Jonathan Adam|Richie Stanaway";"Aston Martin V8 Vantage GTE";"Aston Martin 4.5 L V8";"Dunlop";"337";"4592.440";"";""
"2016";"25";"LMGTEPro";"63";"USA";"Corvette Racing-GM";"DNK|ESP|USA";"Jan Magnussen|Antonio García|Ricky Taylor";"Chevrolet Corvette C7.R";"Chevrolet LT5.5 5.5 L V8";"Michelin";"336";"4578.840";"";""
"2016";"26";"LMGTEAm";"62";"USA";"Scuderia Corsa";"USA|USA|USA";"Bill Sweedler|Townsend Bell|Jeff Segal";"Ferrari 458 Italia GT2";"Ferrari F136GT 4.5 L V8";"Michelin";"331";"4510.670";"";""
"2016";"27";"LMGTEAm";"83";"ITA";"AF Corse";"FRA|FRA|PRT";"François Perrodo|Emmanuel Collard|Rui Águas";"Ferrari 458 Italia GT2";"Ferrari F136GT 4.5 L V8";"Michelin";"331";"4510.690";"";""
"2016";"28";"LMGTEAm";"88";"ARE";"Abu Dhabi-Proton Racing";"ARE|USA|DNK";"Khalid Al Qubaisi|Patrick Long|David Heinemeier Hansson";"Porsche 911 RSR";"Porsche 4.0 L Flat-6";"Michelin";"330";"4497.080";"";""
"2016";"29";"LMP1";"12";"CHE";"Rebellion Racing";"FRA|DEU|BRA";"Nicolas Prost|Nick Heidfeld|Nelson Piquet Jr.";"Rebellion R-One";"AER P60 2.4 L Turbo V6";"Dunlop";"330";"4496.830";"";""
