"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1933";"1";"3.0";"11";"ITA";"Soc. Anon. Alfa Romeo";"FRA|ITA";"Raymond Sommer|Tazio Nuvolari";"Alfa Romeo 8C 2300 Spider Zagato";"Alfa Romeo 2.3L Supercharged S8";"Englebert";"233";"3144.038";"";""
"1933";"2";"3.0";"8";"ITA";"Soc. Anon. Alfa Romeo";"ITA|FRA";"Luigi Chinetti|Philippe de Gunzburg";"Alfa Romeo 8C 2300";"Alfa Romeo 2.3L Supercharged S8";"Englebert";"233";"3143.637";"";""
"1933";"3";"3.0";"12";"GBR";"Arthur W. Fox";"GBR|GBR";"Brian Lewis, Baron Essendon|Tim Rose-Richards";"Alfa Romeo 8C 2300";"Alfa Romeo 2.3L Supercharged S8";"";"225";"3043.375";"";""
"1933";"4";"1.1";"30";"GBR";"Riley";"GBR|GBR";"Alex van der Becke|Kenneth Peacock";"Riley Nine Brooklands";"Riley 1.1L S4";"";"191";"2581.522";"";""
"1933";"5";"1.5";"25";"GBR";"Aston Martin Ltd.";"GBR|GBR";"Pat Driscoll|Clifton Penn-Hughes";"Aston Martin 1½ Le Mans";"Aston Martin 1.5L S4";"";"188";"2548.691";"";""
"1933";"6";"750";"41";"GBR";"John Ludovic Ford";"GBR|GBR";"John Ludovic Ford|Maurice Baumer";"MG J-type 4C Midget";"MG 0.7L Supercharged S4";"";"176";"2385.292";"";""
"1933";"7";"1.5";"24";"GBR";"Aston Martin Ltd.";"GBR|GBR";"A C Bertelli|Sammy Davis";"Aston Martin 1½ Le Mans";"Aston Martin 1.5L S4";"";"174";"2352.255";"";""
"1933";"8";"2.0";"21";"FRA";"André Rousseau";"FRA|FRA";"André Rousseau|Francois Paco";"Alfa Romeo 6C 1750GS Coupe";"Alfa Romeo 1.7L Supercharged S6";"";"167";"2260.695";"";""
"1933";"9";"1.1";"35";"FRA";"Tracta";"FRA|FRA";"Félix Quinault|Pierre Padrault";"Tracta";"Tracta 1.0L S4";"";"161";"2176.385";"";""
"1933";"10";"1.1";"28";"FRA|FRA";"Just-Émile Vernet (private entrant)|Fernand Vallon (private entrant)";"FRA|FRA";"Just-Émile Vernet|Fernand Vallon";"Salmson GS";"Salmson 1.1L S4";"";"159";"2155.957";"";""
"1933";"11";"1.1";"32";"FRA";"Alin Fréres";"FRA|FRA";"Adrien Alin|Albert Alin";"B.N.C.";"B.N.C. 1.1L S4";"";"151";"2047.097";"";""
"1933";"12";"1.1";"34";"FRA";"Henri de Gavardie";"FRA|FRA";"Jean de Gavardie|Henri de Gavardie";"Amilcar C6";"Amilcar 1.1L S4";"";"148";"2005.201";"";""
"1933";"13";"1.1";"37";"GBR";"Singer";"GBR|GBR";"Frank Stanley Barnes|Alf Langley";"Singer Nine Sports";"Singer 1.0L S4";"";"140";"1900.930";"";""
"1933";"DSQ";"8.0";"2";"ROU";"Prince Nicholas of Romania";"ROU|ITA";"Prince Nicholas of Romania|Joseph Cattaneo";"Duesenberg Model SJ";"Duesenberg 6.9L Supercharged S8";"";"59";"796.028";"";"Refuelling too early"
"1933";"NC";"2.0";"19";"FRA";"Société des Automobiles Charley";"FRA|FRA";"Gaston Mottet|André Marandet";"S.A.R.A. SP7 Spéciale";"S.A.R.A. 1.8L S4";"";"0";"0.0";"";"Insufficient distance"
