"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1973";"1";"S3.0";"11";"FRA";"Equipe Matra-Simca Shell";"FRA|FRA";"Henri Pescarolo|G?rard Larrousse";"Matra-Simca MS670B";"Matra 3.0L V12";"Goodyear";"355";"4853.945";"";""
"1973";"2";"S3.0";"16";"ITA";"SpA Ferrari SEFAC";"ITA|BRA";"Arturo Merzario|Carlos Pace";"Ferrari 312PB";"Ferrari 3.0L Flat-12";"Goodyear";"349";"4772.290";"";""
"1973";"3";"S3.0";"12";"FRA";"Equipe Matra-Simca Shell";"FRA|FRA";"Jean-Pierre Jaussaud|Jean-Pierre Jabouille";"Matra-Simca MS670B";"Matra 3.0L V12";"Goodyear";"331";"4526.156";"";""
"1973";"4";"S3.0";"46";"DEU";"Martini Racing Team";"CHE|NLD";"Herbert Müller|Gijs van Lennep";"Porsche 911 Carrera RSR";"Porsche 3.0L Flat-6";"Dunlop";"328";"4485.365";"";""
"1973";"5";"S3.0";"3";"ESP";"Escuderia Montjuich - Tergal";"CHE|ESP|ESP";"Bernard Chenevière|Juan Fernandez|Francisco Torredemer";"Porsche 908/3";"Porsche 3.0L Flat-8";"Goodyear";"319";"4359.990";"";""
"1973";"6";"GT5.0";"39";"FRA";"Automobiles Charles Pozzi";"FRA|GBR";"Claude Ballot-Léna|Vic Elford";"Ferrari 365 GTB/4";"Ferrari 4.4L V12";"Michelin";"316";"4321.341";"";""
"1973";"7";"S3.0";"4";"ECU";"Guillermo Ortega - Ecuador Marlboro";"ECU|ECU";"Guillermo Ortega|Fausto Merello";"Porsche 908/1";"Porsche 3.0L Flat-8";"Goodyear";"316";"4312.927";"";""
"1973";"8";"GT3.0";"45";"DEU";"Porsche Kremer Racing";"CHE|DEU|DEU";"Paul Keller|Erwin Kremer|Clemens Schickentanz";"Porsche 911 Carrera RSR";"Porsche 2.8L Flat-6";"Dunlop";"316";"4311.306";"";""
"1973";"9";"GT5.0";"40";"FRA";"Automobiles Charles Pozzi";"FRA|FRA";"Alain Serpaggi|José Dolhem";"Ferrari 365 GTB/4";"Ferrari 4.4L V12";"Michelin";"315";"4309.461";"";""
"1973";"10";"GT3.0";"63";"DEU";"Gelo Racing Team";"DEU|DEU";"Georg Loos|Jürgen Barth";"Porsche 911 Carrera RSR";"Porsche 2.8L Flat-6";"Dunlop";"311";"4248.650";"";""
"1973";"11";"T5.0";"51";"DEU";"BMW Motorsport";"NLD|AUT";"Toine Hezemans|Dieter Quester";"BMW 3.0CSL";"BMW 3.3L I6";"Dunlop";"307";"4199.400";"";""
"1973";"12";"GT+5.0";"30";"FRA";"Greder Racing Team";"FRA|FRA";"Henri Greder|Mme Marie-Claude Beaumont";"Chevrolet Corvette";"Chevrolet 7.0L V8";"Michelin";"303";"4138.330";"";""
"1973";"13";"GT5.0";"38";"USA";"North American Racing Team";"FRA|USA";"François Migault|Luigi Chinetti Jr.";"Ferrari 365 GTB/4";"Ferrari 4.4L V12";"Goodyear";"299";"4078.527";"";""
"1973";"14";"GT3.0";"48";"FRA";"Porsche Sonauto BP Racing";"USA|FRA";"Peter Gregg|Guy Chasseuil";"Porsche 911 Carrera RSR";"Porsche 2.8L Flat-6";"Goodyear";"298";"4077.071";"";""
"1973";"15";"S3.0";"60";"ITA";"Scuderia Brescia Corse";"ITA|ITA|ITA";"Carlo Facetti|Sergio Morando|Teodoro Zeccoli";"Alfa Romeo Tipo 33TT3";"Alfa Romeo 3.0L V8";"Goodyear";"298";"4076.547";"";""
"1973";"16";"GT3.0";"41";"CHE";"Schiller Racing Team";"CHE|CHE";"Jean Selz|Florian Vetsch";"Porsche 911 Carrera RSR";"Porsche 2.7L Flat-6";"Dunlop";"297";"4061.869";"";""
"1973";"17";"GT3.0";"42";"FRA";"René Mazzia (private entrant)";"FRA|FRA";"Pierre Mauroy|Marcel Mignot";"Porsche 911 Carrera RSR";"Porsche 2.8L Flat-6";"Dunlop";"290";"3965.263";"";""
"1973";"18";"GT+5.0";"69";"FRA";"J.C. Aubriet / Écurie Léopard";"FRA|FRA";"Jean-Claude Aubriet|""Dépnic"" (Jean-Claude Depince)";"Chevrolet Corvette";"Chevrolet 7.0L V8";"Michelin";"282";"3858.524";"";""
"1973";"19";"S3.0";"18";"FRA";"Claude Laurent (private entrant)";"FRA|FRA|FRA";"Claude Laurent|Martial Delalande|Jacques Marché";"Ligier JS2";"Maserati 2.9L V6";"Michelin";"270";"3693.452";"";""
"1973";"20";"GT5.0";"34";"BEL";"Ecurie Francorchamps";"FRA|GBR";"Jean-Claude Andruet|Richard Bond";"Ferrari 365 GTB/4";"Ferrari 4.4L V12";"Michelin";"270";"3693.048";"";""
"1973";"21";"S3.0";"52";"CHE";"Wicky Racing Team";"CHE|MAR|CHE";"André Wicky|Max Cohen-Olivar|Philippe Carron";"Porsche 908/2";"Porsche 3.0L Flat-8";"Firestone";"270";"3688.720";"";""
"1973";"DNF";"S3.0";"15";"ITA";"SpA Ferrari SEFAC";"BEL|GBR";"Jacky Ickx|Brian Redman";"Ferrari 312PB";"Ferrari 3.0L Flat-12";"Goodyear";"332";"4528.480";"22:00:00";"Engine (valves)"
"1973";"DNF";"S2.0";"25";"CHE";"Michel Dupont (private entrant)";"CHE|CHE";"Michel Dupont|Paul Blancpain";"Chevron B23";"Ford Cosworth FVC 1.8L I4";"Firestone";"229";"3123.560";"21:00:00";"Transmission (gearbox)"
"1973";"DNF";"GT5.0";"6";"USA";"North American Racing Team";"USA|USA";"Sam Posey|Milt Minter";"Ferrari 365 GTB/4";"Ferrari 4.4L V12";"Goodyear";"254";"3464.560";"20:00:00";"Engine (piston)"
"1973";"DNF";"T3.0";"55";"DEU";"Ford Motorwerke";"DEU|GBR|DEU";"Dieter Glemser|John Fitzpatrick|Hans Heyer";"Ford Capri RS";"Ford 3.0L V6";"Dunlop";"239";"3259.960";"19:00:00";"Engine (connecting rod, oil pressure)"
"1973";"DNF";"S3.0";"7";"FRA";"Équipe Gitanes Cigarettes France";"FRA|SWE|BEL";"Jean-Louis Lafosse|Reine Wisell|Baron Hughes de Fierlandt";"Lola T282";"Ford Cosworth DFV 3.0L V8";"Goodyear";"164";"2236.960";"19:00:00";"Clutch, oil pump"
"1973";"DNF";"GT5.0";"36";"USA";"North American Racing Team";"FRA|USA";"Lucien Guitteny|Bob Grossman";"Ferrari 365 GTB/4";"Ferrari 4.4L V12";"Goodyear";"192";"2618.880";"18:00:00";"Accident"
"1973";"DNF";"GT5.0";"33";"GBR";"J.C. Bamford Excavators Ltd.";"GBR|GBR";"Neil Corner|Willie Green";"Ferrari 365 GTB/4";"Ferrari 4.4L V12";"Goodyear";"163";"2223.320";"17:00:00";"Transmission"
"1973";"DNF";"GT5.0";"37";"USA";"North American Racing Team";"ARG|ARG";"Rubén Luis di Palma|Nestor García-Veiga";"Ferrari 365 GTB/4";"Ferrari 4.4L V12";"Goodyear";"211";"2878.040";"17:00:00";"Transmission"
"1973";"DNF";"S3.0";"8";"GBR";"Gulf Research Racing";"GBR|NZL";"Derek Bell|Howden Ganley";"Mirage M6";"Ford Cosworth DFV 3.0L V8";"Firestone";"163";"2223.320";"17:00:00";"Oil pump"
"1973";"DNF";"GT5.0";"56";"FRA";"Shark Racing Team (private entrant)";"FRA|FRA";"Jean-Claude Guérie|Cyril Grandet";"Ferrari 365 GTB/4";"Ferrari 4.4L V12";"Dunlop";"174";"2373.360";"16:00:00";"Transmission (gearbox)"
"1973";"DNF";"S3.0";"19";"FRA";"Automobiles Ligier";"FRA|FRA";"Jean-Pierre Paoli|Alain Couderc";"Ligier JS2";"Maserati 3.0L V6";"Michelin";"174";"2373.360";"16:00:00";"Oil leak"
"1973";"DNF";"T5.0";"50";"DEU";"BMW Motorsport";"NZL|DEU";"Chris Amon|Hans-Joachim Stuck";"BMW 3.0CSL";"BMW 3.3L I6";"Dunlop";"160";"2182.400";"15:00:00";"Accident"
"1973";"DNF";"T3.0";"53";"DEU";"Ford Motorwerke";"FRA|AUT|GBR";"Jean Vinatier|Helmut Koinigg|Gerry Birrell";"Ford Capri RS";"Ford 3.0L V6";"Dunlop";"152";"2073.280";"14:00:00";"Engine (valves)"
"1973";"DNF";"GT3.0";"49";"FRA";"Jean Egreteaud (private entrant)";"FRA|FRA";"Jean Egreteaud|Jean-Claude Lagniez";"Porsche 911 Carrera RSR";"Porsche 2.8L Flat-6";"Goodyear";"139";"1895.960";"13:00:00";"Accident (at Mulsanne)"
"1973";"DNF";"S2.0";"22";"FRA";"Raymond Touroul";"FRA|FRA";"Raymond Touroul|Jean-Pierre Rouget";"Porsche 910";"Porsche 2.0L Flat-6";"Dunlop";"142";"1936.880";"12:00:00";"Out of fuel"
"1973";"DNF";"S3.0";"5";"GBR";"Duckhams Oil";"GBR|GBR";"Alain de Cadenet|Chris Craft";"Duckhams LM (Lola T280)";"Ford Cosworth DFV 3.0L V8";"Dunlop";"81";"1104.840";"12:00:00";"Clutch"
"1973";"DNF";"S3.0";"17";"ITA";"SpA Ferrari SEFAC";"AUS|ARG";"Tim Schenken|Carlos Reutemann";"Ferrari 312PB";"Ferrari 3.0L Flat-12";"Goodyear";"182";"2482.480";"11:00:00";"Engine (connecting rod, carter)"
"1973";"DNF";"S3.0";"10";"FRA";"Equipe Matra-Simca Shell";"FRA|FRA";"François Cevert|Jean-Pierre Beltoise";"Matra-Simca MS670B";"Matra 3.0L V12";"Goodyear";"157";"2141.480";"11:00:00";"Broken hub carrier after burst tyre"
"1973";"DNF";"S2.5";"26";"JPN";"Sigma Automotive";"JPN|JPN|FRA";"Tetsu Ikuzawa|Hiroshi Fushida|Patrick Dal Bo";"Sigma MC73";"Mazda 12A 2.3L 2-Rotor";"Bridgestone";"79";"1077.560";"11:00:00";"Clutch"
"1973";"DNF";"GT3.0";"44";"CHE";"Porsche Club Romand";"FRA|CHE";"Jean-François Piot|Peter Zbinden";"Porsche 911 Carrera RSR";"Porsche 2.8L Flat-6";"Dunlop";"110";"1500.400";"9:00:00";"Transmission (gearbox)"
