"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1953";"1";"S5.0";"18";"GBR";"Jaguar Cars Ltd.";"GBR|GBR";"Tony Rolt|Duncan Hamilton";"Jaguar C-Type";"Jaguar 3.4L S6";"Dunlop";"304";"4088.064";"";""
"1953";"2";"S5.0";"17";"GBR";"Jaguar Cars Ltd.";"GBR|GBR";"Stirling Moss|Peter Walker";"Jaguar C-Type";"Jaguar 3.4L S6";"Dunlop";"300";"4041.190";"";""
"1953";"3";"S8.0";"2";"USA";"Briggs Cunningham (private entrant)";"USA|USA";"Phil Walters|John Fitch";"Cunningham C5-R";"Chrysler 5.5L V8";"Firestone";"299";"4020.330";"";""
"1953";"4";"S5.0";"19";"GBR";"Jaguar Cars Ltd.";"GBR|GBR";"Peter Whitehead|Ian Stewart";"Jaguar C-Type";"Jaguar 3.4L S6";"Dunlop";"297";"4000.670";"";""
"1953";"5";"S5.0";"15";"ITA";"Scuderia Ferrari";"ITA|ITA";"Paolo Marzotto|Giannino Marzotto";"Ferrari 340 MM Berlinetta";"Ferrari 4.1L V12";"Pirelli";"294";"3956.660";"";""
"1953";"6";"S3.0";"35";"FRA";"Automobiles Gordini";"FRA|USA";"Maurice Trintignant|Harry Schell";"Gordini T26S";"Gordini 2.5L S6";"Englebert";"293";"3945.470";"";""
"1953";"7";"S8.0";"1";"USA";"Briggs Cunningham (private entrant)";"USA|USA";"Briggs Cunningham|William ""Bill"" Spear";"Cunningham C4-R";"Chrysler 5.5L V8";"Firestone";"290";"3906.600";"";""
"1953";"8";"S5.0";"7";"FRA";"Automobiles Talbot-Darracq S.A.";"FRA|FRA";"Pierre Levegh|Charles Pozzi";"Talbot-Lago T26GS Spyder";"Talbot-Lago 4.5L S6";"Dunlop";"276";"3772.300";"";""
"1953";"9";"S5.0";"20";"BEL";"Ecurie Francorchamps";"BEL|BEL";"Roger Laurent|Charles de Tornaco";"Jaguar C-Type";"Jaguar 3.4L S6";"";"275";"3702.810";"";""
"1953";"10";"S8.0";"3";"USA";"Briggs Cunningham (private entrant)";"USA|USA";"Charles Moran Jr.|John Gordon Bennet";"Cunningham C4-RK";"Chrysler 5.5L V8";"Firestone";"269";"3623.190";"";""
"1953";"11";"S5.0";"11";"GBR";"Nash-Healey Inc.";"GBR|GBR";"Leslie Johnson|Bert Hadley";"Nash-Healey 4-litre Sport";"Nash 4.1L S6";"Dunlop";"265";"3570.430";"";""
"1953";"12";"S3.0";"34";"GBR";"Donald Healey Motor Company";"NLD|GBR";"Maurice Gatsonides|Johnny Lockett";"Austin-Healey 100";"Austin 2.7L S4";"Dunlop";"257";"3462.670";"";""
"1953";"13";"S2.0";"39";"GBR";"Automobiles Frazer Nash Ltd.";"GBR|GBR";"Ken Wharton|Laurence Mitchell";"Frazer Nash Le Mans Coupé";"Bristol 1971cc S6";"Dunlop";"253";"3410.930";"";""
"1953";"14";"S3.0";"33";"GBR";"Donald Healey Motor Company";"FRA|GBR";"Marcel Becquart|Gordon Wilkins";"Austin-Healey 100";"Austin 2.7L S4";"Dunlop";"252";"3381.650";"";""
"1953";"15";"S1.5";"45";"DEU";"Porsche KG";"DEU|BEL";"Richard von Frankenberg|Paul Frère";"Porsche 550 Coupé";"Porsche 1488cc F4";"Dunlop";"247";"3332.030";"";""
"1953";"16";"S1.5";"44";"DEU";"Porsche KG";"DEU|DEU";"Helmut 'Helm' Glöckler|Hans Herrmann";"Porsche 550 Coupé";"Porsche 1488cc F4";"Dunlop";"247";"3330.640";"";""
"1953";"17";"S750";"57";"FRA";"Automobiles Deutsch et Bonnet";"FRA|FRA";"René Bonnet|André Moynet";"D.B. HBR-4 LM";"Panhard 745cc F2";"Dunlop";"237";"3192.010";"";""
"1953";"18";"S1.1";"48";"ITA";"Automobili O.S.C.A.";"ITA|FRA";"Dr. Mario Damonte|Pierre Louis-Dreyfus (""Heldé"")";"O.S.C.A. MT-4 1100 Coupé";"O.S.C.A. 1093cc S4";"Pirelli";"232";"3127.050";"";""
"1953";"19";"S750";"58";"FRA";"Automobiles Deutsch et Bonnet";"FRA|FRA";"Marc Gignoux|Marc Azéma";"D.B. HBR-4 LM";"Panhard 745cc F2";"Dunlop";"231";"3110.010";"";""
"1953";"20";"S1.1";"50";"FRA";"Automobiles Panhard et Levassor";"FRA|FRA";"Charles Plantivoux|Guy Lapchin";"Panhard X89";"Panhard 851cc F2";"Dunlop";"227";"3062.390";"";""
"1953";"21";"S750";"61";"FRA";"Automobiles Panhard et Levassor";"FRA|FRA";"Pierre Chancel|Robert Chancel";"Panhard X88";"Panhard 611cc F2";"Dunlop";"223";"3008.590";"";""
"1953";"22";"S1.1";"51";"FRA";"Automobiles Panhard et Levassor";"FRA|FRA";"Raymond Stempert|Georges Schwartz";"Panhard X87";"Panhard 851cc F2";"Dunlop";"218";"2941.020";"";""
"1953";"23";"S750";"53";"FRA";"R.N.U. Renault";"FRA|FRA";"Jean-Louis Rosier|Robert Schollmann";"Renault 4CV-1068 Spyder";"Renault 747cc S4";"Dunlop";"218";"2937.460";"";""
"1953";"NC";"S750";"60";"FRA";"Automobiles Panhard et Levassor";"FRA|FRA";"Jean Hémard|Jean de Montrémy";"Monopole X85";"Panhard 611cc F2";"Dunlop";"212";"2852.490";"";"Insufficient distance"
"1953";"NC";"S3.0";"66";"FRA";"Alexis Constantin (private entrant)";"FRA|FRA";"Alexis Constantin|Michel Arnaud";"Peugeot 203C";"Peugeot 1290cc S4 Supercharged";"Dunlop";"200";"2690.100";"";"Insufficient distance"
"1953";"NC";"S750";"56";"FRA|FRA";"Just-Émile Vernet (private entrant)|Jean Pairard (private entrant)";"FRA|FRA";"Just-Émile Vernet|Jean Pairard";"V.P. 166R Coupé";"Renault 747cc S4";"Dunlop";"183";"2466.600";"";"Insufficient distance"
"1953";"DNF";"S5.0";"12";"ITA";"Scuderia Ferrari";"ITA|ITA";"Alberto Ascari|Luigi Villoresi";"Ferrari 375 MM Berlinetta";"Ferrari 4.5L V12";"Pirelli";"229";"3089.668";"19:00:00";"Clutch"
"1953";"DNF";"S1.5";"41";"DEU";"Borgward GmbH";"FRA|FRA";"Jacques Poch|Edmond Mouche";"Borgward-Hansa 1500 'Rennsport'";"Borgward 1498cc S4";"Continental";"228";"3076.176";"23:00:00";"Overheating"
"1953";"DNF";"S8.0";"63";"ITA";"Scuderia Lancia";"ARG|ITA";"José Froilán González|Clemente Biondetti";"Lancia D20";"Lancia 2.7L V6 Supercharged";"Pirelli";"213";"2860.304";"20:00:00";"Engine"
"1953";"DNF";"S3.0";"27";"GBR";"Aston Martin Ltd.";"GBR|GBR";"Eric Thompson|Dennis Poore";"Aston Martin DB3S";"Aston Martin 2.9L I6";"Avon";"182";"2455.544";"18:00:00";"Engine (valves)"
"1953";"DNF";"S5.0";"16";"USA";"Luigi Chinetti";"USA|USA";"Luigi Chinetti|Tom Cole Jr.";"Ferrari 340 MM 'Vignale' Spyder";"Ferrari 4.1L V12";"Pirelli";"175";"2361.100";"14:30:00";"Fatal accident - Tom Cole (at Maison Blanche)"
"1953";"DNF";"S8.0";"31";"ITA";"Scuderia Lancia";"FRA|MCO";"Robert Manzon|Louis Chiron";"Lancia D20";"Lancia 2.7L V6 Supercharged";"Pirelli";"174";"2347.608";"17:00:00";"Engine"
"1953";"DNF";"S1.1";"49";"DEU";"Porsche KG";"FRA|DEU";"Auguste Veuillet|Petermax Müller";"Porsche 356 SL";"Porsche 1091cc F4";"Dunlop";"147";"1983.324";"17:00:00";"Engine"
"1953";"DNF";"S2.0";"40";"GBR";"Automobiles Frazer Nash Ltd.";"GBR|GBR";"Bob Gerard|David Clark";"Frazer Nash Le Mans Mk.II Replica";"Bristol 1971cc S6";"Dunlop";"135";"1821.420";"13:00:00";"Overheating"
