"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1982";"12";"Gr.5";"66";"FRA|ITA";"Jean-Marie Lemerle|Sivama Motor";"FRA|MAR|USA";"Jean-Marie Lemerle|Max Cohen-Olivar|Joe Castellano";"Lancia Beta Monte Carlo";"Lancia 1.4L Turbo I4";"Dunlop";"295";"4030.036";"";""
"1982";"13";"Gr.4";"90";"GBR";"Richard Cleare Racing";"GBR|GBR|GBR";"Richard Cleare|Tony Dron|Richard Jones";"Porsche 934";"Porsche 3.3L Turbo Flat-6";"Dunlop";"293";"3970.204";"";""
"1982";"14";"IMSAGTX";"82";"JPN";"Mazdaspeed Co. Ltd.";"JPN|JPN|CAN";"Yojiro Terada|Takashi Yorino|Allan Moffat";"Mazda RX-7";"Mazda 13B 1.3L 2-Rotor";"Dunlop";"282";"3853.517";"";""
"1982";"15";"C";"38";"FRA";"Bussi Team";"FRA|BEL|BEL";"Christian Bussi|Pascal Witmeur|Bernard de Dryver";"Rondeau M382";"Ford Cosworth DFL 3.3L V8";"Dunlop";"279";"3814.378";"";""
"1982";"16";"IMSAGTO";"87";"USA";"B.F. Goodrich";"USA|USA|FRA";"Jim Busby|Doc Bundy|Marcel Mignot";"Porsche 924 Carrera GTR";"Porsche 2.0L Turbo I4";"BF Goodrich";"273";"3714.181";"";""
"1982";"17";"IMSAGTO";"81";"USA";"Stratagraph Inc.";"USA|USA";"Billy Hagan|Gene Felton";"Chevrolet Camaro";"Chevrolet 5.7L V8";"Goodyear";"269";"3670.423";"";""
"1982";"18";"Gr.5";"61";"FRA";"Total S.A.";"FRA|FRA|ITA";"Roland Ennequin|Michel Gabriel|Franco Gasparetti";"BMW M1 Gr.5";"BMW M88 3.5L I6";"Dunlop";"259";"3541.191";"";""
"1982";"NC";"IMSAGTO";"80";"USA";"Stratagraph Inc.";"USA|USA|USA";"Dick Brooks|Hershel McGriff|Tom Williams";"Chevrolet Camaro";"Chevrolet 5.7L V8";"Goodyear";"141";"1926.916";"";"Insufficient distance"
"1982";"DNF";"C";"4";"DEU";"Belga Team Joest Racing";"FRA|BEL|BEL";"Bob Wollek|Jean-Michel Martin|Philippe Martin";"Porsche 936C";"Porsche Type-935 2.5L Turbo Flat-6";"Dunlop";"320";"4360.320";"22:25:00";"Engine (at post 25)"
"1982";"DNF";"IMSAGTX";"62";"GBR";"EMKA Productions";"GBR|GBR|GBR";"Steve O'Rourke|Richard Down|Nick Mason";"BMW M1 Gr.5";"BMW M88 3.5L I6";"Dunlop";"266";"3624.516";"21:25:00";"Engine"
"1982";"DSQ";"Gr.5";"65";"FRA|ITA";"Thierry Perrier|Sivama Motor";"FRA|FRA|ITA";"Thierry Perrier|Bernard Salam|Gianni Giudici";"Lancia Beta Monte Carlo";"Lancia 1.4L Turbo I4";"Dunlop";"219";"2984.094";"17:22:00";"Gearbox change"
"1982";"DNF";"Gr.6";"50";"ITA";"Martini Racing";"ITA|DEU|ITA";"Riccardo Patrese|Hans Heyer|Piercarlo Ghinzani";"Lancia LC1";"Lancia 1.4L Turbo I4";"Pirelli";"152";"2071.152";"17:15:00";"Electrics (at Arnage)"
"1982";"DNF";"IMSAGTX";"83";"JPN";"Mazdaspeed Co. Ltd.";"GBR|GBR|GBR";"Tom Walkinshaw|Chuck Nicholson|Peter Lovett";"Mazda RX-7";"Mazda 13B 1.3L 2-Rotor";"Dunlop";"180";"2452.680";"14:08:00";"Engine"
"1982";"DNF";"Gr.5";"75";"CHE";"Claude Haldi (private entrant)";"CHE|PAN|FRA";"Claude Haldi|Rodrigo Terran|François Hesnault";"Porsche 935 K3";"Porsche Type-935 2.8L Turbo Flat-6";"Dunlop";"141";"1921.266";"12:45:00";"Transmission (gearbox)"
"1982";"DNF";"C";"26";"FRA";"Jacky Haran";"IRL|FRA|FRA";"Vivian Candy|Jacky Haran|Hervé Poulain";"Rondeau M379";"Ford Cosworth DFV 3.0L V8";"Avon";"149";"2030.274";"11:03:00";"Engine"
"1982";"DNF";"C";"10";"FRA";"WM Esso";"FRA|FRA|FRA";"Roger Dorchy|Alain Couderc|Guy Fréquelin";"WMP82";"PeugeotPRV 2.8L Turbo V6";"Michelin";"112";"1526.112";"11:40:00";"Accident, fire (at Arnage)"
"1982";"DNF";"C";"12";"FRA";"Otis Automobiles Jean Rondeau";"FRA|FRA|FRA";"Henri Pescarolo|Jean Ragnotti|Jean Rondeau";"Rondeau M382";"Ford Cosworth DFL 4.0L V8";"Dunlop";"146";"1989.396";"12:00:00";"Engine"
"1982";"DNF";"IMSAGTO";"86";"USA";"B.F. Goodrich";"USA|USA|LIE";"Patrick Bedard|Paul Miller|Manfred Schurti";"Porsche 924 Carrera GTR";"Porsche 2.0L Turbo I4";"BF Goodrich";"128";"1744.128";"13:55:00";"Transmission (gearbox)"
"1982";"DNF";"C";"35";"FRA";"Courage Competition";"FRA|FRA|FRA";"Yves Courage|Jean-Philippe Grand|Michel Dubois";"Cougar C01";"Ford Cosworth DFL 3.3L V8";"Dunlop";"78";"1062.828";"12:56:00";"Transmission (wheel shaft)"
"1982";"DNF";"C";"11";"FRA";"Malardeau Automobiles Jean Rondeau";"FRA|GBR|FRA";"François Migault|Gordon Spice|Xavier Lapeyre";"Rondeau M382";"Ford Cosworth DFL 4.0L V8";"Dunlop";"150";"2043.900";"12:00:00";"Engine, electrics (at Arnage)"
"1982";"DNF";"IMSAGTO";"85";"USA";"Tony Garcia";"USA|USA|USA";"Tony Garcia|Fred Stiff|Albert Naon";"BMW M1";"BMW M88 3.5L I6";"Goodyear";"104";"1417.104";"10:54:00";"Accident"
"1982";"DNF";"C";"9";"FRA";"WM Esso";"FRA|BEL|FRA";"Jean-Daniel Raulet|Didier Theys|Michel Pignard";"WMP82";"PeugeotPRV 2.8L Turbo V6";"Michelin";"127";"1730.502";"9:22:00";"Transmission (gearbox)"
"1982";"DNF";"C";"36";"JPN";"Dome Co. Ltd.";"GBR|CHL";"Chris Craft|Eliseo Salazar";"Dome RC82";"Ford Cosworth DFL 3.3L V8";"Dunlop";"85";"1158.210";"8:45:00";"Chassis broken"
"1982";"DNF";"C";"24";"FRA";"Otis Automobiles Jean Rondeau";"FRA|FRA";"Jean-Pierre Jaussaud|Henri Pescarolo";"Rondeau M382";"Ford Cosworth DFL 4.0L V8";"Dunlop";"111";"1512.486";"8:32:00";"Engine"
"1982";"DNF";"Gr.6";"51";"ITA";"Martini Racing";"ITA|ITA|DEU";"Michele Alboreto|Teo Fabi|Rolf Stommelen";"Lancia LC1";"Lancia 1.4L Turbo I4";"Pirelli";"92";"1253.592";"8:22:00";"Engine"
"1982";"DNF";"C";"14";"GBR";"March Racing";"SWE|USA|BEL";"Eje Elgh|Jeff Wood|Patrick Nève";"March82G";"Chevrolet 5.8L V8";"Goodyear";"78";"1062.828";"7:55:00";"Electrics"
"1982";"DNF";"C";"7";"DEU|DEU";"Ford-Werke AG|Zakspeed";"DEU|DEU";"Manfred Winkelhock|Klaus Niedzwiedz";"Ford C100";"Ford Cosworth DFL 4.0L V8";"Goodyear";"71";"967.446";"6:30:00";"Electrics"
"1982";"DNF";"IMSAGTO";"84";"GBR";"Canon Cameras GTi Engineering";"GBR|GBR";"Richard Lloyd|Andy Rouse";"Porsche 924 Carrera GTR";"Porsche 2.0L Turbo I4";"Dunlop";"77";"1049.202";"5:47:00";"Transmission (gearbox)"
"1982";"DNF";"C";"16";"GBR";"Ultramar Team Lola";"GBR|GBR|GBR";"Guy Edwards|Nick Faure|Rupert Keegan";"Lola T610";"Ford Cosworth DFL 4.0L V8";"Goodyear";"72";"981.072";"5:17:00";"Engine (head gasket)"
"1982";"DNF";"C";"20";"DEU";"BASF Cassetten Team GS Sport";"DEU|FRA|AUT";"Hans-Joachim Stuck|Jean-Louis Schlesser|Dieter Quester";"Sauber SHS C6";"Ford Cosworth DFL 4.0L V8";"Dunlop";"76";"1035.576";"5:01:00";"Engine"
"1982";"DNF";"C";"19";"DEU";"BASF Cassetten Team GS Sport";"CHE|DEU";"Walter Brun|Siegfried Müller Jr.";"Sauber SHS C6";"Ford Cosworth DFL 4.0L V8";"Dunlop";"55";"749.430";"6:08:00";"Electrics (starter)"
"1982";"DNF";"C";"6";"DEU|DEU";"Ford-Werke AG|Zakspeed";"DEU|CHE|DEU";"Klaus Ludwig|Marc Surer|Manfred Winkelhock";"Ford C100";"Ford Cosworth DFL 4.0L V8";"Goodyear";"67";"912.942";"6:20:00";"Electrics"
"1982";"DNF";"C";"39";"GBR";"Dorset Racing Associates";"GBR|GBR|GBR";"Mike Wilds|François Duret|Ian Harrower";"De Cadenet-LolaLM";"Ford Cosworth DFV 3.0L V8";"Goodyear";"56";"763.056";"5:54:00";"Out of fuel (at Mulsanne)"
"1982";"DNF";"Gr.6";"55";"GBR";"Chevron Racing Cars";"IRL|GBR|AUS";"Martin Birrane|John Sheldon|Neil Crang";"Chevron B36";"Ford Cosworth BDX 2.0L I4";"Avon";"57";"776.682";"4:55:00";"Transmission (gearbox)"
"1982";"DNF";"IMSAGTX";"71";"FRA";"Charles Pozzi Ferrari France";"FRA|FRA";"Jean-Claude Andruet|Claude Ballot-Léna";"Ferrari 512BB/LM";"Ferrari 4.9L Flat-12";"Michelin";"57";"776.682";"4:20:00";"Engine"
"1982";"DNF";"C";"31";"GBR";"Nimrod Racing Automobiles Ltd.";"GBR|GBR|GBR";"Tiff Needell|Bob Evans|Geoff Lees";"Nimrod NRA/C2";"Aston Martin-Tickford DP1229 5.3L V8";"Avon";"55";"749.430";"3:42:00";"Accident (at Mulsanne)"
"1982";"DNF";"C";"30";"FRA";"Michel Lateste";"FRA|FRA|FRA";"Hubert Striebig|Michel Lateste|Jacques Heulcin";"URD C81";"BMW M88 3.5L I6";"Dunlop";"45";"613.170";"3:34:00";"Engine"
"1982";"DNF";"IMSAGTX";"73";"USA|USA";"T-Bird Racing|NART";"USA|USA|FRA";"Preston Henn|Randy Lanier|Denis Morin";"Ferrari 512BB/LM";"Ferrari 4.9L Flat-12";"Goodyear";"43";"585.918";"3:25:00";"Out of fuel"
"1982";"DNF";"Gr.5";"64";"DEU";"Edgar Dören";"DEU|USA|MEX";"Edgar Dören|Billy Sprowls|Antonio Contreras";"Porsche 935 K3";"Porsche Type-935 3.0L Turbo Flat-6";"Dunlop";"39";"531.414";"2:55:00";"Out of fuel"
"1982";"DNF";"C";"29";"USA";"Garretson Developments";"USA|USA|USA";"Bobby Rahal|Skeeter McKitterick|Jim Trueman";"March82G";"Chevrolet 5.8L V8";"Goodyear";"28";"381.528";"4:57:00";"Fuel tank rapture"
"1982";"DNF";"C";"17";"USA";"Cooke Racing - Malardeau";"GBR|USA|USA";"Brian Redman|Ralph Kent-Cooke|Jim Adams";"Lola T610";"Ford Cosworth DFL 4.0L V8";"Goodyear";"28";"381.528";"1:15:00";"Out of fuel"
"1982";"DNF";"IMSAGTX";"76";"USA";"Bob Akin Motor Racing";"USA|USA|USA";"Bob Akin|David Cowart|Kenper Miller";"Porsche 935L";"Porsche Type-935 2.8L Turbo Flat-6";"Goodyear";"15";"204.390";"2:25:00";"Out of fuel"
"1982";"DNF";"C";"5";"DEU";"Porsche Kremer Racing";"USA|USA|USA";"Ted Field|Danny Ongais|Bill Whittington";"Porsche-Kremer CK5";"Porsche Type-935 2.3L Turbo Flat-6";"Goodyear";"25";"340.650";"1:29:00";"Engine (head gasket)"
"1982";"DNF";"C";"37";"GBR";"Grid Racing";"ZAF|ESP|GBR";"Miss Desiré Wilson|Emilio de Villota|Alain de Cadenet";"Grid Plaza S1";"Ford Cosworth DFL 3.3L V8";"Dunlop";"7";"95.382";"0:26:00";"Engine (piston)"
"1982";"DNS";"C";"27";"GBR";"Gand Touring Cars Inc.";"USA|USA";"Mario Andretti|Michael Andretti";"Mirage M12";"Cosworth DFL 4.0L V8";"Goodyear";"0";"0.0";"";"Disqualified"
"1982";"DNS";"Gr.5";"63";"DEU";"Vegla Racing Team";"DEU|DEU|COL";"Harald Grohs|Dieter Schornstein|Mauricio de Narváez";"Porsche 935J";"Porsche Type-935 2.8L Turbo Flat-6";"Michelin";"0";"0.0";"";"Accident in practice"
"1982";"DNQ";"B";"95";"FRA";"Alain Gadal";"FRA|FRA|FRA";"Raymond Touroul|Alain Gadal|Jean-Yves Gadal";"Porsche 930";"Porsche Type-935 3.2L Turbo Flat-6L";"Dunlop";"0";"0.0";"";""
"1982";"DNA";"C";"23";"FRA";"Automobiles Jean Rondeau";"FRA|USA";"François Migault|Danny Sullivan";"Rondeau M482";"Cosworth DFV 4.0L V8";"";"0";"0.0";"";""
"1982";"DNA";"C";"28";"USA";"Gand Touring Cars Inc.";"USA|USA";"John Morton|Rick Mears";"Mirage M12";"Cosworth DFV 4.0L V8";"";"0";"0.0";"";""
"1982";"DNA";"C";"30";"FRA";"Michel Lateste";"FRA|FRA|FRA";"Michel Lateste|Marc Querou|Dominique Lacaud";"March 82G";"Chevrolet 5.7L V8";"";"0";"0.0";"";""
"1982";"DNA";"C";"52";"ITA";"Martini Racing";"ITA|DEU";"Riccardo Patrese|Rolf Stommelen";"Lancia LC1";"Lancia 1.4L Turbo I4";"Pirelli";"0";"0.0";"";""
"1982";"DNA";"Gr.6";"54";"FRA";"Ecurie Renard Delmas";"FRA|FRA";"Hervé Bayard|Michel Dubois";"Renard Delmas D1";"BMW 2.0L I4";"";"0";"0.0";"";""
"1982";"DNA";"Gr.6";"56";"FRA";"Jean-Marie Lemerle";"FRA|MAR";"Jean-Marie Lemerle|Max Cohen-Olivar";"Osella PA7";"BMW 2.0L I4";"";"0";"0.0";"";""
"1982";"DNA";"Gr.5";"65";"GBR";"ADA Engineering";"GBR|GBR";"Ian Harrower|William Wykeham";"Triumph TR8";"Rover 3.6L V8";"";"0";"0.0";"";""
"1982";"DNA";"IMSAGTX";"74";"FRA";"Thierry Perrier";"FRA|FRA|FRA";"Thierry Perrier|Bernard Salam|Roger Carmillet";"Ferrari 512 BB LM";"Ferrari 4.9L Flat-12";"";"0";"0.0";"";""
"1982";"DNA";"IMSAGTX";"75";"DEU";"Joest Racing";"COL|DEU|CHE";"Maurizio de Narvaez|Jürgen Lässig|Claude Haldi";"Porsche 935J";"Porsche Type-935 2.8L Turbo Flat-6";"";"0";"0.0";"";""
