"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1962";"1";"E+3.0";"6";"ITA";"SEFAC Ferrari";"BEL|USA";"Olivier Gendebien|Phil Hill";"Ferrari 330 TRI/LM";"Ferrari 4.0L V12";"Dunlop";"331";"4451.255";"";""
"1962";"2";"GT3.0";"19";"BEL";"Pierre Noblet (private entrant)";"BEL|FRA";"Pierre Noblet|Jean Guichet";"Ferrari 250 GTO";"Ferrari 3.0L V12";"Dunlop";"326";"4384.135";"";""
"1962";"3";"GT3.0";"22";"BEL";"Equipe Nationale Belge";"BEL|BEL";"""Eldé"" (Léon Dernier)|""Beurlys"" (Jean Blaton)";"Ferrari 250 GTO";"Ferrari 3.0L V12";"Dunlop";"314";"4213.875";"";""
"1962";"4";"GT+3.0";"10";"USA";"Briggs Cunningham (private entrant)";"USA|GBR";"Briggs Cunningham|Roy Salvadori";"Jaguar E-Type Coupé";"Jaguar 3.8L S6";"Dunlop";"310";"4166.617";"";""
"1962";"5";"GT+3.0";"9";"GBR";"P.J. Sargent (private entrant)";"GBR|GBR";"Peter Sargent|Peter Lumsden";"Jaguar E-Type Coupé";"Jaguar 3.8L S6";"Dunlop";"310";"4163.417";"";""
"1962";"6";"E3.0";"17";"USA";"North American Racing Team";"USA|USA";"Bob Grossman|Glenn 'Fireball' Roberts";"Ferrari 250 GTO";"Ferrari 3.0L V12";"Goodyear";"297";"3997.810";"";""
"1962";"7";"GT1.6";"34";"DEU";"Porsche System Engineering";"DEU|DEU";"Edgar Barth|Hans Herrmann";"Porsche 356 GS Abarth";"Porsche 1588cc F4";"Dunlop";"287";"3858.532";"";""
"1962";"8";"GT1.3";"44";"GBR";"Team Lotus Engineering";"GBR|AUS";"David Hobbs|Frank Gardner";"Lotus Elite Mk14";"Coventry Climax 1216cc S4";"Dunlop";"286";"3847.066";"";""
"1962";"9";"GT3.0";"21";"ITA";"SEFAC Ferrari";"USA|USA";"Ed Hugus|George Reed";"Ferrari 250 GT SWB Bertone";"Ferrari 3.0L V12";"Dunlop";"281";"3779.317";"";""
"1962";"10";"GT1.3";"39";"ITA";"Scuderia St. Ambroeus";"ITA|ITA";"Giancarlo Sala|Marcello de Luca di Lizzano";"Alfa Romeo Giulietta Sport Zagato";"Alfa Romeo 1290cc S4";"Pirelli";"281";"3774.655";"";""
"1962";"11";"GT1.3";"45";"GBR";"Team Lotus Engineering";"GBR|GBR";"Clive Hunt|Dr. John 'Mac' Wyllie";"Lotus Elite Mk14";"Coventry Climax 1216cc S4";"Dunlop";"278";"3733.458";"";""
"1962";"12";"GT1.6";"35";"FRA";"Auguste Veuillet (private entrant)";"FRA|CHE";"Robert Buchet|Heinz Schiller";"Porsche 356 GS Abarth";"Porsche 1588cc F4";"Dunlop";"272";"3655.696";"";""
"1962";"13";"GT2.0";"29";"GBR";"Morgan Motor Company";"GBR|GBR";"Chris Lawrence|Richard Shepherd-Baron";"Morgan Plus 4 Super Sports";"Triumph 1991cc S4";"Dunlop";"270";"3629.288";"";""
"1962";"14";"E1.3";"43";"BEL";"Equipe Nationale Belge";"BEL|BEL";"Claude Dubois|Georges Harris";"Abarth 1300";"Simca 1288cc S4";"Pirelli";"268";"3603.165";"";""
"1962";"15";"GT1.6";"32";"GBR";"Sunbeam Talbot";"GBR|GBR";"Peter Harper|Peter Procter";"Sunbeam Alpine";"Sunbeam 1590cc S4";"Dunlop";"268";"3601.467";"";""
"1962";"16";"E850";"53";"FRA";"Panhard & Levassor";"FRA|FRA";"André Guilhaudin|Alain Bertaut";"CD Dyna Coupé";"Panhard 702cc F2";"Michelin";"255";"3427.026";"";""
"1962";"17";"E1.15";"46";"FRA";"Automobiles René Bonnet";"FRA|FRA";"Bernard Consten|José Rosinski";"Bonnet Djet";"Renault 996cc S4";"Dunlop";"255";"3421.551";"";""
"1962";"18";"E850";"50";"FRA";"Automobiles René Bonnet";"FRA|FRA";"Paul Armagnac|Gérard Laureau";"Bonnet Djet 2 Spider";"Renault 706cc S4";"Dunlop";"253";"3396.906";"";""
"1962";"DNF";"E3.0";"27";"ITA";"SEFAC Ferrari";"ITA|ITA";"Giancarlo Baghetti|Ludovico Scarfiotti";"Ferrari 268 SP";"Ferrari 2.6L V8";"Dunlop";"230";"3096.030";"17:00:00";"Clutch"
"1962";"DNF";"E1.6";"37";"ITA";"Automobili O.S.C.A.";"USA|FRA";"George Arents|José Behra";"O.S.C.A. 1600 GT Zagato";"O.S.C.A. 1569cc S4";"Pirelli";"227";"3055.647";"22:00:00";"Transmission (gearbox)"
"1962";"DNF";"GT1.3";"40";"ITA";"Scuderia St. Ambroeus";"CHE|ITA";"Karl Foitek|Riccardo Ricci";"Alfa Romeo Giulietta Sport Zagato";"Alfa Romeo 1290cc S4";"Pirelli";"225";"3028.725";"22:00:00";"Clutch"
"1962";"DNF";"GT3.0";"24";"GBR";"Ecurie Chiltern";"GBR|ZAF";"Sir John Whitmore|Bob Olthoff";"Austin-Healey 3000";"BMC 2.9L S6";"Dunlop";"212";"2853.732";"18:00:00";"Engine (piston), distribution"
"1962";"DNF";"GT3.0";"23";"FRA";"Fernand Tavano (private entrant)";"FRA|FRA";"Fernand Tavano|André Simon";"Ferrari 250 GTO";"Ferrari 3.0L V12";"Dunlop";"202";"2719.122";"15:30:00";"Transmission (differential), overheating"
