"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1937";"DNF";"5.0";"11";"FRA";"Ecurie Bleue";"USA|FRA";"Lawrence ""Laury"" Schell|René Carriére";"Delahaye 135CS";"Delahaye 3.6L S6";"";"193";"2590.454";"";"Engine (oil presure)"
"1937";"DNF";"1.1";"41";"FRA";"Yves Giraud-Cabantous";"FRA|FRA";"Yves Giraud-Cabantous|Charles Rigoulot";"Chenard et Walcker";"Chenard et Walcker 1.1L S4";"";"151";"2037.292";"";"Starter"
"1937";"DNF";"5.0";"9";"FRA";"Louis Villeneuve (private entrant)";"FRA|FRA";"Louis Villeneuve|André Vagniez";"Delahaye 135CS";"Delahaye 3.6L S6";"";"147";"1983.324";"";"Pit fire"
"1937";"DSQ";"1.1";"46";"FRA";"Gordini";"FRA|FRA";"Amédée Gordini|Philippe Maillard-Brune";"Simca Huit";"Fiat 1.1L S4";"";"137";"1848.404";"";"Refuelling too early"
"1937";"DNF";"2.0";"32";"NLD";"Eddie Hertzberger";"NLD|FRA";"Eddie Hertzberger|Albert Debille";"Aston Martin Speed Model";"Aston Martin 2.0L S4";"";"136";"1834.912";"";"Oil pipe"
"1937";"DNF";"5.0";"1";"FRA";"Roger Labric";"FRA|FRA";"Roger Labric|Pierre Veyron";"Bugatti Type 57G Tank";"Bugatti 3.3L S8";"Dunlop";"130";"1753.960";"";"Unsoldered tank"
"1937";"DNF";"1.1";"50";"GBR";"R.H. Eccles";"GBR|GBR";"Mrs. Marjorie Eccles|Freddie de Clifford";"Singer Nine Le Mans Replica";"Singer 1.0L S4";"";"121";"1632.532";"";"Ignition, magneto"
"1937";"DNF";"5.0";"8";"FRA";"André Parguel";"FRA|FRA";"André Parguel|Robert Brunet";"Delahaye 135CS";"Delahaye 3.6L S6";"";"100";"1349.200";"";"Gearbox"
"1937";"DNF";"5.0";"18";"FRA";"Raymond de Saugé Destrez";"FRA|ESP";"Raymond de Saugé Destrez|Genaro Léoz Abad";"Bugatti Type 57S";"Bugatti 3.3L S8";"";"99";"1335.708";"";"Gearbox"
"1937";"DNF";"1.1";"53";"FRA";"Jacques Savoye (private entrant)";"FRA|FRA";"Jacques Savoye|Pierre Pichard";"Singer Nine Le Mans Replica ""Savoye Special""";"Singer 1.0L S4";"";"93";"1254.756";"";"Cooling"
"1937";"DNF";"1.1";"52";"GBR";"Team Autosports";"GBR|GBR";"G.H. Boughton|F.H. Lye";"Singer Nine Le Mans Replica";"Singer 1.0L S4";"";"91";"1227.772";"";"Ignition"
"1937";"DNF";"750";"58";"FRA";"Gordini";"FRA|ITA";"Adrien Alin|Athos Querzola";"Simca Cinq";"Fiat 0.6L S4";"";"77";"1038.884";"";"Alimentation"
"1937";"DNF";"750";"57";"GBR";"Austin";"GBR|GBR";"Charles Dodson|Bert Hadley";"Austin 7";"Austin 0.7L S4";"";"74";"998.408";"";"Engine (oil presure)"
"1937";"DNF";"750";"55";"GBR";"A. R. Marsh";"CAN|GBR";"Mrs. Kay Petre|G. Mangan";"Austin 7";"Austin 0.7L S4";"";"72";"971.424";"";"Engine (oil presure)"
"1937";"DNF";"1.1";"51";"GBR";"Team Autosports";"GBR|GBR";"Norman Black|John Donald Barnes";"Singer Nine Le Mans Replica";"Singer 1.0L S4";"";"72";"971.424";"";"Ignition"
"1937";"DNF";"1.1";"45";"FRA";"Gordini";"FRA|FRA";"Jacques Blot|Henri Ferrand";"Simca Huit";"Fiat 1.1L S4";"";"55";"742.060";"";"Clutch"
"1937";"DNF";"2.0";"29";"GBR";"Frazer Nash";"GBR|GBR";"Harold John Aldington|A.F.P. Fane";"Frazer Nash-BMW 328";"BMW 2.0L S6";"";"43";"580.156";"";"Gearbox"
"1937";"DSQ";"1.5";"35";"FRA";"Mme Anne-Cécile Rose-Itier";"FRA|DEU";"Mme Anne-Cécile Rose-Itier|Fritz Huschke von Hanstein";"Adler Trumpf Rennlimousine";"Adler 1.5L S4";"";"40";"539.680";"";""
"1937";"DNF";"5.0";"15";"FRA";"Jacques Seylair";"FRA|FRA";"Jacques Seylair|Paul Bénazet";"Delahaye 135CS";"Delahaye 3.6L S6";"";"36";"485.712";"";""
"1937";"DNF";"750";"56";"GBR";"John Carr";"GBR|GBR";"Charles Goodacre|Dennis Buckley";"Austin 7";"Austin 0.7L S4";"";"32";"431.744";"";"Out of fuel"
"1937";"DNF";"2.0";"40";"FRA";"Yves Giraud-Cabantous";"FRA|FRA";"Charles Cotet|Charles Roux";"Chenard et Walcker";"Chenard et Walcker 1.8L Supercharged S4";"";"32";"431.744";"";"Out of fuel"
"1937";"DNF";"5.0";"3";"GBR";"Arthur W. Fox";"GBR|GBR";"Johnny Hindmarsh|Charles Brackenbury";"Lagonda LG45";"Meadows 4.5L S6";"";"30";"404.760";"";"Engine, valves"
"1937";"DNF";"1.5";"39";"FRA";"Ecurie Eudel";"FRA|FRA";"Jean Trévoux|Guy Lapchin";"Riley Sprite TT";"Riley 1.5L S4";"";"11";"148.412";"";"Cracked cylinder"
"1937";"DNF";"5.0";"4";"FRA";"Raymond Sommer";"FRA|ITA";"Raymond Sommer|Giovanni Battista Guidotti";"Alfa Romeo 8C 2900A Spider";"Alfa Romeo 2.9L Supercharged S8";"";"11";"148.412";"";"Engine"
"1937";"DNF";"5.0";"12";"FRA";"Eugène Chaboud (private entrant)";"FRA|FRA";"Eugène Chaboud|Jean Trémoulet";"Delahaye 135CS";"Delahaye 3.6L S6";"";"9";"121.936";"";"Accident"
"1937";"DNF";"5.0";"7";"GRC";"André M. Embiricos";"GRC|ARG";"Nicholas S. Embiricos|Raphaël Béthenod de las Casas";"Talbot T150C";"Talbot 4.0L S6";"";"9";"121.936";"";"Accident"
"1937";"DNF";"1.5";"38";"FRA";"Ecurie Eudel";"FRA|CHE";"Raoul Forestier|Roger Caron";"Riley Sprite TT";"Riley 1.5L S4";"";"8";"107.936";"";"Accident"
"1937";"DNF";"2.0";"30";"DEU";"BMW";"DEU|DEU";"Fritz Roth|Uli Richter";"BMW 328";"BMW 2.0L S6";"";"8";"107.936";"";"Accident"
"1937";"DNF";"2.0";"28";"GBR";"David Murray";"GBR|GBR";"David Murray|Pat Fairfield";"Frazer Nash-BMW 328";"BMW 2.0L S6";"";"8";"107.936";"0:45:00";"Fatal accident - Fairfield (at Maison Blanche)"
"1937";"DNF";"3.0";"20";"FRA";"René Kippeurt";"FRA|FRA";"René Kippeurt|René Poulain";"Bugatti Type 44";"Bugatti 3.0L S8";"";"8";"107.936";"0:45:00";"Fatal accident - Kippeurt (at Maison Blanche)"
"1937";"DNF";"5.0";"21";"ITA";"Luigi Chinetti";"ITA|MCO";"Luigi Chinetti|Louis Chiron";"Talbot T150C";"Talbot 4.0L S6";"";"7";"94.444";"";"Engine"
"1937";"DNF";"1.1";"44";"FRA";"Gordini";"FRA|FRA";"Marino Zanardi|Angelo Molinari";"Simca FIAT 508 S Ballila";"Fiat 1.0L S4";"";"0";"0.0";"";"Transmission (cardan)"
"1937";"DNA";"5.0";"5";"FRA";"Talbot";"";"";"Talbot T150C";"";"";"0";"0.0";"";""
"1937";"DNA";"5.0";"6";"FRA";"Talbot";"MCO|ITA";"Louis Chiron|Luigi Chinetti";"Talbot T150C";"";"";"0";"0.0";"";""
"1937";"DNS";"5.0";"16";"";"";"";"";"Bugatti Type 57S 45";"Bugatti 4.7L S8";"";"0";"0.0";"";""
"1937";"DNA";"3.0";"21";"";"";"";"";"Alfa Romeo 6C 2300 Pescara";"";"";"0";"0.0";"";""
"1937";"DNA";"3.0";"22";"";"";"";"";"Alfa Romeo 6C 2300 Pescara";"";"";"0";"0.0";"";""
"1937";"DNA";"3.0";"23";"";"";"";"";"Alfa Romeo 6C 2300 Pescara";"";"";"0";"0.0";"";""
"1937";"DNA";"3.0";"24";"";"";"";"";"Alfa Romeo 6C 2300 Pescara";"";"";"0";"0.0";"";""
