"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1964";"1";"P4.0";"20";"ITA";"SpA Ferrari SEFAC";"ITA|FRA";"Nino Vaccarella|Jean Guichet";"Ferrari 275P";"Ferrari 3.3L V12";"Dunlop";"349";"4695.310";"";""
"1964";"2";"P4.0";"14";"GBR";"Maranello Concessionaires";"GBR|SWE";"Graham Hill|Joakim 'Jo' Bonnier";"Ferrari 330P";"Ferrari 4.0L V12";"Dunlop";"344";"4622.640";"";""
"1964";"3";"P4.0";"19";"ITA";"SpA Ferrari SEFAC";"GBR|ITA";"John Surtees|Lorenzo Bandini";"Ferrari 330P";"Ferrari 4.0L V12";"Dunlop";"337";"4530.140";"";""
"1964";"4";"GT5.0";"5";"USA";"Shelby-American Inc.";"USA|USA";"Dan Gurney|Bob Bondurant";"AC Cobra Daytona Coupe";"Ford 4.7L V8";"Goodyear";"334";"4492.080";"";""
"1964";"5";"GT3.0";"24";"BEL";"Equipe Nationale Belge";"BEL|BEL";"Lucien Bianchi|""Beurlys"" (Jean Blaton)";"Ferrari 250 GTO";"Ferrari 3.0L V12";"Dunlop";"333";"4471.400";"";""
"1964";"6";"GT3.0";"25";"GBR";"Maranello Concessionaires";"GBR|ZAF";"Innes Ireland|Tony Maggs";"Ferrari 250 GTO";"Ferrari 3.0L V12";"Dunlop";"328";"4403.620";"";""
"1964";"7";"GT2.0";"34";"FRA";"Auguste Veuillet (private entrant)";"FRA|FRA";"Robert Buchet|Guy Ligier";"Porsche 904/4 GTS";"Porsche 1967cc F4";"Dunlop";"323";"4344.590";"";""
"1964";"8";"GT2.0";"33";"NLD";"Racing Team Holland";"NLD|NLD";"Ben Pon|Henk van Zalinge";"Porsche 904/4 GTS";"Porsche 1967cc F4";"Dunlop";"319";"4281.310";"";""
"1964";"9";"GT3.0";"27";"FRA";"Fernand Tavano (private entrant)";"FRA|USA";"Fernand Tavano|Bob Grossman";"Ferrari 250 GTO";"Ferrari 3.0L V12";"Dunlop";"315";"4238.170";"";""
"1964";"10";"GT2.0";"31";"DEU";"Porsche System Engineering";"DEU|CHE";"Gerhard 'Gerd' Koch|Heinz Schiller";"Porsche 904/4 GTS";"Porsche 1967cc F4";"Dunlop";"315";"4227.520";"";""
