"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1954";"1";"S5.0";"4";"ITA";"Scuderia Ferrari";"ARG|FRA";"Jos? Froil?n Gonz?lez|Maurice Trintignant";"Ferrari 375 Plus";"Ferrari 5.0L V12";"Pirelli";"302";"4061.150";"";""
"1954";"2";"S5.0";"14";"GBR";"Jaguar Cars Ltd.";"GBR|GBR";"Duncan Hamilton|Tony Rolt";"Jaguar D-Type";"Jaguar 3.4L S6";"Dunlop";"301";"4057.060";"";""
"1954";"3";"S8.0";"2";"USA";"Briggs Cunningham (private entrant)";"USA|USA";"William ""Bill"" Spear|Sherwood Johnston";"Cunningham C4-R";"Chrysler 5.5L V8";"";"283";"3809.932";"";""
"1954";"4";"S5.0";"16";"BEL";"Ecurie Francorchamps";"BEL|BEL";"Roger Laurent|Jacques Swaters";"Jaguar C-Type";"Jaguar 3.4L S6";"Dunlop";"277";"3725.120";"";""
"1954";"5";"S8.0";"1";"USA";"Briggs Cunningham (private entrant)";"USA|USA";"Briggs Cunningham|John Gordon Bennett";"Cunningham C4-R";"Chrysler 5.5L V8";"";"274";"3683.700";"";""
"1954";"6";"S3.0";"30";"FRA";"Equipe Gordini";"FRA|FRA";"Jacques Pollet|André Guelfi";"Gordini T15S";"Gordini 2.5L S6";"";"263";"3544.610";"";""
"1954";"7";"S2.0";"35";"GBR";"Bristol Aeroplane Company";"GBR|GBR";"Lt. Cdr. Peter Wilson|Jim Mayers";"Bristol 450";"Bristol 1979cc S6";"Dunlop";"260";"3505.570";"";""
"1954";"8";"S2.0";"33";"GBR";"Bristol Aeroplane Company";"GBR|GBR";"Tommy Wisdom|Jack Fairman";"Bristol 450";"Bristol 1979cc S6";"Dunlop";"257";"3465.130";"";""
"1954";"9";"S2.0";"34";"GBR";"Bristol Aeroplane Company";"GBR|GBR";"Mike Keen|Trevor Line";"Bristol 450";"Bristol 1979cc S6";"Dunlop";"255";"3437.160";"";""
"1954";"10";"S750";"57";"FRA";"Automobiles Deutsch et Bonnet";"FRA|FRA";"René Bonnet|Élie Bayol";"DB HBR-MC";"Panhard 745cc F2";"Dunlop";"240";"3232.520";"";""
"1954";"11";"S2.0";"36";"GBR";"Automobiles Frazer Nash Ltd.";"NLD|FRA";"Maurice Gatsonides|Marcel Becquart";"Frazer Nash Le Mans Coupé";"Bristol 1970cc S6";"";"228";"3072.290";"";""
"1954";"12";"S1.5";"39";"DEU";"Porsche KG";"BEL|BEL";"Johnny Claes|Pierre Stasse";"Porsche 550/4 RS Spyder";"Porsche 1497cc F4";"Dunlop";"228";"3064.130";"";""
"1954";"13";"S750";"55";"FRA";"Établissements Monopole";"FRA|FRA";"Jean Hémard|Pierre Flahaut";"Monopole X84";"Panhard 612cc F2";"Dunlop";"222";"2988.320";"";""
"1954";"14";"S1.1";"47";"DEU";"Porsche KG";"USA|FRA";"Zora Arkus-Duntov|Gonzague Olivier";"Porsche 550/4 RS Spyder";"Porsche 1089cc F4";"";"216";"2902.260";"";""
"1954";"NC";"S2.0";"62";"GBR";"E.B. Wadsworth (private entrant)";"GBR|GBR";"Edgar Wadsworth|John Brown";"Triumph TR2";"Triumph 2.0L I4";"";"214";"2885.900";"";"Insufficient distance"
"1954";"15";"S750";"56";"FRA";"Ecurie Jeudy-Bonnet";"FRA|FRA";"Marc Gignoux|Louis Cornet";"DB HBR-MC";"Panhard 745cc F2";"";"213";"2867.290";"";""
"1954";"NC";"S5.0";"11";"FRA";"G. Grignard (private entrant)";"FRA|FRA";"Jean Blanc|Serge Nersessian";"Talbot T26 GS Spyder";"Talbot 4.6L S6";"";"206";"2779.352";"";"Insufficient distance"
"1954";"16";"S750";"59";"FRA";"Automobiles Panhard et Levassor";"FRA|FRA";"René Cotton|André Beaulieux";"Panhard-Monopole X88";"Panhard 612cc F2";"";"195";"2613.060";"";""
"1954";"17";"S750";"54";"FRA";"P. Garzynski (private entrant)";"FRA|FRA";"René Breuil|Jean Py";"BG Le Mans Coupé";"Renault 747cc S4";"";"194";"2613.060";"";""
"1954";"DSQ";"S1.5";"43";"ITA";"Automobili O.S.C.A.";"GBR|FRA|USA";"Lance Macklin|Pierre Leygonie|James Simpson";"O.S.C.A. MT-4";"O.S.C.A. 1500cc S4";"";"247";"332.524";"23:00:00";"Accident, outside help"
"1954";"DNF";"S1.5";"42";"ITA";"Automobili O.S.C.A.";"FRA|ITA";"Jacques Péron|Francesco Giardini";"O.S.C.A. MT-4";"O.S.C.A. 1490cc S4";"";"243";"3278.556";"23:00:00";"Accident"
"1954";"DNF";"S5.0";"8";"GBR";"Aston Martin Lagonda";"GBR|GBR";"Reg Parnell|Roy Salvadori";"Aston Martin DB3S";"Aston Martin 2.9L S6 Supercharged";"";"222";"2995.224";"21:00:00";"Engine (head gasket)"
"1954";"DNF";"S1.1";"63";"FRA";"Lucien Farnaud (private entrant)";"FRA|ITA";"Lucien Farnaud|Adolfo Macchieraldo";"O.S.C.A. MT-4";"O.S.C.A. 1092cc S4";"";"199";"2684.908";"23:00:00";"Engine (valves)"
"1954";"DNF";"S750";"49";"FRA";"Automobiles VP";"FRA|FRA";"Just-Émile Vernet|Yves Giraud-Cabantous";"VP 166R";"Renault 747cc S4";"";"190";"2563.480";"21:00:00";"Accident (at Mulsanne)"
"1954";"DNF";"S5.0";"5";"ITA";"Scuderia Ferrari";"FRA|FRA";"Robert Manzon|Louis Rosier";"Ferrari 375 Plus";"Ferrari 5.0L V12";"Pirelli";"177";"2388.084";"14:00:00";"Transmission (gearbox)"
"1954";"DNF";"S750";"58";"FRA";"Automobiles Panhard et Levassor";"FRA|FRA";"Pierre Chancel|Robert Chancel";"Panhard-Monopole X88";"Panhard 612cc F2";"";"157";"2118.244";"16:00:00";"Engine (valves)"
"1954";"DNF";"S1.5";"41";"DEU";"Porsche KG";"DEU|DEU";"Hans Herrmann|Helmut Polensky";"Porsche 550/4 RS Spyder";"Porsche 1497cc F4";"Dunlop";"148";"1996.816";"13:00:00";"Engine (head gasket)"
"1954";"DNF";"S3.0";"20";"GBR";"Aston Martin Lagonda";"THA|GBR";"Prince Birabongse Bhanubandh (""Bira"")|Peter Collins";"Aston Martin DB3S Coupé";"Aston Martin 2.9L S6";"";"138";"1861.896";"12:00:00";"Accident (at Maison Blanche)"
"1954";"DNF";"S5.0";"15";"GBR";"Jaguar Cars Ltd.";"GBR|GBR";"Peter Whitehead|Ken Wharton";"Jaguar D-Type";"Jaguar 3.4L S6";"Dunlop";"131";"1767.452";"12:00:00";"Transmission"
"1954";"DNF";"S3.0";"27";"FRA";"Jean-Paul Colas (private entrant)";"FRA|BRA";"Jean-Paul Colas|Hermano da Silva Ramos";"Aston Martin DB2/4 'Vignale'";"Aston Martin 2.9L S6";"";"121";"1632.532";"13:00:00";"Transmission"
"1954";"DNF";"S5.0";"6";"USA";"Briggs Cunningham (private entrant)";"USA|USA";"Phil Walters|John Fitch";"Ferrari 375 MM";"Ferrari 4.5L V12";"Firestone";"120";"1619.040";"12:00:00";"Transmission"
"1954";"DNF";"S2.0";"28";"ITA";"Officine Alfieri Maserati";"ESP|ITA";"Marquis Alfonso de Portago|Carlo Tomasi";"Maserati A6GCS/53";"Maserati 1986cc S6";"Pirelli";"116";"1565.072";"10:30:00";"Engine (oil presure)"
"1954";"DSQ";"S2.0";"38";"GBR|SWE";"Automobiles Frazer Nash Ltd.|Sture Nottorp (private entrant)";"SWE|SWE";"Sture Nottorp|Ivar Andersson";"Frazer Nash Le Mans Coupé";"Bristol 1979cc S6";"";"109";"1470.628";"10:00:00";"Refuelling too early"
"1954";"DNF";"S750";"52";"FRA";"Ecurie Jeudy-Bonnet";"FRA|FRA";"Marc Azéma|Alphonse de Burnay";"DB HDR-MC";"Renault 747cc S4";"";"102";"1376.184";"12:00:00";"Wheels"
"1954";"DNF";"S2.0";"44";"FRA";"Alexis Constantin (private entrant)";"FRA|FRA";"Alexis Constantin|Edmond Mouche";"Constantin-Peugeot 203C Spyder";"Peugeot 1425cc S4 Supercharged";"Dunlop";"95";"1281.740";"12:00:00";"Gearbox"
"1954";"DNF";"S5.0";"12";"GBR";"Jaguar Cars Ltd.";"GBR|GBR";"Stirling Moss|Peter Walker";"Jaguar D-Type";"Jaguar 3.4L S6";"";"92";"1241.264";"11:00:00";"Brakes"
