"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1975";"1";"S3.0";"11";"GBR";"Gulf Research Racing Co.";"GBR|BEL";"Derek Bell|Jacky Ickx";"Mirage GR8";"Ford Cosworth DFV 3.0L V8";"Goodyear";"336";"4595.577";"";""
"1975";"2";"S3.0";"5";"FRA";"Gitanes Automobiles Ligier";"FRA|FRA";"Jean-Louis Lafosse|Guy Chasseuil";"Ligier JS2";"Ford Cosworth DFV 3.0L V8";"Michelin";"335";"4573.403";"";""
"1975";"3";"S3.0";"10";"GBR";"Gulf Research Racing Co.";"AUS|FRA";"Vern Schuppan|Jean-Pierre Jaussaud";"Mirage GR8";"Ford Cosworth DFV 3.0L V8";"Goodyear";"330";"4504.881";"";""
"1975";"4";"S3.0";"15";"DEU";"Ovoro Joest Racing";"DEU|ITA|DEU";"Reinhold Joest|Mario Casoni|Jürgen Barth";"Porsche 908/3";"Porsche 3.0L Flat-8";"Goodyear";"325";"4440.511";"";""
"1975";"5";"GT";"58";"DEU";"Gelo Racing Team";"GBR|NLD|LIE|NLD";"John Fitzpatrick|Gijs van Lennep|Manfred Schurti|Toine Hezemans";"Porsche 911 Carrera RSR";"Porsche 3.0L Flat-6";"Goodyear";"315";"4307.982";"";""
"1975";"6";"GT";"69";"BEL";"Beurlys";"BEL|GBR|GBR";"Jean Blaton|Nick Faure|John Cooper";"Porsche 911 Carrera RSR";"Porsche 3.0L Flat-6";"Dunlop";"311";"4245.538";"";""
"1975";"7";"GT";"53";"FRA";"ASA Cachia Bondy";"FRA|FRA|FRA";"Jacques Borras|Pascal Moisson|Henri Cachia";"Porsche 911 Carrera RSR";"Porsche 3.0L Flat-6";"Dunlop";"309";"4227.716";"";""
"1975";"8";"GT";"55";"FRA";"Écurie Robert Buchet";"FRA|CAN";"Claude Ballot-Léna|Jacques Bienvenue";"Porsche 911 Carrera RSR";"Porsche 3.0L Flat-6";"Dunlop";"304";"4159.111";"";""
"1975";"9";"GT";"65";"DEU";"Jägermeister Kremer Racing";"USA|MEX|MEX";"Billy Sprowls|Juan Carlos Bolaños|Andres Contreras";"Porsche 911 Carrera RSR";"Porsche 3.0L Flat-6";"Dunlop";"304";"4156.600";"";""
"1975";"10";"GTSer.";"84";"CHE";"Gerhard Maurer";"CHE|CHE|CHE";"Gerhard Maurer|Christian Beez|Eugen Strähl";"Porsche 911 Carrera RS";"Porsche 3.0L Flat-6";"Dunlop";"295";"4037.115";"";""
"1975";"11";"GTSer.";"67";"FRA";"Anne-Charlotte Verney";"FRA|FRA|FRA";"Mme Anne-Charlotte Verney|Mme Yvette Fontaine|Mme Corinne Tarnaud";"Porsche 911 Carrera RS";"Porsche 3.0L Flat-6";"Dunlop";"294";"4015.332";"";""
"1975";"12";"GT";"47";"BEL";"Ecurie Francorchamps";"FRA|BEL|BEL";"Jean-Claude Andruet|Teddy Pilette|Baron Hughes de Fierlandt";"Ferrari 365 GTB/4";"Ferrari 4.4L V12";"Michelin";"293";"4002.404";"";""
"1975";"13";"GT";"48";"FRA";"Marcel Mignot";"FRA|USA|FRA";"Marcel Mignot|Harry Jones|Philippe Gurdjian";"Ferrari 365 GTB/4";"Ferrari 4.4L V12";"Michelin";"293";"3997.871";"";""
"1975";"14";"S3.0";"4";"GBR";"Alain de Cadenet";"GBR|GBR";"Alain de Cadenet|Chris Craft";"De Cadenet-Lola T380";"Ford Cosworth DFV 3.0L V8";"Goodyear";"291";"3973.318";"";""
"1975";"15";"GTX";"20";"CHE";"Porsche Club Romand";"FRA|CHE|CHE";"Bernard Béguin|Peter Zbinden|Claude Haldi";"Porsche 911 Carrera Turbo";"Porsche 3.0L Turbo Flat-6";"Michelin";"291";"3966.227";"";""
"1975";"16";"GT";"43";"BEL|ECU";"Team Claude Dubois|Ecuador Marlboro Team";"CHE|ITA";"Pierre Rubens|Paolo Bozzetto";"De Tomaso Pantera";"Ford 5.8L V8";"Michelin";"290";"3961.429";"";""
"1975";"17";"GtSer.";"77";"FRA";"Philippe Dagoreau";"FRA|FRA|CHE";"Thierry Sabine|Philippe Dagoreau|Jean-Pierre Aeschlimann";"Porsche 911 Carrera RS";"Porsche 3.0L Flat-6";"Michelin";"285";"3875.887";"";""
"1975";"18";"GTSer.";"80";"FRA";"X Racing";"FRA|FRA";"Raymond Touroul|Philippe Hesnault";"Porsche 911 Carrera RS";"Porsche 3.0L Flat-6";"Dunlop";"284";"3879.268";"";""
"1975";"19";"GTSer.";"63";"CHE";"Porsche Club Romand";"CHE|DEU|DEU";"Jean-Claude Bering|Klaus Utz|Horst Godel";"Porsche 911 Carrera RS";"Porsche 3.0L Flat-6";"Dunlop";"283";"3860.607";"";""
"1975";"20";"GTSer.";"87";"FRA";"X Racing";"FRA|FRA";"René Boubet|Philippe Demagne";"Porsche 911S";"Porsche 2.6L Flat-6";"Dunlop";"283";"3839.955";"";""
"1975";"21";"S2.0";"35";"FRA";"Société Esso";"FRA|FRA|FRA";"Mme Christine Dacremont|Mme Michèle Mouton|Mme Marianne Hoepfner";"Moynet LM75";"ROC-Simca 2.0L I4";"Michelin";"269";"3679.398";"";""
"1975";"22";"S2.0";"30";"FRA";"Jean-Marie Lemerle";"FRA|FRA|FRA";"Jean-Marie Lemerle|Patrick Daire|Alain Levié";"Lola T292";"ROC-Simca 2.0L I4";"Goodyear";"265";"3621.499";"";""
"1975";"23";"GT";"61";"FRA";"Écurie Armagnac Bogorre";"FRA|FRA";"Christian Bussi|Patrick Metral";"Porsche 911 Carrera RSR";"Porsche 3.0L Flat-6";"Dunlop";"265";"3616.299";"";""
"1975";"24";"S2.0";"28";"FRA";"Société ROC";"FRA|FRA|FRA";"François Sérvanin|Jacques Henry|Albert Dufrène";"Lola T294";"ROC-Simca 2.0L I4";"Goodyear";"257";"3515.191";"";""
"1975";"25";"GT";"71";"FRA";"Joël Laplacette";"FRA|FRA|FRA";"Claude Pigeon|Joël Laplacette|Alain Leroux";"Porsche 911 Carrera RS";"Porsche 2.7L Flat-6";"Michelin";"257";"3512.565";"";""
"1975";"26";"GT";"72";"FRA";"André Haller";"DEU|FRA|FRA";"Hans Schuller|André Haller|Benoit Maechler";"Datsun 240Z";"Datsun 2.4L I6";"Bridgestone";"253";"3455.535";"";""
"1975";"27";"T";"91";"DEU";"Heiddeger Racing Team";"FRA|ITA|CHE";"Daniel Brillat|Giancarlo Gagliardi|Michel Degoumois";"BMW 2002Ti";"BMW 2.0L I4";"Klèber";"251";"3430.771";"";""
"1975";"28";"GT";"50";"FRA";"Louis Meznarie";"FRA|DEU|FRA";"Hubert Striebig|Helmut Kirschoffer|Pierre Mauroy";"Porsche 911 Carrera RSR";"Porsche 3.0L Flat-6";"Dunlop";"242";"3301.389";"";""
"1975";"29";"S2.0";"38";"GBR";"Rays Racing";"GBR|GBR";"Nigel Clarkson|Derek Worthington";"Lola T292";"Ford Cosworth BDG 2.0L I4";"Goodyear";"240";"3279.247";"";""
"1975";"30";"S2.0";"23";"GBR";"Madison Racing Team";"GBR|GBR|FRA";"Richard Knight|Mike Knight|Christian Mons";"March 75S";"Ford Cosworth 2.0L I4";"Goodyear";"217";"2966.270";"";""
"1975";"NC";"GTSer.";"78";"FRA";"Écurie Buchet - Cyril Grandet";"FRA|FRA";"Bob Wollek|Cyril Grandet";"Porsche 911 Carrera RSR";"Porsche 3.0L Flat-6";"Dunlop";"293";"4006.940";"";"Premature oil replenishment"
"1975";"DNF";"S2.0";"27";"FRA";"Société ROC";"FRA|FRA|FRA";"Laurent Ferrier|Xavier Lapeyre|Christian Ethuin";"Lola T294";"ROC-Simca 2.0L I4";"Goodyear";"233";"3178.120";"23:00:00";"Starter"
"1975";"DNF";"S2.0";"29";"FRA";"Société ROC";"FRA|FRA";"Pierre-Marie Painvin|Franz Hummel";"Lola T292";"ROC-Simca 2.0L I4";"Goodyear";"206";"2809.840";"22:00:00";"Transmission (cardan)"
"1975";"DNF";"S3.0";"3";"FRA";"Christian Poirot (private entrant)";"FRA|FRA|ECU|FRA";"Christian Poirot|Gérard Cuynet|Guillermo Ortega|Jean-Claude Lagniez";"Porsche 908/2";"Porsche 3.0L Flat-8";"Dunlop";"249";"3396.360";"20:00:00";"Transmission"
"1975";"DNF";"GT";"59";"DEU";"Gelo Racing Team";"AUS|NZL";"Tim Schenken|Howden Ganley";"Porsche 911 Carrera RSR";"Porsche 3.0L Flat-6";"Goodyear";"106";"1445.840";"20:00:00";"Transmission (gearbox)"
"1975";"DNF";"S3.0";"1";"CHE";"Wicky Racing Team";"MAR|CHE|FRA";"Max Cohen-Olivar|Philippe Coran|Joël Brachet";"Porsche 908/2";"Porsche 3.0L Flat-8";"Goodyear";"161";"2196.040";"16:00:00";"Clutch"
"1975";"DNF";"S3.0";"6";"FRA";"Gitanes Automobiles Ligier";"FRA|FRA";"Henri Pescarolo|François Migault";"Ligier JS2";"Ford Cosworth DFV 3.0L V8";"Michelin";"146";"1991.440";"13:00:00";"Puncture"
"1975";"DNF";"GT";"52";"FRA";"Écurie du Nord";"CHE|FRA|CHE";"William Vollery|Roger Dorchy|Eric Chapuis";"Porsche 911 Carrera RSR";"Porsche 3.0L Flat-6";"Dunlop";"93";"1268.520";"12:00:00";"Engine (valves)"
"1975";"DNF";"T";"98";"FRA";"Auto Mazda Claude Bouchet";"FRA|FRA";"Claude Bouchet|Jean Rondeau";"Mazda RX-3";"Mazda 12A 1.2L 2-Rotor";"Dunlop";"78";"1063.920";"12:00:00";"Engine (segmentation)"
"1975";"DNF";"GT";"57";"USA";"Ganto Racing";"USA|USA|FRA";"John Rulon-Miller|Tom Waugh|Serge Godard";"Porsche 911 Carrera RSR";"Porsche 3.0L Flat-6";"Dunlop";"16";"218.240";"9:00:00";"Oil pipeline"
