"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1985";"1";"C1";"7";"DEU";"New-Man Joest Racing";"DEU|ITA|DEU";"Klaus Ludwig|Paolo Barilla|""John Winter"" (Louis Krages)";"Porsche 956B";"Porsche Type-935 2.6 L Turbo Flat-6";"Dunlop";"374";"5088.507";"";""
"1985";"2";"C1";"14";"GBR";"Richard Lloyd Racing";"GBR|GBR|GBR";"Jonathan Palmer|James Weaver|Richard Lloyd";"Porsche 956 GTi";"Porsche Type-935 2.6 L Turbo Flat-6";"Goodyear";"371";"5047.439";"";""
"1985";"3";"C1";"2";"DEU";"Rothmans Porsche";"GBR|DEU";"Derek Bell|Hans-Joachim Stuck";"Porsche 962C";"Porsche Type-935 2.6 L Turbo Flat-6";"Dunlop";"367";"4993.068";"";""
"1985";"4";"C1";"33";"GBR";"John Fitzpatrick Racing";"AUT|GBR|GBR";"Jo Gartner|David Hobbs|Guy Edwards";"Porsche 956B";"Porsche Type-935 2.6 L Turbo Flat-6";"Yokohama";"366";"4979.264";"";""
"1985";"5";"C1";"10";"DEU";"Porsche Kremer Racing";"CHE|ZAF|ZAF";"Mario Hytten|George Fouché|Sarel van der Merwe";"Porsche 956B";"Porsche Type-935 2.6 L Turbo Flat-6";"Goodyear";"361";"4916.537";"";""
"1985";"6";"C1";"4";"ITA";"Martini Lancia";"FRA|ITA|AUS";"Bob Wollek|Alessandro Nannini|Lucio Cesario";"Lancia LC2";"Ferrari 308C 3.0 L Turbo V8";"Michelin";"360";"4897.618";"";""
"1985";"7";"C1";"5";"ITA";"Martini Lancia";"FRA|ITA";"Henri Pescarolo|Mauro Baldi";"Lancia LC2";"Ferrari 308C 3.0 L Turbo V8";"Michelin";"358";"4869.453";"";""
"1985";"8";"C1";"26";"DEU";"Obermaier Racing Team";"DEU|ESP|BEL";"Jürgen Lässig|Jesús Pareja|Hervé Regout";"Porsche 956";"Porsche Type-935 2.6 L Turbo Flat-6";"Goodyear";"357";"4857.166";"";""
"1985";"9";"C1";"11";"DEU";"Porsche Kremer Racing";"FRA|NZL|AUT";"Jean-Pierre Jarier|Mike Thackwell|Franz Konrad";"Porsche 962C";"Porsche Type-935 2.6 L Turbo Flat-6";"Goodyear";"356";"4848.364";"";""
"1985";"10";"C1";"1";"DEU";"Rothmans Porsche";"BEL|DEU";"Jacky Ickx|Jochen Mass";"Porsche 962C";"Porsche Type-935 2.6 L Turbo Flat-6";"Dunlop";"348";"4733.919";"";""
"1985";"11";"C1";"66";"GBR";"EMKA Productions Ltd.";"GBR|GBR|GBR";"Tiff Needell|Steve O'Rourke|Nick Faure";"EMKA C84/1";"Aston Martin- Tickford 5.3 L V8";"Dunlop";"338";"4602.127";"";""
"1985";"12";"C1";"36";"JPN";"Tom's Team";"JPN|JPN|JPN";"Satoru Nakajima|Masanori Sekiya|Kaoru Hoshino";"Tom's 85C-L";"Toyota 4T-GT 2.1 L Turbo I4";"Bridgestone";"330";"4486.933";"";""
"1985";"13";"GTP";"44";"USA";"Jaguar Group 44";"USA|USA|FRA";"Bob Tullius|Chip Robinson|Claude Ballot-Léna";"Jaguar XJR-5";"Jaguar 6.0 L V12";"Goodyear";"324";"4403.162";"";""
"1985";"14";"C2";"70";"GBR";"Spice Engineering";"GBR|GBR|IRL";"Gordon Spice|Ray Bellm|Mark Galvin";"Spice- Tiga GC85";"Ford Cosworth DFL 3.3 L V8";"Avon";"312";"4244.162";"";""
"1985";"15";"B";"151";"DEU";"Helmut Gall";"DEU|IRL|BEL";"Edgar Dören|Martin Birrane|Jean-Paul Libert";"BMW M1";"BMW M88 3.5 L I6";"Avon";"307";"4175.941";"";""
"1985";"16";"C2";"75";"GBR";"ADA Engineering";"GBR|USA|GBR";"Ian Harrower|Steve Earle|John Sheldon";"Gebhardt JC843";"Ford Cosworth DFL 3.3 L V8";"Avon";"299";"4073.001";"";""
"1985";"17";"C1";"42";"FRA";"WM Peugeot";"FRA|FRA|FRA";"Michel Pignard|Jean-Daniel Raulet|Jean Rondeau";"WM P83B";"Peugeot PRV 2.6 L Turbo V6";"Michelin";"299";"4066.653";"";""
"1985";"18";"C1";"39";"FRA";"Bussi Racing";"FRA|FRA|FRA";"Bruno Sotty|Jean-Claude Justice|Patrick Oudet";"Rondeau M382";"Ford Cosworth DFL 3.3 L V8";"Dunlop";"291";"3964.099";"";""
"1985";"19";"C2";"86";"JPN";"Mazdaspeed Co. Ltd.";"IRL|BEL|BEL";"David Kennedy|Philippe Martin|Jean-Michel Martin";"Mazda 737C";"Mazda 13B 1.3 L 2- Rotor";"Dunlop";"283";"3853.027";"";""
"1985";"20";"C1";"13";"FRA";"Primagaz";"FRA|GBR|FRA";"Yves Courage|Alain de Cadenet|Jean-François Yvon";"Cougar C12";"Porsche Type-935 2.6 L Turbo Flat-6";"Michelin";"279";"3795.969";"";""
"1985";"21";"C2";"99";"GBR";"Roy Baker Promotions Ford";"GBR|GBR|USA";"Paul Smith|Will Hoy|Nick Nicholson";"Tiga GC285";"Ford Cosworth BDT 1.7 L Turbo I4";"Avon";"274";"3724.785";"";""
"1985";"22";"C1";"34";"ZAF";"Kreepy Krauly Racing";"ZAF|DEU|ITA";"Graham Duxbury|Christian Danner|Almo Coppelli";"March 85G";"Porsche Type-935 2.6 L Turbo Flat-6";"Yokohama";"270";"3672.323";"";""
"1985";"23";"C2";"95";"FRA";"Roland Bassaler";"FRA|FRA|FRA";"Roland Bassaler|Dominique Lacaud|Yvon Tapy";"Sauber SHS C6";"BMW M88 3.5 L I6";"Avon";"268";"3649.303";"";""
"1985";"24";"C2";"85";"JPN";"Mazdaspeed Co. Ltd.";"JPN|JPN|JPN";"Yoshimi Katayama|Yojiro Terada|Takashi Yorino";"Mazda 737C";"Mazda 13B 1.3 L 2- Rotor";"Dunlop";"264";"3590.741";"";""
"1985";"DSQ";"C1";"41";"FRA";"WM Peugeot";"FRA|FRA|FRA";"Patrick Gaillard|Pascal Pessiot|Dominique Fornage";"WM P83B";"Peugeot PRV 2.6 L Turbo V6";"Michelin";"267";"3638.142";"";"Underweight"
"1985";"NC";"C2";"77";"GBR";"Spice Engineering";"GBR|AUS|GBR";"Tim Lee-Davey|Neil Crang|Tony Lanfranchi";"Tiga GC84";"Ford Cosworth DFV 3.0 L V8";"Dunlop";"226";"3079.476";"";"Insufficient distance"
"1985";"NC";"C2";"74";"DEU|DEU";"Team Labatt|Gebhardt Engineering";"DEU|CAN|GBR";"Frank Jelinski|John Graham|Nick Adams";"Gebhardt JC853";"Ford Cosworth DFV 3.0 L V8";"Avon";"224";"3052.224";"";"Insufficient distance"
"1985";"NC";"C2";"98";"GBR";"Roy Baker Promotions Ford";"GBR|GBR|GBR";"François Duret|David Andrews|Duncan Bain";"Tiga GC284";"Ford Cosworth BDT 1.7 L Turbo I4";"Avon";"150";"2043.900";"";"Insufficient distance"
"1985";"NC";"C2";"93";"FRA";"Automobiles Louis Descartes";"FRA|FRA|FRA";"Louis Descartes|Jacques Heuclin|Daniel Hubert";"ALD 01";"BMW M88 3.5 L I6";"Avon";"141";"1921.266";"";"Insufficient distance"
"1985";"DNF";"C1";"18";"CHE";"Brun Motorsport";"ITA|ARG|ITA";"Massimo Sigala|Oscar Larrauri|Gabriele Tarquini";"Porsche 956";"Porsche Type-935 2.6 L Turbo Flat-6";"Dunlop";"323";"4401.198";"";"Engine"
"1985";"DNF";"C1";"19";"CHE";"Brun Motorsport";"CHE|FRA|BEL";"Walter Brun|Joël Gouhier|Didier Theys";"Porsche 962C";"Porsche Type-935 2.6 L Turbo Flat-6";"Dunlop";"304";"4142.304";"";"Accident"
"1985";"DNF";"C1";"3";"DEU";"Rothmans Porsche";"USA|AUS|GBR";"Al Holbert|Vern Schuppan|John Watson";"Porsche 962C";"Porsche Type-935 2.6 L Turbo Flat-6";"Dunlop";"299";"4074.174";"";"Engine"
"1985";"DNF";"C1";"31";"FRA";"Primagaz";"FRA|FRA|FRA";"Pierre Yver|Pierre-François Rousselot|François Sérvanin";"Rondeau M382";"Ford Cosworth DFV 3.0 L V8";"Dunlop";"286";"3897.036";"";"Engine"
"1985";"DNF";"C1";"8";"DEU";"New-Man Joest Racing";"FRA|COL|USA";"Paul Belmondo|Mauricio de Narváez|Kenper Miller";"Porsche 956";"Porsche Type-935 2.6 L Turbo Flat-6";"Dunlop";"277";"3774.402";"";"Accident"
"1985";"DNF";"C2";"80";"ITA";"Carma F.F.";"ITA|ITA|ITA";"Martino Finotto|Aldo Bertuzzi|Guido Daccò";"Alba AR6";"Carma FF 1.9 L Turbo I4";"Avon";"228";"3106.728";"";"Electrics"
"1985";"DNF";"GTP";"40";"USA";"Jaguar Group 44";"GBR|USA|USA";"Brian Redman|Hurley Haywood|Jim Adams";"Jaguar XJR-5";"Jaguar 6.0 L V12";"Goodyear";"151";"2057.526";"";"Transmission"
"1985";"DNF";"C1";"67";"FRA";"Jean-Philippe Grand";"FRA|BEL|FRA";"Patrick Gonin|Pascal Witmeur|Pierre de Thoisy";"Rondeau M482";"Ford Cosworth DFL 3.3 L V8";"Michelin";"143";"1948.518";"";"Engine"
"1985";"DNF";"C1";"38";"JPN";"Dome Team";"SWE|GBR|JPN";"Eje Elgh|Geoff Lees|Toshio Suzuki";"Dome 85C-L";"Toyota 4T-GT 2.1 L Turbo I4";"Dunlop";"141";"1921.266";"";"Clutch"
"1985";"DNF";"C2";"90";"DNK";"Jens Winther Denmark";"DNK|GBR|USA";"Jens Winther|David Mercer|Mrs. Margie Smith-Haas";"URD C83";"BMW M88 3.5 L I6";"Avon";"141";"1921.266";"";"Engine"
"1985";"DNF";"B";"157";"CHE";"Angelo Pallavicini";"CHE|CHE|CHE";"Enzo Calderari|Angelo Pallavicini|Marco Vanoli";"BMW M1";"BMW M88 3.5 L I6";"Avon";"116";"1580.616";"";"Engine"
"1985";"DNF";"B";"156";"FRA";"Raymond Touroul Team";"FRA|FRA|FRA";"Raymond Touroul|Thierry Perrier|Philippe Dermagne";"Porsche 911SC";"Porsche 3.0 L Flat-6";"Pirelli";"107";"1457.982";"";"Engine (head gasket)"
"1985";"DNF";"C1";"43";"FRA";"WM Peugeot";"CHE|FRA|FRA";"Claude Haldi|Roger Dorchy|Jean-Claude Andruet";"WM P83B";"Peugeot PRV 2.8 L Turbo V6";"Michelin";"73";"994.698";"";"Accident"
"1985";"DNF";"C2";"104";"FRA";"Ecurie Blanchet Locatop";"FRA|FRA|FRA";"Michel Dubois|Hubert Striebig|Noël del Bello";"Rondeau M379";"Ford Cosworth DFV 3.0 L V8";"Avon";"65";"885.690";"";""
"1985";"DNF";"C1";"24";"CHE";"Cheetah Automobiles Switzerland";"BEL|BEL|GBR";"Bernard de Dryver|Claude Bourgoignie|John Cooper";"Cheetah G604";"Aston Martin- Tickford 5.3 L V8";"Dunlop";"53";"722.178";"";"Accident"
"1985";"DNF";"C2";"79";"GBR";"Ecurie Ecosse";"GBR|GBR|GBR";"Mike Wilds|Ray Mallock|David Leslie";"Ecosse C285";"Ford Cosworth DFV 3.0 L V8";"Avon";"45";"613.170";"";"Oil pump, engine"
"1985";"DNF";"C1";"46";"FRA|FRA";"Bussi Racing|Roland Bassaler";"FRA|USA|USA";"Christian Bussi|Jack Griffin|Marion L. Speer";"Rondeau M482";"Ford Cosworth DFL 3.3 L V8";"Michelin";"36";"490.536";"";"Suspension"
"1985";"DNF";"B";"152";"CHE";"Vogelsang";"DEU|DEU|DEU";"Harald Grohs|Altfrid Heger|Kurt König";"BMW M1";"BMW M88 3.5 L I6";"Avon";"32";"436.032";"";"Transmission (gearbox)"
"1985";"DNF";"C2";"100";"GBR|GBR";"Goodmands Sound|Bartlett Chevron Racing";"GBR|GBR|MAR";"Richard Jones|Robin Smith|Max Cohen-Olivar";"Chevron B62";"Ford Cosworth DFL 3.3 L V8";"Avon";"19";"258.894";"";"Engine"
"1985";"DNF";"C2";"82";"ITA";"Grifo Autoracing";"ITA|ITA|ITA";"Paolo Giangrossi|Pasquale Barberio|Mario Radicella";"Alba AR3";"Ford Cosworth DFL 3.3 L V8";"Dunlop";"5";"68.130";"";""
"1985";"DNS";"C1";"61";"CHE";"Sauber Racing";"DNK|AUT|CHE";"John Nielsen|Dieter Quester|Max Welti";"Sauber C8";"Mercedes-Benz M117 5.0 L Turbo V8";"Dunlop";"0";"0.0";"";"Accident"
