"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1965";"1";"P4.0";"21";"USA";"North American Racing Team";"USA|AUT|USA";"Masten Gregory|Jochen Rindt|Ed Hugus";"Ferrari 275LM";"Ferrari 3.3L V12";"Goodyear";"348";"4677.110";"";""
"1965";"2";"P4.0";"26";"FRA";"Pierre Dumay (private entrant)";"FRA|BEL";"Pierre Dumay|Gustave 'Taf' Gosselin";"Ferrari 250LM";"Ferrari 3.3L V12";"Dunlop";"343";"4602.600";"";""
"1965";"3";"GT4.0";"24";"BEL";"Ecurie Francorchamps";"BEL|BEL";"Willy Mairesse|""Beurlys"" (Jean Blaton)";"Ferrari 275 GTB";"Ferrari 3.3L V12";"Dunlop";"340";"4562.050";"";""
"1965";"4";"P2.0";"32";"DEU";"Porsche System Engineering";"DEU|DEU";"Herbert Linge|Peter Nöcker";"Porsche 904/6";"Porsche 1968cc F6";"Dunlop";"336";"4507.500";"";""
"1965";"5";"GT2.0";"36";"DEU";"Porsche System Engineering";"DEU|DEU";"Gerhard 'Gerd' Koch|Anton 'Toni' Fischhaber";"Porsche 904/4 GTS";"Porsche 1968cc F4";"Dunlop";"325";"4366.660";"";""
"1965";"6";"P4.0";"27";"CHE";"Scuderia Filipinetti";"CHE|CHE";"Dieter Spoerry|Armand Boller";"Ferrari 275LM";"Ferrari 3.3L V12";"Goodyear";"324";"4354.160";"";""
"1965";"7";"P5.0";"18";"USA";"North American Racing Team";"MEX|ITA";"Pedro Rodríguez|Nino Vaccarella";"Ferrari 365 P/P2 Spyder";"Ferrari 4.4L V12";"Dunlop";"320";"4300.190";"";""
"1965";"8";"GT5.0";"11";"GBR";"AC Cars Ltd.";"GBR|USA";"Jack Sears|Dick Thompson";"AC Cobra Daytona Coupé";"Ford 4.7L V8";"Goodyear";"304";"4076.120";"";""
"1965";"9";"P+5.0";"3";"ITA";"Iso Grifo Prototipi Bizzarrini";"FRA|FRA";"Régis Fraissinet|Jean de Mortemart";"Iso Grifo A3C";"Chevrolet 5.4L V8";"Dunlop";"303";"4063.570";"";""
"1965";"10";"P2.0";"31";"GBR";"Owen Racing Organisation";"GBR|GBR";"Graham Hill|Jackie Stewart";"Rover-BRM";"Rover 1992cc Turbine";"Dunlop";"284";"3815.360";"";""
"1965";"11";"GT2.0";"39";"GBR";"British Motor Corporation";"GBR|GBR";"Paddy Hopkirk|Andrew Hedges";"MG MGB Hardtop";"MG 1801cc S4";"Dunlop";"283";"3794.750";"";""
"1965";"12";"P1.3";"49";"GBR";"Donald Healey Motor Company";"AUS|GBR";"Paul Hawkins|John Rhodes";"Austin-Healey Sebring Sprite";"BMC 1293cc S4";"Dunlop";"278";"3726.430";"";""
"1965";"13";"GT1.15";"60";"GBR";"Standard-Triumph Ltd.";"CHE|FIN";"Jean-Jacques Thuner|Simo Lampinen";"Triumph Spitfire";"Triumph 1147cc S4";"Dunlop";"274";"3673.770";"";""
"1965";"14";"GT1.15";"54";"GBR";"Standard-Triumph Ltd.";"BEL|FRA";"Claude Dubois|Jean-François Piot";"Triumph Spitfire";"Triumph 1147cc S4";"Dunlop";"263";"3525.670";"";""
"1965";"DNF";"P4.0";"20";"ITA";"SpA Ferrari SEFAC";"GBR|FRA";"Mike Parkes|Jean Guichet";"Ferrari 330 P2 Spyder";"Ferrari 4.0L V12";"Dunlop";"315";"4240.215";"22:00:00";"Engine (head gasket)"
"1965";"DNF";"P1.3";"48";"GBR";"Donald Healey Motor Company";"FIN|GBR";"Rauno Aaltonen|Clive Baker";"Austin-Healey Sebring Sprite";"BMC 1293cc S4";"Dunlop";"256";"3446.016";"21:00:00";"Transmission (gearbox)"
"1965";"DNF";"P4.0";"19";"ITA";"SpA Ferrari SEFAC";"GBR|ITA";"John Surtees|Ludovico Scarfiotti";"Ferrari 330 P2 Spyder";"Ferrari 4.0L V12";"Dunlop";"225";"3028.725";"17:00:00";"Gearbox"
"1965";"DNF";"GT2.0";"37";"FRA";"Auguste Veuillet (private entrant)";"FRA|NLD";"Robert Buchet|Ben Pon";"Porsche 904/4 GTS";"Porsche 1968cc F4";"Dunlop";"224";"3015.264";"16:00:00";"Engine (connecting rod)"
"1965";"DNF";"P4.0";"22";"ITA";"SpA Ferrari SEFAC";"ITA|ITA";"Lorenzo Bandini|Giampiero Biscaldi";"Ferrari 275 P2";"Ferrari 3.3L V12";"Dunlop";"221";"2974.881";"16:00:00";"Engine (valves)"
"1965";"DNF";"GT1.6";"44";"LUD";"Equipe Grand Ducale Luxembourgeoise";"LUD|FRA";"Nicholas Koob|Alain Finkelstein";"Alfa Romeo Giulia TZ/2";"Alfa Romeo 1570cc S4";"Dunlop";"218";"2934.498";"18:00:00";"Engine"
"1965";"DNF";"GT1.6";"41";"ITA";"Autodelta SpA";"ITA|FRA";"Roberto Bussinello|Jean Rolland";"Alfa Romeo Giulia TZ/2";"Alfa Romeo 1570cc S4";"Dunlop";"217";"2921.037";"17:00:00";"Engine (bearings)"
"1965";"DNF";"GT5.0";"9";"USA";"Shelby-American Inc.";"USA|USA";"Dan Gurney|Jerry Grant";"AC Cobra Daytona Coupé";"Ford 4.7L V8";"Goodyear";"204";"2746.044";"15:00:00";"Engine (oil pressure)"
"1965";"DNF";"P2.0";"35";"DEU";"Porsche System Engineering";"DEU|DEU";"Günter Klass|Dieter Glemser";"Porsche 904/6";"Porsche 1991cc F6";"Dunlop";"202";"2719.122";"15:00:00";"Engine (valves)"
"1965";"DNF";"P1.3";"47";"FRA";"Société Automobiles Alpine";"FRA|FRA";"Roger Delageneste|Jean Vinatier";"Alpine A110 M64";"Renault-Gordini 1296cc S4";"Dunlop";"196";"2638.356";"15:00:00";"Ignition"
"1965";"DNF";"GT1.3";"55";"FRA";"Société Automobiles Alpine";"FRA|FRA";"Jacques Cheinisse|Jean-Pierre Hanrioud";"Alpine A110 GT4";"Renault-Gordini 1108cc S4";"Dunlop";"196";"2638.356";"20:00:00";"Clutch"
"1965";"DNF";"P1.15";"61";"FRA";"Société Automobiles Alpine";"FRA|FRA";"Robert Bouharde|Pierre Monneret";"Alpine A110 M63B";"Renault-Gordini 1002cc S4";"Dunlop";"187";"2517.207";"15:00:00";"Ignition"
"1965";"DNF";"GT5.0";"10";"USA";"Shelby-American Inc.";"USA|USA";"Bob Johnson|Tom Payne";"AC Cobra Daytona Coupé";"Ford 4.7L V8";"Goodyear";"158";"2126.838";"11:00:00";"Engine (head gasket)"
"1965";"DSQ";"P1.15";"51";"FRA";"Société Automobiles Alpine";"FRA|FRA";"Roger Masson|Guy Verrier";"Alpine A110 M64";"Renault-Gordini 1150cc S4";"Dunlop";"148";"1992.228";"14:00:00";"Premature water change"
"1965";"DNF";"P4.0";"25";"BEL";"Ecurie Francorchamps";"BEL|BEL";"Gerhard Langlois van Ophem|""Eldé"" (Léon Dernier)";"Ferrari 275LM";"Ferrari 3.3L V12";"Dunlop";"146";"1965.306";"11:00:00";"Clutch"
"1965";"DNF";"GT2.0";"38";"FRA";"Jacques Dewez (private entrant)";"FRA|FRA";"""Franc"" (Jacques Dewez)|Jean Kerguen";"Porsche 904/4 GTS";"Porsche 1968cc F4";"Dunlop";"130";"1749.930";"9:00:00";"Out of fuel"
"1965";"DNF";"GT5.0";"59";"CHE";"Scuderia Filipinetti";"GBR|GBR";"Peter Sutcliffe|Peter Harper";"AC Cobra Daytona Coupé";"Ford 4.7L V8";"Goodyear";"126";"1696.086";"9:00:00";"Engine (head gasket)"
"1965";"DNF";"P1.15";"50";"FRA";"Société Automobiles Alpine";"FRA|USA";"Philippe Vidal|Peter Revson";"Alpine A110 M64";"Renault-Gordini 1150cc S4";"Dunlop";"116";"1561.476";"9:00:00";"Engine (valves)"
"1965";"DNF";"GT5.0";"12";"FRA";"Ford France S.A.";"FRA|USA";"Jo Schlesser|Allen Grant";"AC Cobra Daytona Coupé";"Ford 4.7L V8";"Goodyear";"111";"1494.171";"9:00:00";"Clutch"
"1965";"DNF";"P5.0";"17";"GBR";"Maranello Concessionaires Ltd.";"GBR|SWE";"David Piper|Joakim 'Jo' Bonnier";"Ferrari 365 P2";"Ferrari 4.4L V12";"Dunlop";"101";"1359.561";"8:00:00";"Ignition"
"1965";"DNF";"P4.0";"23";"GBR";"Maranello Concessionaires Ltd.";"BEL|GBR";"Lucien Bianchi|Mike Salmon";"Ferrari 275LM";"Ferrari 3.3L V12";"Dunlop";"99";"1332.639";"7:00:00";"Gearbox"
"1965";"DNF";"P+5.0";"2";"USA";"Shelby-American Inc.";"USA|NZL";"Phil Hill|Chris Amon";"Ford GT40X";"Ford 7.0L V8";"Goodyear";"89";"1198.029";"6:00:00";"Clutch"
"1965";"DNF";"GT5.0";"14";"GBR";"Ford Advanced Vehicles";"GBR|GBR";"Sir John Whitmore|Innes Ireland";"Ford GT40";"Ford 4.7L V8";"Dunlop";"72";"969.192";"5:00:00";"Engine (head gasket)"
"1965";"DNF";"GT1.15";"52";"GBR";"Standard-Triumph Ltd.";"GBR|NLD";"David Hobbs|Rob Slotemaker";"Triumph Spitfire";"Triumph 1147cc S4";"Dunlop";"71";"955.731";"6:00:00";"Accident"
"1965";"DNF";"P+5.0";"1";"USA";"Shelby-American Inc.";"GBR|NZL";"Ken Miles|Bruce McLaren";"Ford GT40X";"Ford 7.0L V8";"Goodyear";"45";"605.745";"3:00:00";"Gearbox"
"1965";"DNF";"P1.3";"46";"FRA";"Société Automobiles Alpine";"BEL|FRA";"Mauro Bianchi|Henri Grandsire";"Alpine M65";"Renault-Gordini 1296cc S4";"Dunlop";"32";"430.752";"2:00:00";"Gearbox"
"1965";"DNF";"P+5.0";"6";"CHE";"Scuderia Filipinetti";"CHE|USA";"Herbert Müller|Ronnie Bucknum";"Ford GT40";"Ford 5.3L V8";"Goodyear";"29";"390.369";"2:00:00";"Engine (head gasket)"
"1965";"DNF";"P5.0";"7";"GBR";"Rob Walker Racing Team";"USA|ITA";"Bob Bondurant|Umberto Maglioli";"Ford GT40";"Ford 4.7L V8";"Goodyear";"29";"390.369";"2:00:00";"Engine (head gasket)"
"1965";"DNF";"P2.0";"30";"GBR";"Anglian Racing Developments";"GBR|GBR";"Richard Wrottesley|Tony Lanfranchi";"Elva GT160";"BMW 1991cc S4";"Goodyear";"29";"390.369";"3:00:00";"Clutch"
"1965";"DNF";"GT1.6";"42";"ITA";"Autodelta SpA";"ITA|ITA";"Geki (Giacomo Russi)|Carlo Zuccoli";"Alfa Romeo Giulia TZ/2";"Alfa Romeo 1570cc S4";"Dunlop";"22";"296.142";"1:00:00";"Oil pipe"
"1965";"DNF";"P2.0";"33";"DEU";"Porsche System Engineering";"GBR|DEU";"Colin Davis|Gerhard Mitter";"Porsche 904/8";"Porsche 1985cc F8";"Dunlop";"20";"269.220";"3:00:00";"Clutch"
"1965";"DNF";"GT2.0";"62";"FRA";"Christian Poirot (private entrant)";"FRA|DEU";"Christian Poirot|Rolf Stommelen";"Porsche 904/4 GTS";"Porsche 1968cc F4";"Dunlop";"13";"174.993";"1:00:00";"Gearbox"
"1965";"DNF";"P5.0";"15";"FRA";"Ford France S.A.";"FRA|FRA";"Maurice Trintignant|Guy Ligier";"Ford GT40 Spyder";"Ford 4.7L V8";"Goodyear";"11";"148.071";"1:00:00";"Gearbox"
"1965";"DNF";"GT1.3";"53";"GBR";"Standard-Triumph Ltd.";"GBR|GBR";"Peter Bolton|Bill Bradley";"Triumph Spitfire";"Triumph 1147cc S4";"Dunlop";"6";"80.766";"";"Engine (connecting rod)"
"1965";"DNF";"P5.0";"8";"FRA";"J. Simone (private entrant)";"CHE|DEU";"Jo Siffert|Jochen Neerpasch";"Maserati Tipo 65";"Maserati 5.0L V8";"Dunlop";"3";"40.383";"";"Accident"
"1965";"DNF";"P1.6";"40";"ITA";"SpA Dino SEFAC";"ITA|ITA";"Giancarlo Baghetti|Mario Casoni";"Ferrari Dino 166P";"Ferrari 1593cc V6";"Dunlop";"2";"26.922";"";"Engine"
"1965";"DNF";"GT1.6";"43";"ITA";"Autodelta SpA";"ITA|FRA";"Teodoro Zeccoli|José Rosinski";"Alfa Romeo Giulia TZ/2";"Alfa Romeo 1570cc S4";"Dunlop";"1";"13.461";"1:00:00";"Accident"
"1965";"DNQ";"P1.15";"56";"FRA";"Abarth France";"FRA|FRA";"Claude Ballot-Léna|Franck Ruata";"Abarth 1000 SP";"Fiat 998cc S4";"";"0";"0.0";"";""
"1965";"DNA";"P+5.0";"4";"ITA";"Iso Grifo Prototipi Bizzarrini";"BEL|CHE";"Pierre Noblet|Edgar Berney";"Iso Grifo A3C";"Chevrolet 5.4L V8";"";"0";"0.0";"";""
"1965";"DNA";"P+5.0";"5";"ITA";"Iso Grifo Prototipi Bizzarrini";"CHE|PRT";"Silvio Moser|Mario Cabral";"Iso Grifo A3C";"Chevrolet 5.4L V8";"";"0";"0.0";"";""
"1965";"DNA";"GT5.0";"16";"GBR";"John Willment Automobiles";"AUS|GBR";"Frank Gardner|Alan Rees";"AC Cobra Daytona Coupé";"Ford 4.7L V8";"";"0";"0.0";"";""
"1965";"DNA";"P2.0";"34";"DEU";"Porsche System Engineering";"";"";"Porsche 904/6";"Porsche 1991cc F6";"";"0";"0.0";"";""
"1965";"DNA";"P1.6";"45";"FRA";"Société d'Etudes & Construction";"FRA|FRA";"Alain Bertaut|André Guilhaudin";"CD 3";"Alfa Romeo 1570cc S4";"";"0";"0.0";"";""
"1965";"DNP";"GT4.0";"57";"USA";"North American Racing Team";"";"";"Ferrari 275 GTB";"Ferrari 3.3L V12";"";"0";"0.0";"";"Reserve entry"
"1965";"DNP";"P4.0";"63";"BEL";"Ecurie Francorchamps";"";"";"Ferrari 275LM";"Ferrari 3.3L V12";"";"0";"0.0";"";"Reserve entry"
"1965";"DNP";"GT2.0";"66";"CHE";"Scuderia Filipinetti";"CHE|CHE";"Dieter Spoerry|Jacques Calderari";"Porsche 904/4 GTS";"Porsche 1968cc F4";"";"0";"0.0";"";"Reserve entry"
"1965";"DNP";"GT1.6";"69";"FRA";"Claude Laurent (private entrant)";"FRA|FRA";"Claude Laurent|Pierre Gelé";"Lotus Elan";"Lotus 1598cc S4";"";"0";"0.0";"";"Reserve entry"
