"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1988";"1";"C1";"2";"GBR|GBR";"Silk Cut Jaguar|Tom Walkinshaw Racing";"NLD|GBR|GBR";"Jan Lammers|Johnny Dumfries|Andy Wallace";"Jaguar XJR-9LM";"Jaguar 7.0L V12";"Dunlop";"394";"5332.970";"";""
"1988";"2";"C1";"17";"DEU";"Porsche AG";"DEU|DEU|GBR";"Hans-Joachim Stuck|Klaus Ludwig|Derek Bell";"Porsche 962C";"Porsche Type-935 3.0L Turbo Flat-6";"Dunlop";"394";"5332.790";"";""
"1988";"3";"C1";"8";"DEU";"Blaupunkt Joest Racing";"DEU|DEU|SWE";"Frank Jelinski|""John Winter"" (Louis Krages)|Stanley Dickens";"Porsche 962C";"Porsche Type-935 2.8L Turbo Flat-6";"Goodyear";"385";"5210.975";"";""
"1988";"4";"C1";"22";"USA|GBR";"Silk Cut Jaguar|Tom Walkinshaw Racing";"IRL|USA|AUS";"Derek Daly|Kevin Cogan|Larry Perkins";"Jaguar XJR-9LM";"Jaguar 7.0L V12";"Dunlop";"383";"5183.905";"";""
"1988";"5";"C1";"7";"DEU";"Blaupunkt Joest Racing";"GBR|BEL|AUT";"David Hobbs|Didier Theys|Franz Konrad";"Porsche 962C";"Porsche Type-935 2.8L Turbo Flat-6";"Goodyear";"380";"5143.330";"";""
"1988";"6";"C1";"19";"DEU";"Porsche AG";"USA|USA|USA";"Mario Andretti|Michael Andretti|John Andretti";"Porsche 962C";"Porsche Type-935 3.0L Turbo Flat-6";"Dunlop";"375";"5075.625";"";""
"1988";"7";"C1";"5";"CHE";"Repsol Brun Motorsport";"ESP|ITA|DEU";"Jesús Pareja|Massimo Sigala|Uwe Schäfer";"Porsche 962C";"Porsche Type-935 3.0L Turbo Flat-6";"Michelin";"372";"5035.020";"";""
"1988";"8";"C1";"11";"DEU";"Leyton House Kremer Racing";"DNK|DEU|ZAF";"Kris Nissen|Harald Grohs|George Fouché";"Porsche 962C";"Porsche Type-935 3.0L Turbo Flat-6";"Yokohama";"371";"5021.485";"";""
"1988";"9";"C1";"10";"DEU";"Kenwood Kremer Racing";"JPN|JPN|ITA";"Kunimitsu Takahashi|Hideki Okada|Bruno Giacomelli";"Porsche 962CK6";"Porsche Type-935 2.8L Turbo Flat-6";"Yokohama";"370";"5007.950";"";""
"1988";"10";"C1";"33";"AUS";"Takefuji Schuppan Racing Team";"GBR|SWE|FRA";"Brian Redman|Eje Elgh|Jean-Pierre Jarier";"Porsche 962C";"Porsche Type-935 3.0L Turbo Flat-6";"Dunlop";"359";"4859.065";"";""
"1988";"11";"C1";"72";"FRA";"Primagaz Competition";"DEU|FRA|GBR";"Jürgen Lässig|Pierre Yver|Dudley Wood";"Porsche 962C";"Porsche Type-935 2.8L Turbo Flat-6";"Goodyear";"356";"4818.460";"";""
"1988";"12";"C1";"36";"JPN";"Toyota Team Tom's";"GBR|JPN|JPN";"Geoff Lees|Masanori Sekiya|Kaoru Hoshino";"Toyota 88C";"Toyota 3S-GT 2.1L Turbo I4";"Bridgestone";"351";"4785.885";"";""
"1988";"13";"C2";"111";"GBR";"Spice Engineering";"GBR|GBR|FRA";"Ray Bellm|Gordon Spice|Pierre de Thoisy";"Spice SE88C";"Ford Cosworth DFL 3.3L V8";"Goodyear";"351";"4785.885";"";""
"1988";"14";"C1";"32";"JPN";"Nissan Motorsports";"AUS|GBR|GBR";"Allan Grice|Mike Wilds|Win Percy";"Nissan ( March) R88C";"Nissan VRH30 3.0L Turbo V8";"Bridgestone";"344";"4656.040";"";""
"1988";"15";"GTP";"203";"JPN";"Mazdaspeed Co. Ltd.";"JPN|IRL|BEL";"Yojiro Terada|David Kennedy|Pierre Dieudonné";"Mazda 757";"Mazda 13G 2.0L 3- Rotor";"Dunlop";"337";"4561.295";"";""
"1988";"16";"C1";"21";"USA|GBR";"Silk Cut Jaguar|Tom Walkinshaw Racing";"USA|USA|USA";"Danny Sullivan|Davy Jones|Price Cobb";"Jaguar XJR-9LM";"Jaguar 7.0L V12";"Dunlop";"331";"4480.085";"";""
"1988";"17";"GTP";"201";"JPN";"Mazdaspeed Co. Ltd.";"JPN|GBR|BEL";"Yoshimi Katayama|David Leslie|Marc Duez";"Mazda 767";"Mazda 13J 2.6L 4- Rotor";"Dunlop";"330";"4466.550";"";""
"1988";"18";"C2";"115";"GBR";"ADA Engineering";"GBR|JPN|JPN";"Ian Harrower|Jiro Yoneyama|Hideo Fukuyama";"ADA 03";"Ford Cosworth DFL 3.3L V8";"Goodyear";"318";"4304.130";"";""
"1988";"19";"GTP";"202";"JPN";"Mazdaspeed Co. Ltd.";"JPN|BEL|GBR";"Takashi Yorino|Hervé Regout|Will Hoy";"Mazda 767";"Mazda 13J 2.6L 4- Rotor";"Dunlop";"305";"4128.175";"";""
"1988";"20";"C2";"123";"GBR|GBR";"Charles Ivey Racing|Team Istel";"GBR|GBR|GBR";"Tim Harvey|Chris Hodgetts|John Sheldon";"Tiga GC287";"Porsche Type-935 2.8L Turbo Flat-6";"Dunlop";"301";"4074.035";"";""
"1988";"21";"C2";"124";"FRA";"MT Sport Racing";"FRA|FRA|FRA";"Jean Messaoudi|Pierre-François Rousselot|Jean-Luc Roy";"Argo JM19C";"Ford Cosworth DFL 3.3L V8";"Avon";"300";"4060.500";"";""
"1988";"22";"C2";"177";"FRA";"Automobiles Louis Descartes (ALD)";"FRA|FRA|FRA";"Jacques Heuclin|Louis Descartes|Dominique Lacaud";"ALD 04";"BMW M80 3.5L I6";"Avon";"294";"3979.290";"";""
"1988";"23";"C2";"198";"GBR";"Roy Baker Racing";"USA|GBR|USA";"Mike Allison|David Andrews|Steve Hynes";"Tiga GC286";"Ford Cosworth DFL 3.3L V8";"Dunlop";"294";"3979.290";"";""
"1988";"24";"C1";"37";"JPN";"Toyota Team Tom's";"ITA|JPN|GBR";"Paolo Barilla|Hitoshi Ogawa|Tiff Needell";"Toyota 88C";"Toyota 3S-GT 2.1L Turbo I4";"Bridgestone";"283";"3830.405";"";""
"1988";"25";"C1";"117";"NOR";"Team Lucky Strike Schanche";"NOR|GBR|GBR";"Martin Schanche|Robin Smith|Robin Donovan";"Argo JM19C";"Ford Cosworth DFL 3.3L V8";"Goodyear";"278";"3762.730";"";""
"1988";"NC";"C2";"113";"FRA";"Primagaz Competition";"MAR|BEL";"Max Cohen-Olivar|Patrick de Radiguès";"Cougar C12";"Ford Cosworth DFL 3.3L V8";"Goodyear";"273";"3695.055";"";"Insufficient distance"
"1988";"NC";"C2";"151";"CHE";"Pierre-Alain Lombardi";"CHE|FRA";"Pierre-Alain Lombardi|Bruno Sotty";"Rondeau M379";"Ford Cosworth DFL 3.0L V8";"Avon";"271";"3667.985";"";"Insufficient distance"
"1988";"DNF";"C1";"1";"GBR|GBR";"Silk Cut Jaguar|Tom Walkinshaw Racing";"GBR|DNK";"Martin Brundle|John Nielsen";"Jaguar XJR-9LM";"Jaguar 7.0L V12";"Dunlop";"306";"4141.710";"";"Engine (head gasket)"
"1988";"DNF";"C1";"23";"JPN";"Nissan Motorsports";"JPN|JPN|JPN";"Kazuyoshi Hoshino|Takao Wada|Aguri Suzuki";"Nissan ( March) R88C";"Nissan VRH30 3.0L Turbo V8";"Bridgestone";"286";"3871.010";"";"Engine"
"1988";"DNF";"C2";"103";"GBR";"Spice Engineering";"ITA|DNK|CHL";"Almo Coppelli|Thorkild Thyrring|Eliseo Salazar";"Spice SE88C";"Ford Cosworth DFL 3.3L V8";"Goodyear";"281";"3803.335";"";"Engine"
"1988";"DNF";"C2";"131";"FRA";"Graff Racing";"FRA|FRA|FRA";"Jean-Philippe Grand|Jacques Terrien|Maurice Guenoun";"Spice SE86C";"Ford Cosworth DFL 3.3L V8";"Avon";"263";"3559.705";"";"Engine (mounting)"
"1988";"DNF";"C1";"24";"ITA";"Dollop Racing";"ITA|CHE|ITA";"Nicola Marozzo|Jean-Pierre Frey|Ranieri Randaccio";"Lancia LC2";"Ferrari 308C 3.0L Turbo V8";"Dunlop";"255";"3451.425";"";"Engine"
"1988";"DNF";"C2";"127";"GBR";"Chamberlain Engineering";"GBR|IRL|GBR";"Nick Adams|Martin Birrane|Richard Jones";"Spice SE86C";"Hart 418T 1.8L Turbo I4";"Avon";"223";"3018.305";"";"Transmission (gearbox)"
"1988";"DNF";"C1";"18";"DEU";"Porsche AG";"FRA|ZAF|AUS";"Bob Wollek|Sarel van der Merwe|Vern Schuppan";"Porsche 962C";"Porsche Type-935 3.0L Turbo Flat-6";"Dunlop";"192";"2598.720";"";"Engine"
"1988";"DNF";"C1";"42";"FRA";"Noël del Bello Racing";"CHE|FRA|BEL";"Bernard Santal|Noël del Bello|Bernard de Dryver";"Sauber C8";"Mercedes-Benz M117 5.0L Turbo V8";"Goodyear";"157";"2124.995";"";"Engine"
"1988";"DNF";"C2";"121";"GBR";"Cosmik GP Motorsport";"GRC|ZAF|GBR";"Costas Los|Wayne Taylor|Evan Clements";"Spice SE87C";"Ford Cosworth DFL 3.3L V8";"Goodyear";"145";"1962.575";"";"Clutch"
"1988";"DNF";"C2";"191";"GBR";"PC Automotive";"USA|FRA|CAN";"Olindo Iacobelli|Alain Ianette|John Graham";"Argo JM19C";"Ford Cosworth DFL 3.3L V8";"Goodyear";"130";"1759.550";"";"Electrics (battery)"
