"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1977";"DNF";"GT";"60";"CHE";"Schiller Racing Team";"CHE|CHE|CHE";"Claude Haldi|Florian Vetsch|Angelo Pallavicino";"Porsche 934";"Porsche 3.0L Turbo Flat-6";"Michelin";"122";"1664.080";"10:00:00";"Engine"
"1977";"DNF";"GT";"57";"LUD";"Nicolas Koob (private entrant)";"LUD|BEL|ECU";"Nicolas Koob|Willy Braillard|Guillermo Ortega";"Porsche 934";"Porsche 3.0L Turbo Flat-6";"Goodyear";"116";"1582.240";"14:00:00";"Engine (turbo)"
"1977";"DNF";"GT";"55";"ESP";"Escuderia Montjuich";"ESP|ESP|ESP";"Juan Fernández|Eugenio Baturone|Raphael Tarradas";"Porsche 934";"Porsche 3.0L Turbo Flat-6";"Michelin";"115";"1568.600";"10:00:00";"Engine (segment)"
"1977";"DNF";"S2.0";"14";"FRA";"Daniel Broudy";"FRA|FRA";"Patrick Perrier|Xavier Lapeyre";"Lola T286";"Ford Cosworth DFV 3.0L V8";"Goodyear";"103";"1404.920";"12:00:00";"Lost wheel (front right)"
"1977";"DNF";"S2.0";"29";"ITA";"Osella Squadra Corse";"FRA|FRA|ITA";"Alain Cudini|Raymond Touroul|Mme Anna Cambiaghi";"Osella PA5";"BMW M12 2.0L I4";"Goodyear";"100";"1364.000";"10:00:00";"Engine"
"1977";"DNF";"GT";"63";"FRA";"Joël Laplacette";"FRA|FRA|FRA";"Joël Laplacette|Yves Courage|""Ségolen"" (André Gahinet)";"Porsche 911 Carrera";"Porsche 3.0L Flat-6";"Michelin";"99";"1350.360";"14:00:00";"Transmission (cardan)"
"1977";"DNF";"S2.0";"32";"CHE|CHE";"André Chevalley|Charles Graemiger";"CHE|FRA|USA";"André Chevalley|François Trisconi|Wink Bancroft";"Cheetah G501";"Ford Cosworth BDG 2.0L I4";"Goodyear";"93";"1268.520";"8:00:00";"Engine"
"1977";"DSQ";"GTP";"85";"FRA";"WM A.E.R.E.M.";"FRA|FRA|FRA";"Marc Sourd|Jean-Louis Lafosse|Xavier Mathiot";"WM P77";"PeugeotPRV 2.7L Turbo V6";"Goodyear";"90";"1227.600";"";"Not covered minimum distance"
"1977";"DNF";"Gr.5";"48";"FRA";"Thierry Perrier";"FRA|FRA";"Thierry Perrier|Jean Belliard";"Porsche 911 Carrera";"Porsche 3.0L Flat-6";"Goodyear";"90";"1227.600";"10:00:00";"Transmission (gearbox)"
"1977";"DNF";"Gr.5";"49";"FRA";"Hubert Striebig / BP";"FRA|FRA|DEU";"Guy Chasseuil|Hubert Striebig|Helmut Kirchoffer";"Porsche 934";"Porsche 3.2L Flat-6";"Michelin";"65";"886.600";"4:00:00";"Engine (head gasket)"
"1977";"DNF";"S+2.0";"11";"USA|FRA";"Grand Touring Cars Inc.|Mirage Renault";"USA|FRA";"Sam Posey|Michel Leclère";"Mirage GR8";"Renault 2.0L Turbo V6";"Goodyear";"58";"791.120";"";"Fuel pump"
"1977";"DNF";"Gr.5";"41";"DEU";"Martini Racing Porsche System";"DEU|LIE";"Rolf Stommelen|Manfred Schurti";"Porsche 935/77";"Porsche Type-935 2.9L Turbo Flat-6";"Goodyear";"52";"709.280";"4:00:00";"Engine"
"1977";"DNF";"GT";"62";"FRA";"Georges Bourdillat";"FRA|FRA|FRA";"Georges Bourdillat|Bruno Sotty|Alain-Michel Bernhard";"Porsche 911 Carrera";"Porsche 3.0L Flat-6";"Michelin";"51";"695.640";"5:00:00";"Engine"
"1977";"DNF";"IMSA";"72";"BEL";"Luigi Racing";"GBR|BEL|BEL";"Tom Walkinshaw|Eddy Joosen|Claude de Wael";"BMW 3.0 CSL";"BMW M30 3.2L I6";"Dunlop";"45";"613.800";"4:00:00";"Engine"
"1977";"DNF";"S+2.0";"3";"DEU";"Martini Racing Porsche System";"BEL|FRA";"Jacky Ickx|Henri Pescarolo";"Porsche 936/77";"Porsche Type-935 2.1L Turbo Flat-6";"Dunlop";"45";"613.800";"2:50:00";"Engine (connecting rod)"
"1977";"DNF";"GTP";"89";"FRA";"Team Esso Aseptogyl";"FRA|FRA";"Mme Christine Dacremont|Mme Marianne Hoepfner";"Lancia Stratos";"Ferrari Dino 2.4L Turbo V6";"Dunlop";"37";"504.680";"4:00:00";"Engine"
"1977";"DNF";"IMSA";"76";"FRA";"Jean-Claude Giroix / Garage du Bac";"FRA|FRA";"""Dépnic"" (Jean-Claude Depince)|Jacques Coulon";"BMW 3.0 CSL";"BMW M30 3.2L I6";"Goodyear";"28";"381.920";"4:00:00";"Engine"
"1977";"DNF";"S2.0";"28";"FRA";"Jean-Marie Lemerle";"FRA|FRA|FRA";"Jean-Marie Lemerle|Alain Levié|Pierre-François Rousselot";"Lola T294";"ROC-Chrysler 2.0L I4";"Goodyear";"27";"368.280";"4:00:00";"Engine, distributtion"
"1977";"DNF";"S2.0";"22";"GBR";"Chandler Ibec International / Team Lloyd's";"GBR|GBR|GBR";"Tony Charnell|Ian Bracey|John Hine";"Chevron B31";"Ford Cosworth FVD 2.0L I4";"Dunlop";"21";"286.440";"4:00:00";"Fuel pump"
"1977";"DNF";"S2.0";"30";"CHE";"GVEA";"CHE|CHE|FRA";"Georges Morand|Christian Blanc|Fréderic Alliot";"Lola T296";"Ford Cosworth BDG 2.0L I4";"Goodyear";"19";"259.160";"2:00:00";"Transmission (gearbox)"
"1977";"DNF";"Gr.5";"42";"DEU";"Porsche Kremer Racing";"GBR|GBR|GBR";"John Fitzpatrick|Guy Edwards|Nick Faure";"Porsche 935 K2";"Porsche Type-935 2.8L Turbo Flat-6";"Goodyear";"15";"204.600";"1:00:00";"Engine"
"1977";"DNF";"Gr.5";"38";"DEU";"Gelo Racing Team";"AUS|NLD|DEU";"Tim Schenken|Toine Hezemans|Hans Heyer";"Porsche 935";"Porsche Type-935 2.8L Turbo Flat-6";"Goodyear";"15";"204.600";"1:00:00";"Engine"
"1977";"DNF";"S+2.0";"16";"FRA";"Jacky Haran / Hughes de Chaunac";"FRA|FRA|FRA";"Didier Pironi|René Arnoux|Guy Fréquelin";"Renault Alpine A442";"Renault 2.0L Turbo V6";"Michelin";"0";"0.0";"";"Fire, oil leak"
"1977";"DNS";"GTP";"84";"FRA";"Jean-Louis Chateau";"FRA";"Jean-Louis Chateau";"Porsche 935";"Porsche Type-935 2.8L Turbo Flat-6";"Dunlop";"0";"0.0";"";""
"1977";"DNQ";"S2.0";"6";"GBR";"Alain de Cadenet";"GBR|GBR|GBR";"Simon Phillips|Tony Birchenhough|Richard Bond ";"De Cadenet LM76";"Cosworth DFV 3.0L V8";"Goodyear";"0";"0.0";"";""
"1977";"DNQ";"S2.0 ";"20";"FRA";"Daniel Brillat Symaz Racing";"FRA|FRA|SWE";"Daniel Brillat|Eric Vaugnet|Sandro Plastina ";"Cheetah G601";"Cosworth BDG 2.0L I4";"Goodyear";"0";"0.0";"";""
"1977";"DNQ";"S2.0";"27";"FRA";"Société Racing Organisation Course";"FRA|FRA|FRA";"Jean-Louis Bos|Fred Stalder|Jacky Haran ";"Chevron B36";"ROC-Chrysler 2.0L I4";"Goodyear";"0";"0.0";"";""
"1977";"DNQ";"IMSA";"43";"FRA";"Louis Meznarie";"FRA|FRA";"Thierry Sabine|Jean Bélin ";"Porsche Carrera RSR";"Porsche 3.0L Turbo Flat-6";"Dunlop";"0";"0.0";"";""
"1977";"DNQ";"GT";"66";"FRA";"André Gahinet";"FRA|FRA";"Christian Bussi|André Gahinet ";"Porsche 934";"Porsche 3.0L Turbo Flat-6";"Dunlop";"0";"0.0";"";""
"1977";"DNQ";"IMSA";"73";"FRA";"Maurice Ouviére";"FRA|FRA|FRA";"Philippe Jaffrenou|Roger Dorchy|Philippe Streiff ";"Porsche 911 Carrera RSR";"Porsche 3.0L Turbo Flat-6";"Michelin";"0";"0.0";"";""
