"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"2015";"1";"LMP1";"19";"DEU";"Porsche Team";"NZL|GBR|DEU";"Earl Bamber|Nick Tandy|Nico H?lkenberg";"Porsche 919 Hybrid";"Porsche 2.0 L Turbo V4";"Michelin";"395";"5382.820";"24:00:42.784";""
"2015";"2";"LMP1";"17";"DEU";"Porsche Team";"DEU|NZL|AUS";"Timo Bernhard|Brendon Hartley|Mark Webber";"Porsche 919 Hybrid";"Porsche 2.0 L Turbo V4";"Michelin";"394";"5369.190";"";""
"2015";"3";"LMP1";"7";"DEU";"Audi Sport Team Joest";"DEU|CHE|FRA";"André Lotterer|Marcel Fässler|Benoît Tréluyer";"Audi R18 e-tron quattro";"Audi 4.0 L Turbo Diesel V6";"Michelin";"393";"5355.520";"";""
"2015";"4";"LMP1";"8";"DEU";"Audi Sport Team Joest";"FRA|BRA|GBR";"Loïc Duval|Lucas di Grassi|Oliver Jarvis";"Audi R18 e-tron quattro";"Audi 4.0 L Turbo Diesel V6";"Michelin";"392";"5341.910";"";""
"2015";"5";"LMP1";"18";"DEU";"Porsche Team";"DEU|FRA|CHE";"Marc Lieb|Romain Dumas|Neel Jani";"Porsche 919 Hybrid";"Porsche 2.0 L Turbo V4";"Michelin";"391";"5328.300";"";""
"2015";"6";"LMP1";"2";"JPN";"Toyota Racing";"AUT|FRA|GBR";"Alexander Wurz|Stéphane Sarrazin|Mike Conway";"Toyota TS040 Hybrid";"Toyota 3.7 L V8";"Michelin";"387";"5273.790";"";""
"2015";"7";"LMP1";"9";"DEU";"Audi Sport Team Joest";"ITA|PRT|DEU";"Marco Bonanomi|Filipe Albuquerque|René Rast";"Audi R18 e-tron quattro";"Audi 4.0 L Turbo Diesel V6";"Michelin";"387";"5273.790";"";""
"2015";"8";"LMP1";"1";"JPN";"Toyota Racing";"GBR|CHE|JPN";"Anthony Davidson|Sébastien Buemi|Kazuki Nakajima";"Toyota TS040 Hybrid";"Toyota 3.7 L V8";"Michelin";"386";"5260.180";"";""
"2015";"9";"LMP2";"47";"HKG";"KCMG";"GBR|GBR|FRA";"Matthew Howson|Richard Bradley|Nicolas Lapierre";"Oreca 05";"Nissan VK45DE 4.5 L V8";"Dunlop";"358";"4878.530";"";""
"2015";"10";"LMP2";"38";"GBR";"Jota Sport";"GBR|GBR|NZL";"Simon Dolan|Oliver Turvey|Mitch Evans";"Gibson 015S";"Nissan VK45DE 4.5 L V8";"Dunlop";"358";"4878.510";"";""
"2015";"11";"LMP2";"26";"RUS";"G-Drive Racing";"RUS|FRA|GBR";"Roman Rusinov|Julien Canal|Sam Bird";"Ligier JS P2";"Nissan VK45DE 4.5 L V8";"Dunlop";"358";"4878.510";"";""
"2015";"12";"LMP2";"28";"RUS";"G-Drive Racing";"COL|MEX|BRA";"Gustavo Yacamán|Ricardo González|Pipo Derani";"Ligier JS P2";"Nissan VK45DE 4.5 L V8";"Dunlop";"354";"4823.930";"";""
"2015";"13";"LMP2";"48";"IRL";"Murphy Prototypes";"FRA|IND|USA";"Nathanaël Berthon|Karun Chandhok|Mark Patterson";"Oreca 03R";"Nissan VK45DE 4.5 L V8";"Dunlop";"347";"4728.630";"";""
"2015";"14";"LMP2";"27";"RUS";"SMP Racing";"ITA|RUS|FRA";"Maurizio Mediani|David Markozov|Nicolas Minassian";"BR Engineering BR01";"Nissan VK45DE 4.5 L V8";"Michelin";"340";"4633.120";"";""
"2015";"15";"LMP2";"31";"USA";"Extreme Speed Motorsports";"USA|USA|USA";"Ed Brown|Johannes van Overbeek|Jon Fogarty";"Ligier JS P2";"Honda HR28TT 2.8 L Turbo V6";"Dunlop";"339";"4619.550";"";""
"2015";"16";"LMP2";"45";"SMR";"Ibañez Racing";"FRA|FRA|ITA";"José Ibañez|Pierre Perret|Ivan Bellarosa";"Oreca 03R";"Nissan VK45DE 4.5 L V8";"Dunlop";"337";"4592.280";"";""
"2015";"17";"LMGTEPro";"64";"USA";"Corvette Racing-GM";"GBR|USA|USA";"Oliver Gavin|Tommy Milner|Jordan Taylor";"Chevrolet Corvette C7.R";"Chevrolet 5.5 L V8";"Michelin";"337";"4592.460";"";""
"2015";"18";"LMP1";"13";"CHE";"Rebellion Racing";"CHE|AUT|DEU";"Alexandre Imperatori|Dominik Kraihamer|Daniel Abt";"Rebellion R-One";"AER P60 2.4 L Turbo V6";"Michelin";"336";"4578.670";"";""
"2015";"19";"LMP2";"29";"DEU";"Pegasus Racing";"FRA|CHN|CHN";"Léo Roussel|Ho-Pin Tung|David Cheng";"Morgan LMP2";"Nissan VK45DE 4.5 L V8";"Michelin";"334";"4551.410";"";""
"2015";"20";"LMGTEAm";"72";"RUS";"SMP Racing";"RUS|RUS|ITA";"Viktor Shaytar|Aleksey Basov|Andrea Bertolini";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Michelin";"332";"4524.340";"";""
"2015";"21";"LMGTEPro";"71";"ITA";"AF Corse";"ITA|GBR|MCO";"Davide Rigon|James Calado|Olivier Beretta";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Michelin";"332";"4524.300";"";""
"2015";"22";"LMGTEAm";"77";"DEU";"Dempsey-Proton Racing";"USA|USA|DEU";"Patrick Dempsey|Patrick Long|Marco Seefried";"Porsche 911 RSR";"Porsche 4.0 L Flat-6";"Michelin";"331";"4510.710";"";""
"2015";"23";"LMP1";"12";"CHE";"Rebellion Racing";"FRA|DEU|CHE";"Nicolas Prost|Nick Heidfeld|Mathias Beche";"Rebellion R-One";"AER P60 2.4 L Turbo V6";"Michelin";"330";"4496.850";"";""
"2015";"24";"LMGTEAm";"62";"USA";"Scuderia Corsa";"USA|USA|USA";"Bill Sweedler|Townsend Bell|Jeff Segal";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Michelin";"330";"4497.020";"";""
"2015";"25";"LMGTEPro";"51";"ITA";"AF Corse";"ITA|ITA|FIN";"Gianmaria Bruni|Giancarlo Fisichella|Toni Vilander";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Michelin";"330";"4497.020";"";""
"2015";"26";"LMGTEAm";"83";"ITA";"AF Corse";"FRA|FRA|PRT";"François Perrodo|Emmanuel Collard|Rui Águas";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Michelin";"330";"4497.080";"";""
"2015";"27";"LMGTEPro";"95";"GBR";"Aston Martin Racing";"DNK|DNK|DNK";"Christoffer Nygaard|Nicki Thiim|Marco Sørensen";"Aston Martin V8 Vantage GTE";"Aston Martin 4.5 L V8";"Michelin";"330";"4497.060";"";""
"2015";"28";"LMP2";"30";"USA";"Extreme Speed Motorsports";"USA|GBR|DNK";"Scott Sharp|Ryan Dalziel|David Heinemeier Hansson";"Ligier JS P2";"Honda HR28TT 2.8 L Turbo V6";"Dunlop";"329";"4483.180";"";""
"2015";"29";"LMP2";"35";"FRA";"OAK Racing";"FRA|FRA|FRA";"Jacques Nicolet|Jean-Marc Merlin|Erik Maris";"Ligier JS P2";"Nissan VK45DE 4.5 L V8";"Dunlop";"328";"4469.640";"";""
"2015";"30";"LMGTEPro";"91";"DEU";"Porsche Team Manthey";"AUT|DNK|DEU";"Richard Lietz|Michael Christensen|Jörg Bergmeister";"Porsche 911 RSR";"Porsche 4.0 L Flat-6";"Michelin";"327";"4456.150";"";""
"2015";"31";"LMGTEAm";"61";"ITA";"AF Corse";"USA|ITA|ITA";"Peter Ashley Mann|Raffaele Giammaria|Matteo Cressoni";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Michelin";"326";"4442.520";"";""
"2015";"32";"LMP2";"40";"USA";"Krohn Racing";"USA|SWE|PRT";"Tracy Krohn|Niclas Jönsson|João Barbosa";"Ligier JS P2";"Judd HK 3.6 L V8";"Michelin";"323";"4401.430";"";""
"2015";"33";"LMP2";"37";"RUS";"SMP Racing";"RUS|RUS|RUS";"Mikhail Aleshin|Kirill Ladygin|Anton Ladygin";"BR Engineering BR01";"Nissan VK45DE 4.5 L V8";"Michelin";"322";"4387.780";"";""
"2015";"34";"LMGTEPro";"99";"GBR";"Aston Martin Racing V8";"BRA|GBR|NZL";"Fernando Rees|Alex MacDowall|Richie Stanaway";"Aston Martin V8 Vantage GTE";"Aston Martin 4.5 L V8";"Michelin";"320";"4360.750";"";""
"2015";"35";"LMGTEAm";"68";"TWN";"Team AAI";"TWN|FRA|FRA";"Han-Chen Chen|Gilles Vannelet|Mike Parisy";"Porsche 911 RSR";"Porsche 4.0 L Flat-6";"Michelin";"320";"4360.750";"";""
"2015";"36";"LMGTEAm";"66";"GBR";"JMW Motorsport";"POL|USA|SAU";"Kuba Giermaziak|Michael Avenatti|Abdulaziz al Faisal";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Dunlop";"320";"4360.830";"";""
"2015";"37";"LMGTEAm";"67";"TWN";"Team AAI";"TWN|NLD|GBR";"Jun-San Chen|Xavier Maassen|Alex Kapadia";"Porsche 911 GT3 RSR";"Porsche 4.0 L Flat-6";"Michelin";"316";"4306.210";"";""
"2015";"NC";"LMGTEAm";"98";"GBR";"Aston Martin Racing";"CAN|PRT|AUT";"Paul Dalla Lana|Pedro Lamy|Mathias Lauda";"Aston Martin V8 Vantage GTE";"Aston Martin 4.5 L V8";"Michelin";"321";"3297.670";"";"Accident"
"2015";"NC";"LMP1";"22";"JPN";"Nissan Motorsports";"GBR|GBR|DEU";"Harry Tincknell|Alex Buncombe|Michael Krumm";"Nissan GT-R LM Nismo";"Nissan VRX30A 3.0 L Turbo V6";"Michelin";"242";"4483.240";"";"Insufficient distance"
"2015";"DNF";"LMP2";"34";"FRA";"OAK Racing";"CAN|FRA|BEL";"Chris Cumming|Kévin Estre|Laurens Vanthoor";"Ligier JS P2";"Honda HR28TT 2.8 L Turbo V6";"Dunlop";"329";"4374.400";"22:45:00";"Transmission (gearbox)"
"2015";"DNF";"LMGTEAm";"53";"USA";"Riley Motorsports-TI Auto";"NLD|USA|USA";"Jeroen Bleekemolen|Ben Keating|Marc Miller";"Dodge Viper SRT GTS-R";"Dodge 8.0 L V10";"Michelin";"304";"4142.710";"22:45:00";"Transmission (gearbox)"
"2015";"DNF";"LMP2";"42";"GBR";"Strakka Racing";"GBR|GBR|GBR";"Nick Leventis|Jonny Kane|Danny Watts";"Strakka Dome S103";"Nissan VK45DE 4.5 L V8";"Michelin";"264";"3597.510";"19:20:00";"Transmission (gearbox)"
"2015";"DNF";"LMGTEAm";"55";"ITA";"AF Corse";"GBR|GBR|IRL";"Duncan Cameron|Alex Mortimer|Matt Griffin";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Michelin";"241";"3284.210";"17:55:00";"Out of fuel"
"2015";"DNF";"LMP1";"23";"JPN";"Nissan Motorsports";"GBR|GBR|FRA";"Max Chilton|Jann Mardenborough|Olivier Pla";"Nissan GT-R LM Nismo";"Nissan VRX30A 3.0 L Turbo V6";"Michelin";"234";"3188.700";"22:40:00";"Fire"
"2015";"DNF";"LMP2";"46";"FRA";"Thiriet by TDS Racing";"FRA|FRA|FRA";"Pierre Thiriet|Ludovic Badey|Tristan Gommendy";"Oreca 05";"Nissan VK45DE 4.5 L V8";"Dunlop";"204";"2779.910";"";"Accident"
"2015";"DNF";"LMGTEAm";"96";"GBR";"Aston Martin Racing";"DEU|GBR|ITA";"Roald Goethe|Stuart Hall|Francesco Castellacci";"Aston Martin V8 Vantage GTE";"Aston Martin 4.5 L V8";"Michelin";"187";"2548.280";"16:34:00";"Accident (out of track)"
