"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1989";"DNF";"C2";"103";"FRA";"France Prototeam";"CHE|FRA|FRA";"Bernard Thuner|Pierre de Thoisy|Raymond Touroul";"Spice SE88C";"Ford Cosworth DFL 3.3L V8";"Goodyear";"133";"1800.155";"";"Chassis"
"1989";"DNF";"C2";"107";"GBR";"Tiga Race Team";"MAR|GBR|GBR";"Max Cohen-Olivar|John Sheldon|Robin Donovan";"Tiga GC289";"Ford Cosworth DFL 3.3L V8";"Goodyear";"126";"1705.410";"";"Transmission (driveshaft)"
"1989";"DNF";"C1";"7";"DEU";"Joest Racing";"DEU|FRA|DEU";"Frank Jelinski|Pierre-Henri Raphanel|""John Winter"" (Louis Krages)";"Porsche 962C";"Porsche Type-935 3.0L Turbo Flat-6";"Goodyear";"124";"1678.340";"";"Water leak"
"1989";"DNF";"C1";"52";"FRA";"WM Secateva";"FRA|FRA|FRA";"Pascal Pessiot|Jean-Daniel Raulet|Philippe Gache";"WM P489";"Peugeot ZNS4 3.0L Turbo V6";"Michelin";"110";"1488.850";"";"Engine"
"1989";"DNF";"C1";"13";"FRA";"Courage Compétition";"FRA|FRA|JPN";"Pascal Fabre|Jean-Louis Bousquet|Jiro Yoneyama";"Cougar C22LM";"Porsche Type-935 3.0L Turbo Flat-6";"Goodyear";"110";"1488.850";"";"Fire"
"1989";"DNF";"C2";"102";"GBR";"Chamberlain Engineering";"USA|USA|GBR";"John Hotchkis Sr.|John Hotchkis Jr.|Richard Jones";"Spice SE86C";"Hart 418T 1.8L Turbo I4";"Goodyear";"86";"1164.010";"";"Oil leak"
"1989";"DNF";"C1";"3";"GBR|GBR";"Silk Cut Jaguar|Tom Walkinshaw Racing";"USA|IRL|USA";"Davy Jones|Derek Daly|Jeff Kline";"Jaguar XJR-9LM";"Jaguar 7.0L V12";"Dunlop";"85";"1150.475";"";"Engine"
"1989";"DNF";"C1";"27";"CHE";"Repsol Brun Motorsport";"DEU|AUT|ESP";"Rudi Seher|Franz Konrad|Andres Vilariño";"Porsche 962C";"Porsche Type-935 3.0L Turbo Flat-6";"Yokohama";"81";"1096.335";"";"Engine (turbo)"
"1989";"DNF";"C1";"5";"CHE|JPN";"Brun Motorsport|From-A Racing";"DEU|JPN|ZAF";"Harald Grohs|Akihiko Nakaya|Sarel van der Merwe";"Porsche 962C";"Porsche Type-935 3.0L Turbo Flat-6";"Yokohama";"78";"1055.730";"";"Transmission (gearbox), alternator"
"1989";"DNF";"C2";"177";"FRA";"Automobiles Louis Descartes (ALD)";"FRA|FRA|FRA";"Alain Serpaggi|Yves Hervalet|Louis Descartes";"ALD C289";"Ford Cosworth DFL 3.3L V8";"Goodyear";"75";"1015.125";"";"Pierced radiator"
"1989";"DNF";"C1";"33";"AUS";"Team Schuppan";"GBR|FRA|USA";"Will Hoy|Jean Alesi|Dominic Dobson";"Porsche 962C";"Porsche Type-935 3.0L Turbo Flat-6";"Dunlop";"69";"933.915";"";"Fire"
"1989";"DNF";"C1";"72";"DEU|FRA";"Obermaier Racing|Primagaz Competition";"DEU|FRA|FRA";"Jürgen Lässig|Pierre Yver|Paul Belmondo";"Porsche 962C";"Porsche Type-935 3.0L Turbo Flat-6";"Goodyear";"61";"825.635";"";"Accident"
"1989";"DNF";"C1";"37";"JPN";"Toyota Team Tom's";"GBR|GBR|GBR";"Geoff Lees|Johnny Dumfries|John Watson";"Toyota 89C-V";"Toyota R32V 3.2L Turbo V8";"Bridgestone";"58";"785.030";"";"Accident"
"1989";"DNF";"C2";"151";"CHE";"Pierre-Alain Lombardi";"CHE|FRA|ITA";"Pierre-Alain Lombardi|Bruno Sotty|Fabio Magnini";"Spice SE86C";"Ford Cosworth DFL 3.3L V8";"Goodyear";"58";"785.030";"";"Puncture damage"
"1989";"DNF";"C1";"6";"CHE|JPN";"Brun Motorsport|Alpha Racing Team";"BRA|AUT|AUT";"Maurizio Sandro Sala|Walter Lechner|Roland Ratzenberger";"Porsche 962C";"Porsche Type-935 3.0L Turbo Flat-6";"Yokohama";"58";"785.030";"";"Puncture damage"
"1989";"DNF";"C1";"36";"JPN";"Toyota Team Tom's";"JPN|ITA|USA";"Hitoshi Ogawa|Paolo Barilla|Ross Cheever";"Toyota 89C-V";"Toyota R32V 3.2L Turbo V8";"Bridgestone";"45";"609.075";"";"Engine"
"1989";"DNF";"C1";"11";"DEU";"Porsche Kremer Racing";"JPN|ZAF|JPN";"Hideki Okada|George Fouché|Masanori Sekiya";"Porsche 962CK6";"Porsche Type-935 3.0L Turbo Flat-6";"Yokohama";"42";"568.470";"";"Accident"
"1989";"DNF";"C2";"105";"ITA|FRA";"Porto Kaleo Team|Noël del Bello";"FRA|FRA|FRA";"Jean-Claude Justice|Noël del Bello|Jean-Claude Ferrarin";"Tiga GC289";"Ford Cosworth DFL 3.3L V8";"Goodyear";"36";"487.260";"";"Engine"
"1989";"DNF";"C1";"38";"JPN";"Toyota Team Tom's";"JPN|FRA|JPN";"Kaoru Hoshino|Didier Artzet|Keiichi Suzuki";"Toyota 88C";"Toyota 3S-GTM 2.1L Turbo I4";"Bridgestone";"20";"270.700";"";"Accident damage"
"1989";"DNF";"C2";"175";"GBR";"ADA Engineering";"GBR|GBR|GBR";"Ian Harrower|Laurence Bristow|Colin Pool";"ADA 02B";"Ford Cosworth DFL 3.3L V8";"Goodyear";"14";"189.490";"";"Electrics"
"1989";"DNF";"C1";"24";"JPN";"Nissan Motorsports";"GBR|GBR|GBR";"Julian Bailey|Mark Blundell|Martin Donnelly";"Nissan R89C";"Nissan VRH35Z 3.5L Turbo V8";"Dunlop";"5";"67.675";"";"Accident, suspension"
"1989";"DNS";"C1";"51";"FRA";"WM Secateva";"FRA|FRA|FRA";"Roger Dorchy|Michel Maisonneuve|Philippe Gache";"WM P489";"Peugeot ZNS4 3.0L Turbo V6";"Michelin";"0";"0.0";"";""
"1989";"DNQ";"C1";"26";"ITA";"Mussato Action Car";"ITA|ITA|AUT";"Almo Coppelli|Franco Scapini|Ernst Franzmaier";"Lancia LC2";"Ferrari 308C 3.0L Turbo V8";"Dunlop";"0";"0.0";"";""
"1989";"DNQ";"C2";"176";"FRA";"Automobiles Louis Descartes";"FRA|FRA|FRA";"Thierry Serfaty|Sylvain Boulay|William Batmalle";"ALD 04";"BMW M80 3.5L I6";"Goodyear";"0";"0.0";"";""
"1989";"DNQ";"C2";"178";"FRA";"Didier Bonnet";"FRA|FRA|FRA";"Didier Bonnet|Gérard Tremblay|Gérard Cuynet";"ALD 05";"BMW M80 3.5L I6";"Avon";"0";"0.0";"";""
"1989";"DNQ";"C2";"179";"FRA";"Didier Bonnet";"FRA|FRA|FRA";"Jean-Luc Colin|François Cardon|Yves Bey-Rozet";"ALD 06";"BMW M80 3.5L I6";"Goodyear";"0";"0.0";"";""
"1989";"DNA";"C1";"17";"DEU";"Jochen Dauer";"DEU|DEU";"Jochen Dauer|Franz Konrad";"Porsche 962C";"Porsche Type-935 3.0L Turbo Flat-6";"";"0";"0.0";"";""
"1989";"DNA";"C1";"40";"CHE";"Swiss Team Salamin";"CHE|MAR";"Antoine Salamin|Max Cohen-Olivar";"Porsche 962C";"Porsche Type-935 3.0L Turbo Flat-6";"";"0";"0.0";"";""
"1989";"DNA";"C2";"111";"GBR";"PC Automotive";"GBR|ITA|FRA";"Richard Piper|Olindo Iaccobelli|Alain Ianetta";"Spice SE88C";"Cosworth DFL 3.3L V8";"";"0";"0.0";"";""
