"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1960";"1";"S3.0";"11";"ITA";"Scuderia Ferrari";"BEL|BEL";"Olivier Gendebien|Paul Fr?re";"Ferrari 250 TR59/60";"Ferrari 3.0L V12";"Dunlop";"314";"4217.527";"";""
"1960";"2";"S3.0";"17";"USA";"North American Racing Team";"BEL|MEX";"André Pilette|Ricardo Rodríguez";"Ferrari 250 TR59";"Ferrari 3.0L V12";"Dunlop";"310";"4163.666";"";""
"1960";"3";"S3.0";"7";"GBR";"Border Reivers";"GBR|GBR";"Roy Salvadori|Jim Clark";"Aston Martin DBR1/300";"Aston Martin 3.0L S6";"Dunlop";"306";"4117.708";"";""
"1960";"4";"GT3.0";"16";"FRA";"Fernand Tavano (private entrant)";"FRA|FRA";"Fernand Tavano|""Loustel"" (Pierre Dumay)";"Ferrari 250 GT SWB";"Ferrari 3.0L V12";"Dunlop";"302";"4055.928";"";""
"1960";"5";"GT3.0";"18";"USA";"North American Racing Team";"USA|USA";"George Arents|Alan Connell Jr.";"Ferrari 250 GT SWB";"Ferrari 3.0L V12";"Dunlop";"300";"4030.271";"";""
"1960";"6";"GT3.0";"22";"BEL";"Ecurie Francorchamps";"BEL|BEL";"""Eldé"" (Léon Dernier)|Pierre Noblet";"Ferrari 250 GT SWB";"Ferrari 3.0L V12";"Dunlop";"300";"4029.004";"";""
"1960";"7";"GT3.0";"19";"USA";"North American Racing Team";"USA|USA";"Ed Hugus|Augie Pabst";"Ferrari 250 GT SWB";"Ferrari 3.0L V12";"Dunlop";"299";"4019.930";"";""
"1960";"8";"GT5.0";"3";"USA";"Briggs Cunningham (private entrant)";"USA|USA";"John Fitch|Bob Grossman";"Chevrolet Corvette C1 Coupé";"Chevrolet 4.6L V8";"Firestone";"281";"3782.006";"";""
"1960";"9";"S3.0";"8";"GBR";"Maj I.B. Baillie (private entrant)";"GBR|GBR";"Maj Ian Baillie|Jack Fairman";"Aston Martin DBR1/300";"Aston Martin 3.0L S6";"";"281";"3780.720";"";""
"1960";"NC";"GT5.0";"4";"USA";"Camoradi USA";"USA|USA";"Fred Gamble|Leon Lilley";"Chevrolet Corvette C1 Coupé";"Chevrolet 4.6L V8";"Goodyear";"275";"3701.775";"";"Insufficient distance"
"1960";"10";"GT1.6";"35";"DEU";"Porsche KG";"DEU|DEU";"Herbert Linge|Hans Walter";"Porsche 356B Carrera";"Porsche 1588cc F4";"Dunlop";"269";"3619.759";"";""
"1960";"11";"S1.6";"39";"DEU";"Porsche KG";"DDDE|DEU";"Edgar Barth|Wolfgang Seidel";"Porsche 718 RS60/4";"Porsche 1498cc F4";"Dunlop";"264";"3552.458";"";""
"1960";"12";"S2.0";"32";"GBR";"Ted Lund (private entrant)";"GBR|GBR";"Ted Lund|Colin Escott";"MG MGA Twin Cam Coupé";"BMC 1762cc S4";"Dunlop";"262";"3522.379";"";""
"1960";"13";"GT1.3";"44";"FRA";"Roger Masson (private entrant)";"FRA|FRA";"Roger Masson|Claude Laurent";"Lotus Elite";"Coventry Climax FWE 1216cc S4";"Dunlop";"261";"3513.011";"";""
"1960";"14";"GT1.3";"41";"GBR";"Team Lotus Engineering";"GBR|GBR";"John Wagstaff|Tony Marsh";"Lotus Elite";"Coventry Climax FWE 1216cc S4";"Dunlop";"257";"3454.902";"";""
"1960";"NC";"S2.0";"28";"GBR";"Standard-Triumph Ltd.";"GBR|FRA";"Keith Ballisat|Marcel Becquart";"Triumph TRS";"Triumph 1985cc S4";"Dunlop";"256";"3446.016";"";"Insufficient distance"
"1960";"15";"S850";"48";"FRA";"Automobiles Deutsch et Bonnet";"FRA|FRA";"Gérard Laureau|Paul Armagnac";"D.B. HBR-4 LM";"Panhard 702cc supercharged F2";"Michelin";"253";"3405.447";"";""
"1960";"NC";"S2.0";"59";"GBR";"Standard-Triumph Ltd.";"GBR|USA";"Les Leston|Mike Rothschild";"Triumph TRS";"Triumph 1985cc S4";"Dunlop";"252";"3392.172";"";"Insufficient distance"
"1960";"NC";"S2.0";"29";"GBR";"Standard-Triumph Ltd.";"GBR|GBR";"Ninian Sanderson|Peter Bolton";"Triumph TRS";"Triumph 1985cc S4";"Dunlop";"249";"3351.789";"";"Insufficient distance"
"1960";"16";"S1.0";"46";"GBR";"Donald Healey Motor Company";"GBR|USA";"John Dalton|John Colgate";"Austin-Healey Sprite Spyder.";"BMC 571cc S4";"Dunlop";"246";"3307.438";"";""
"1960";"17";"S1.0";"47";"FRA";"Automobiles Deutsch et Bonnet";"FRA|FRA";"Pierre Lelong|Maurice van der Bruwaene";"D.B. HBR-5";"Panhard 851cc F2";"Michelin";"244";"3277.250";"";""
"1960";"NC";"GT2.0";"30";"CHE";"Ecurie Lausannoise";"CHE|CHE";"André Wicky|Georges Gachnang";"AC Ace Coupé";"Bristol 1971cc S6";"Dunlop";"239";"3217.179";"";"Insufficient distance"
"1960";"18";"S850";"54";"USA";"Ed Hugus (private entrant)";"USA|USA";"John Bentley|John Gordon";"O.S.C.A. Nuevo Sport 750";"O.S.C.A. 746cc S4";"Pirelli";"237";"3189.823";"";""
"1960";"19";"S1.0";"56";"FRA";"Automobiles Deutsch et Bonnet";"FRA|FRA";"Robert Bourharde|Jean-François Jaeger";"D.B. HBR-4 Coupé";"Panhard 851cc F2";"Michelin";"228";"3068.847";"";""
"1960";"20";"S1.0";"52";"FRA";"Automobiles Deutsch et Bonnet";"FRA|FRA";"René Bartholoni|Bernard de Saint-Auban";"D.B. HBR-4 Super Rallye";"Panhard 851cc F2";"Michelin";"223";"3001.545";"";""
"1960";"DNF";"GT3.0";"15";"GBR";"Alfred Graham Whitehead (private entrant)";"GBR|GBR";"Graham Whitehead|Henry Taylor";"Ferrari 250 GT SWB";"Ferrari 3.0L V12";"Dunlop";"258";"3472.938";"20:00:00";"Engine"
"1960";"DNF";"GT3.0";"20";"USA";"North American Racing Team";"FRA|USA";"Jo Schlesser|Bill Sturgis";"Ferrari 250 GT California";"Ferrari 3.0L V12";"Dunlop";"253";"3472.938";"21:00:00";"Engine"
"1960";"DNF";"GT5.0";"2";"USA";"Briggs Cunningham (private entrant)";"USA|USA";"Dick Thompson|Fred Windridge";"Chevrolet Corvette C1 Coupé";"Chevrolet 4.6L V8";"Firestone";"207";"2786.427";"19:00:00";"Engine, fire"
"1960";"DNF";"S3.0";"10";"ITA";"Scuderia Ferrari";"USA|BEL";"Richie Ginther|Willy Mairesse";"Ferrari 250 TRI/60";"Ferrari 3.0L V12";"Dunlop";"204";"2746.044";"16:00:00";"Gearbox"
"1960";"DNF";"S2.0";"33";"DEU";"Porsche KG";"SWE|GBR";"Joakim 'Jo' Bonnier|Graham Hill";"Porsche 718 RS60/4";"Porsche 1606cc F4";"Dunlop";"191";"2571.051";"17:00:00";"Engine (piston)"
"1960";"DNF";"S1.6";"38";"NLD";"Carel Godin de Beaufort (private entrant)";"NLD|GBR";"Carel Godin de Beaufort|Richard ""Dickie"" Stoop";"Porsche 718 RS60/4";"Porsche 1587cc F4";"Continental";"180";"2422.980";"16:00:00";"Engine, distribution"
"1960";"DNF";"S850";"50";"ITA";"Abarth & Cie";"FRA|FRA";"Jean Guichet|Paul Condrillier";"Abarth 850S";"Fiat 847cc S4";"Michelin";"174";"2342.214";"16:00:00";"Clutch"
"1960";"DNF";"GT1.3";"43";"GBR";"Sir Gawaine Baillie (private entrant)";"GBR|GBR";"Sir Gawaine Baillie|Mike Parkes";"Lotus Elite";"Coventry Climax FWE 1216cc S4";"Dunlop";"169";"2274.909";"16:00:00";"Gearbox"
"1960";"DNF";"S3.0";"5";"GBR";"Ecurie Ecosse";"GBR|GBR";"Ron Flockhart|Bruce Halford";"Jaguar D-Type";"Jaguar 3.0L S6";"Dunlop";"168";"2261.448";"13:00:00";"Engine (crankshaft)"
"1960";"DNF";"GT1.3";"42";"GBR";"Team Lotus Engineering";"GBR|GBR";"David Buxton|Bill Allen";"Lotus Elite";"Coventry Climax FWE 1216cc S4";"Dunlop";"157";"2113.377";"17:00:00";"Clutch"
"1960";"DNF";"S1.15";"45";"GBR";"Lola Ltd.";"CHE|GBR";"Charles Vögele|Peter Ashdown";"Lola Mk. 1";"Coventry Climax FWA 1098cc S4";"Dunlop";"148";"1992.228";"18:00:00";"Engine"
"1960";"DNF";"GT2.0";"57";"FRA";"Jean Rambaud (private entrant)";"FRA|FRA";"Jean Rambaud|Pierre Boutin";"AC Ace";"Bristol 1971cc S6";"Dunlop";"130";"1749.930";"13:00:00";"Engine (piston)"
"1960";"DNF";"S850";"55";"ITA";"Automobili Stanguellini";"ITA|PRT";"Raymond Quilico|Carlos Manuel Reis";"Stanguellini Sport";"Fiat 741cc S4";"";"103";"1386.483";"19:00:00";"Distribution"
"1960";"DNF";"S1.15";"40";"ITA";"Squadra Virgilio Conrero";"FRA|ITA";"Bernard Costen|Francesco de Leonibus";"Alfa Romeo Giulietta SV Spyder";"Alfa Romeo 1147cc S4";"Dunlop";"96";"1292.256";"16:00:00";"Transmission"
"1960";"DNF";"S3.0";"25";"USA";"Camoradi USA";"USA|USA";"Lloyd 'Lucky' Casner|Jim Jeffords";"Maserati Tipo 61";"Maserati 2.9L S4";"Goodyear";"95";"1278.795";"10:00:00";"Gearbox"
"1960";"DNF";"S1.6";"36";"FRA";"Jean Kerguen (private entrant)";"FRA|MAR";"Jean Kerguen|Robert La Caze";"Porsche 718 RS60/4";"Porsche 1587cc F4";"Dunlop";"92";"1238.412";"7:00:00";"Engine (camshaft)"
"1960";"DNF";"GT3.0";"23";"GBR";"J.G. Sears (private entrant)";"GBR|GBR";"Jack Sears|Peter Riley";"Austin-Healey 3000";"BMC 2.9L S6";"Dunlop";"89";"1198.029";"10:00:00";"Engine (connecting rod)"
"1960";"DNF";"S3.0";"6";"USA";"Briggs Cunningham (private entrant)";"USA|USA";"Dan Gurney|Walt Hansgen";"Jaguar E2A";"Jaguar 3.0L S6";"Dunlop";"89";"1198.029";"9:00:00";"Engine (head gasket)"
"1960";"DNF";"S850";"49";"ITA";"Abarth & Cie";"FRA|CHE";"Jacques Féret|Tony Spychiger";"Abarth 850S";"Fiat 847cc S4";"Michelin";"86";"1157.646";"12:00:00";"Clutch"
"1960";"DNF";"S3.0";"24";"USA";"Camoradi USA";"USA|USA";"Masten Gregory|Chuck Daigh";"Maserati Tipo 60/61";"Maserati 2.9L S4";"Goodyear";"82";"1103.802";"8:00:00";"Electrics"
"1960";"DNF";"S850";"53";"ITA";"Automobili O.S.C.A.";"FRA|FRA";"André Simon|Jean Laroche";"O.S.C.A. Nuevo Sport 750";"O.S.C.A. 746cc S4";"Dunlop";"66";"888.426";"6:00:00";"Engine"
"1960";"DNF";"GT1.3";"63";"ITA";"Giorgio Ubezzi (private entrant)";"ITA|FRA";"Giorgio Ubezzi|José Rosinski";"Alfa Romeo Giulietta Sprint Zagato";"Alfa Romeo 1290cc S4";"";"61";"821.121";"9:00:00";"Transmission"
"1960";"DNF";"S2.0";"34";"DEU";"Porsche KG";"DEU|FRA";"Hans Herrmann|Maurice Trintignant";"Porsche 718 RS60/4";"Porsche 1606cc F4";"Dunlop";"57";"767.277";"5:00:00";"Engine (piston)"
"1960";"DNF";"GT5.0";"1";"USA";"Briggs Cunningham (private entrant)";"USA|USA";"Briggs Cunningham|Bill Kimberley";"Chevrolet Corvette C1 Coupé";"Chevrolet 4.6L V8";"Firestone";"38";"511.518";"2:00:00";"Accident"
"1960";"DNF";"S850";"60";"ITA";"Abarth & Cie";"ITA|ITA";"Giancarlo Rigamonti|Remo Cattini";"Abarth 700S";"Fiat 705cc S4";"Michelin";"31";"417.291";"3:00:00";"Engine"
"1960";"DNF";"S850";"51";"FRA";"Automobiles Deutsch et Bonnet";"FRA|FRA";"Jean-Claude Vidilles|Jean Vinatier";"D.B. HBR-4";"Panhard 702cc F2";"Michelin";"30";"403.830";"3:00:00";"Engine"
"1960";"DNF";"GT3.0";"21";"BEL";"Equipe Nationale Belge";"BEL|BEL";"""Beurlys"" (Jean Blaton)|Lucien Bianchi";"Ferrari 250 GT SWB";"Ferrari 3.0L V12";"Dunlop";"29";"390.369";"2:00:00";"Accident"
"1960";"DNF";"S3.0";"26";"USA";"Camoradi USA";"ITA|ITA";"Gino Munaron|Giorgio Scarlatti";"Maserati Tipo 61";"Maserati 2.9L S4";"Goodyear";"22";"296.142";"2:00:00";"Electrics"
"1960";"DNF";"S3.0";"12";"ITA";"Scuderia Ferrari";"ITA|MEX";"Ludovico Scarfiotti|Pedro Rodríguez";"Ferrari 250 TRI/60";"Ferrari 3.0L V12";"Dunlop";"22";"296.142";"2:00:00";"Out of fuel"
"1960";"DNF";"S3.0";"9";"ITA";"Scuderia Ferrari";"USA|DEU";"Phil Hill|Graf Wolfgang von Trips";"Ferrari 250 TR59/60";"Ferrari 3.0L V12";"Dunlop";"22";"296.142";"2:00:00";"Out of fuel"
"1960";"DNS";"GT3.0";"14";"ITA";"Scuderia Serenissima";"BRA|ITA";"Frederico 'Fritz' d'Orey|Carlo Maria Abate";"Ferrari 250 GT SWB";"Ferrari 3.0L V12";"Dunlop";"0";"0.0";"";"Accident in practice"
"1960";"DNS";"S2.0";"31";"GBR";"Team Lotus Engineering";"GBR|GBR";"Innes Ireland|Sir John Whitmore";"Lotus Elite";"Coventry Climax FPF 1964cc S4";"Dunlop";"0";"0.0";"";"Accident in practice"
"1960";"DNA";"GT1.6";"37";"ITA";"Automobili O.S.C.A.";"";"";"O.S.C.A. 1500S";"";"";"0";"0.0";"";""
"1960";"RES";"S2.0";"58";"BEL";"Chrisitan Goethals (private entrant)";"BEL|BEL";"Chrisitan Goethals|André Pilette";"Porsche 356 GS";"Porsche 1588cc F4";"";"0";"0.0";"";""
"1960";"DNA";"S750";"61";"ITA";"Automobili Stanguellini";"FRA|FRA";"Paul Guiraud|Gilbert Foury";"Stanguellini 750 Sport";"Fiat 741cc S4";"";"0";"0.0";"";"Withdrawn"
"1960";"DNS";"GT1.3";"62";"GBR";"Team Lotus Engineering";"GBR|GBR";"Jonathon Sieff|Chris Martin";"Lotus Elite";"Coventry Climax FWE 1216cc S4";"Dunlop";"0";"0.0";"";"Accident in practice"
"1960";"RES";"S850";"64";"FRA";"Automobiles Deutsch et Bonnet";"FRA|FRA";"Paul Justamond|Gérard Laureau";"D.B. HBR-5";"Panhard 851cc F2";"";"0";"0.0";"";""
"1960";"RES";"S850";"65";"FRA";"Société E.F.A.C.";"";"";"Stanguellini EFAC 750 Sport";"Fiat 701cc S4";"";"0";"0.0";"";""
