"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1966";"1";"P+5.0";"2";"USA";"Shelby American";"NZL|NZL";"Bruce McLaren|Chris Amon";"Ford GT40 Mk.II";"Ford 7.0L V8";"Goodyear";"360";"4843.090";"";""
"1966";"2";"P+5.0";"1";"USA";"Shelby American";"GBR|NZL";"Ken Miles|Denny Hulme";"Ford GT40 Mk.II";"Ford 7.0L V8";"Goodyear";"360";"4843.070";"";""
"1966";"3";"P+5.0";"5";"USA";"Holman & Moody";"USA|USA";"Ronnie Bucknum|Dick Hutcherson";"Ford GT40 Mk.II";"Ford 7.0L V8";"Goodyear";"348";"4681.570";"";""
"1966";"4";"P2.0";"30";"DEU";"Porsche System Engineering";"CHE|GBR";"Jo Siffert|Colin Davis";"Porsche 906/6 LH";"Porsche 1991cc F6";"Dunlop";"339";"4562.130";"";""
"1966";"5";"P2.0";"31";"DEU";"Porsche System Engineering";"DEU|DEU";"Hans Herrmann|Herbert Linge";"Porsche 906/6 LH";"Porsche 1991cc F6";"Dunlop";"338";"4548.370";"";""
"1966";"6";"P2.0";"32";"DEU";"Porsche System Engineering";"DEU|ZAF";"Udo Schütz|Peter de Klerk";"Porsche 906/6 LH";"Porsche 1991cc F6";"";"337";"4534.930";"";""
"1966";"7";"S2.0";"58";"DEU";"Porsche System Engineering";"DEU|DEU";"Günter Klass|Rolf Stommelen";"Porsche 906/6 Carrera 6";"Porsche 1991cc F6";"";"330";"4440.730";"";""
"1966";"8";"GT5.0";"29";"GBR";"Maranello Concessionaires";"GBR|USA";"Piers Courage|Roy Pike";"Ferrari 275 GTB Competizione";"Ferrari 3.3L V12";"Dunlop";"313";"4212.500";"";""
"1966";"9";"P1.3";"62";"FRA";"Société Automobiles Alpine";"FRA|ITA";"Henri Grandsire|Leo Cella";"Alpine A210";"Renault-Gordini 1296cc S4";"Dunlop";"311";"4185.190";"";""
"1966";"10";"GT5.0";"57";"BEL";"Ecurie Francorchamps";"BEL|BEL";"Pierre Noblet|Claude Dubois";"Ferrari 275 GTB Competizione";"Ferrari 3.3L V12";"Dunlop";"310";"4171.620";"";""
"1966";"11";"P1.3";"44";"FRA";"Ecurie Savin-Calberson";"FRA|FRA";"Roger Delageneste|Jacques Cheinisse";"Alpine A210";"Renault-Gordini 1296cc S4";"Dunlop";"307";"4124.450";"";""
"1966";"12";"P1.3";"45";"FRA";"Société Automobiles Alpine";"FRA|FRA";"Robert Bouharde|Guy Verrier";"Alpine A210";"Renault-Gordini 1296cc S4";"Dunlop";"307";"4124.420";"";""
