"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1952";"17";"S750";"67";"FRA";"RNU Renault";"FRA|FRA";"Jean Rédélé|Guy Lapchin";"Renault 4CV-1063";"Renault 747cc S4";"Michelin";"178";"2388.050";"";""
"1952";"DNF";"S5.0";"8";"FRA";"Pierre ""Levegh"" (private entrant)";"FRA|FRA";"Pierre Levegh|René Marchand";"Talbot-Lago T26 GS Spyder";"Talbot-Lago 4.5L S6";"Dunlop";"266";"3588.872";"23:00:00";"Engine (crankshaft)"
"1952";"DNF";"S3.0";"25";"GBR";"Aston Martin Ltd.";"GBR|GBR";"Lance Macklin|Peter Collins";"Aston Martin DB3 Spyder";"Aston Martin 2.6L S6";"Dunlop";"230";"3103.160";"21:00:00";"Accident"
"1952";"DNF";"S5.0";"65";"FRA";"Eugène Chaboud (private entrant)";"FRA|FRA";"Eugène Chaboud|Charles Pozzi";"Talbot-Lago T26 GS Spyder";"Talbot-Lago 4.5L S6";"Dunlop";"229";"3089.668";"21:00:00";"Accident"
"1952";"DNF";"S1.5";"48";"ITA";"Automobili O.S.C.A.";"ITA|FRA";"Dr. Mario Damonte|Martial (Fernand Lacour)";"O.S.C.A. MT-4 Coupé (Vignale)";"O.S.C.A. 1342cc S4";"Dunlop";"170";"2293.640";"18:00:00";"Clutch"
"1952";"DNF";"S2.0";"41";"GBR";"Automobiles Frazer Nash Ltd.";"GBR|GBR";"Richard 'Dickie' Stoop|Lt. Cdr. Peter Wilson";"Frazer Nash Mille Miglia";"Bristol 1979cc S6";"Dunlop";"248";"3346.016";"18:00:00";"Transmission"
"1952";"DSQ";"S1.5";"47";"FRA";"Auguste Lachaize (private entrant)";"FRA|FRA";"Auguste Lachaize|Eugène Martin";"Porsche 356 SL";"Porsche 1484cc F4";"Dunlop";"191";"2576.972";"18:00:00";"Pit infringement (refueling with engine running)"
"1952";"DNF";"S1.5";"46";"GBR";"Jowett Cars Ltd.";"GBR|GBR";"Bert Hadley|Tommy Wise";"Jowett Jupiter R1";"Jowett 1486cc F4";"Dunlop";"150";"2023.800";"16:00:00";"Engine"
"1952";"DNF";"S750";"56";"FRA";"Just-Émile Vernet (private entrant)";"FRA|FRA";"Just-Émile Vernet|Jean Pairard";"Renault 4CV-1063";"Renault 747cc S4";"Michelin";"111";"1497.612";"16:00:00";"Ignition"
"1952";"DNF";"S3.0";"31";"GBR";"Nigel Mann (private entrant)";"GBR|GBR";"Nigel Mann|Mortimer Morris-Goodall";"Aston Martin DB2";"Aston Martin 2.6L S6";"Dunlop";"118";"1592.056";"15:00:00";"Starter"
"1952";"DNF";"S8.0";"5";"GBR";"S.H. Allard";"USA|USA";"Zora Arkus-Duntov|Frank Curtis";"Allard J2X Le Mans";"Chrysler 5.4L V8";"Dunlop";"135";"1821.420";"14:00:00";"Brakes, rear axle"
"1952";"DNF";"S8.0";"4";"GBR";"S.H. Allard";"GBR|GBR";"Sydney Allard|Jack Fairman";"Allard J2X Le M ans";"Chrysler 5.4L V8";"Dunlop";"147";"1983.324";"14:00:00";"Fuel tank"
"1952";"DNF";"S2.0";"43";"FRA";"Alexis Constantin (private entrant)";"FRA|FRA";"Alexis Constantin|Jacques Poch";"Peugeot 203C";"Peugeot 1290cc S4 supercharged";"Englebert";"117";"1578.564";"14:00:00";"Accident"
"1952";"DSQ";"S5.0";"12";"USA";"Luigi Chinetti";"USA|FRA";"Luigi Chinetti|Jean Lucas";"Ferrari 340 America";"Ferrari 4.1L V12";"Dunlop";"133";"1794.436";"12:00:00";"Refuelling too early"
"1952";"DNF";"S3.0";"34";"FRA";"Automobiles Gordini";"FRA|FRA";"Jean Behra|Robert Manzon";"Gordini T15S";"Gordini 2.3L S6";"Englebert";"136";"1834.912";"12:00:00";"Brakes, engine"
"1952";"DNF";"S5.0";"9";"FRA";"Pierre Meyrat (private entrant)";"FRA|FRA";"Pierre Meyrat|Guy Mairesse";"Talbot-Lago T26 GS Spyder";"Talbot-Lago 4.5L S6";"Dunlop";"121";"1632.532";"12:00:00";"Oil pump"
"1952";"DNF";"S3.0";"33";"USA";"Charles Moran Jr. (private entrant)";"USA|ITA";"Charles Moran Jr.|Franco Cornacchia";"Ferrari 212 Export";"Ferrari 2.6L V12";"Pirelli";"83";"1119.836";"10:00:00";"Electrics"
"1952";"DNF";"S750";"59";"FRA";"Automobiles Panhard et Levassor";"FRA|FRA";"Jacques Savoye|Raymond Lienard";"Monopole X84";"Panhard 612cc F2";"Dunlop";"68";"917.456";"11:00:00";"Engine"
"1952";"DNF";"S3.0";"30";"ITA";"Scuderia Ferrari";"FRA|USA";"Pagnibon (Pierre Boncompagni)|Tom Cole Jr.";"Ferrari 225 S Berlinetta";"Ferrari 2.7L V12";"Pirelli";"77";"1038.884";"10:00:00";"Ignition"
"1952";"DNF";"S1.5";"64";"NLD";"Maurice Gatsonides (private entrant)";"NLD|NLD";"Maurice Gatsonides|Hugo van Zuylen Nijeveldt";"Jowett Jupiter R1";"Jowett 1486cc F4";"Dunlop";"69";"930.948";"8:00:00";"Engine"
"1952";"DNF";"S3.0";"22";"DEU";"Daimler-Benz A.G.";"DEU|DEU";"Karl Kling|Hans Klenk";"Mercedes-Benz W194";"Mercedes-Benz 3.0L S6";"Englebert";"94";"1268.248";"8:30:00";"Electrics (dynamo)"
"1952";"DNF";"S8.0";"2";"USA";"Briggs Cunningham (private entrant)";"USA|USA";"Phil Walters|Duane Carter";"Cunningham C4-RK Coupe";"Chrysler 5.4L V8";"Firestone";"66";"890.472";"7:00:00";"Engine"
"1952";"DNF";"S750";"54";"FRA";"RNU Renault";"FRA|FRA";"Louis Pons|Paul Moser";"Renault 4CV-1063";"Renault 747cc S4";"Michelin";"60";"809.520";"5:00:00";"Accident"
"1952";"DNF";"S1.1";"51";"DEU";"Porsche KG";"DEU|DEU";"Huschke von Hanstein|Petermax Müller";"Porsche 356 SL";"Porsche 1086cc F4";"Dunlop";"61";"823.012";"5:00:00";"Gearbox"
"1952";"DNF";"S8.0";"3";"USA";"Briggs Cunningham (private entrant)";"USA|USA";"John Fitch|""Rice"" (George Viola)";"Cunningham C4-R";"Chrysler 5.4L V8";"Firestone";"54";"728.568";"5:00:00";"Engine"
"1952";"DNF";"S5.0";"15";"FRA";"Ecurie Rosier";"FRA|FRA";"Louis Rosier|Maurice Trintignant";"Ferrari 340 America Spyder";"Ferrari 4.1L V12";"Dunlop";"57";"769.044";"5:00:00";"Clutch"
"1952";"DNF";"S750";"58";"FRA";"Automobiles Deutsch et Bonnet";"FRA|FRA";"Jean-Paul Colas|Robert Schollmann";"DB Coach";"Panhard 745cc F2";"Dunlop";"27";"364.284";"4:00:00";"Out of fuel"
"1952";"DNF";"S1.5";"44";"FRA";"Automobiles Gordini";"FRA|FRA";"Roger Loyer|Clarence de Rinen";"Gordini T15S";"Gordini 1490cc S4";"Englebert";"26";"350.792";"4:00:00";"Clutch"
"1952";"DNF";"S5.0";"16";"USA";"Luigi Chinetti";"FRA|FRA";"Pierre Louis-Dreyfus (""Heldé"")|René Dreyfus";"Ferrari 340 America Spyder";"Ferrari 4.1L V12";"Dunlop";"41";"553.172";"4:00:00";"Clutch"
"1952";"DNF";"S5.0";"18";"GBR";"Jaguar Cars Ltd.";"GBR|GBR";"Tony Rolt|Duncan Hamilton";"Jaguar C-Type";"Jaguar 3.5L S6";"Dunlop";"29";"391.268";"3:00:00";"Engine (head gasket)"
"1952";"DNF";"S750";"57";"FRA";"Automobiles Deutsch et Bonnet";"FRA|FRA";"René Bonnet|Élie Bayol";"DB Sport";"Panhard 745cc F2";"Dunlop";"28";"377.776";"3:00:00";"Transmission"
"1952";"DNF";"S3.0";"26";"GBR";"Aston Martin Ltd.";"GBR|GBR";"Dennis Poore|Pat Griffith";"Aston Martin DB3 Spyder";"Aston Martin 2.6L S6";"Dunlop";"32";"431.744";"2:00:00";"Water pump"
"1952";"DNF";"S3.0";"35";"GBR";"Robert Lawrie (private entrant)";"GBR|GBR";"Robert Lawrie|John Isherwood";"Morgan Plus 4";"Standard 2.1L S4";"Dunlop";"14";"188.888";"2:00:00";"Water pump"
"1952";"DNF";"S5.0";"11";"GBR";"Donald Healey Motor Co.";"FRA|FRA";"Pierre Veyron|Yves Giraud-Cabantous";"Nash-Healey";"Nash 4.1L S6";"Dunlop";"16";"215.872";"2:00:00";"Gearbox"
"1952";"DNF";"S750";"53";"FRA";"RNU Renault";"FRA|FRA";"Yves Lesur|André Briat";"Renault 4CV-1063";"Renault 747cc S4";"Michelin";"3";"40.476";"2:00:00";"Transmission"
"1952";"DNF";"S3.0";"62";"ITA";"Scuderia Ferrari";"ITA|ITA";"Alberto Ascari|Luigi Villoresi";"Ferrari 250 S Berlinetta";"Ferrari 3.0L V12";"Pirelli";"18";"242.856";"2:00:00";"Clutch"
"1952";"DNF";"S5.0";"17";"GBR";"Jaguar Cars Ltd.";"GBR|GBR";"Stirling Moss|Peter Walker";"Jaguar C-Type";"Jaguar 3.5L S6";"Dunlop";"25";"337.300";"1:00:00";"Engine (connecting rod)"
"1952";"DNF";"S5.0";"19";"GBR";"Jaguar Cars Ltd.";"GBR|GBR";"Peter Whitehead|Ian Stewart";"Jaguar C-Type";"Jaguar 3.5L S6";"Dunlop";"18";"242.856";"1:55:00";"Engine (head gasket)"
"1952";"DNF";"S750";"55";"FRA";"Jacques Lecat (private entrant)";"FRA|FRA";"Jacques Lecat|Henri Senfftleben";"Renault 4CV-1063";"Renault 747cc S4";"Dunlop";"8";"107.936";"1:00:00";"Engine (crankshaft)"
"1952";"DNF";"S3.0";"27";"GBR";"Aston Martin Ltd.";"GBR|GBR";"Reg Parnell|Eric Thompson";"Aston Martin DB3 Coupe";"Aston Martin 2.6L S6";"Dunlop";"11";"148.412";"1:00:00";"Transmission"
"1952";"DNF";"S1.1";"49";"FRA";"Mécanorma";"FRA|FRA";"Norbert Jean Mahé|José Scaron";"Gordini T11 MM";"Simca 1091cc S4";"Dunlop";"4";"53.968";"0:20:00";"Fuel pump"
"1952";"DNQ";"S5.0";"7";"FRA";"Ecurie Rosier";"FRA|FRA";"Jean-Louis Rosier|Jean Estager";"Ferrari 340 America";"Ferrari 4.1L V12";"Dunlop";"0";"0.0";"";"Engine (piston) in practice"
