"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1994";"1";"GT1";"36";"DEU|DEU";"Le Mans Porsche Team|Joest Racing";"FRA|USA|ITA";"Yannick Dalmas|Hurley Haywood|Mauro Baldi";"Dauer 962 Le Mans";"Porsche Type-935 3.0 L Turbo Flat-6";"Goodyear";"344";"4685.701";"";""
"1994";"2";"LMP1/C90";"1";"JPN";"SARD Company Ltd.";"GBR|ITA|USA";"Eddie Irvine|Mauro Martini|Jeff Krosnoff";"Toyota 94C-V";"Toyota R36V 3.6 L Turbo V8";"Dunlop";"343";"4667.566";"";""
"1994";"3";"GT1";"35";"DEU|DEU";"Le Mans Porsche Team|Joest Racing";"DEU|USA|BEL";"Hans-Joachim Stuck|Danny Sullivan|Thierry Boutsen";"Dauer 962 Le Mans";"Porsche Type-935 3.0 L Turbo Flat-6";"Goodyear";"343";"4667.552";"";""
"1994";"4";"LMP1/C90";"4";"JPN";"Nisso Trust Racing Team";"SWE|ZAF|FRA";"Steven Andskär|George Fouché|Bob Wollek";"Toyota 94C-V";"Toyota R36V 3.6 L Turbo V8";"Dunlop";"328";"4466.397";"";""
"1994";"5";"IMSAGTS";"75";"USA";"Clayton Cunningham Racing";"NZL|USA|USA";"Steve Millen|Johnny O'Connell|John Morton";"Nissan 300ZX Turbo";"Nissan VG30DETT 3.0 L Turbo V6";"Yokohama";"317";"4314.224";"";""
"1994";"6";"LMP1/C90";"5";"GBR";"Gulf Oil Racing";"GBR|GBR|DEU";"Derek Bell|Robin Donovan|Jürgen Lässig";"Kremer K8 Spyder";"Porsche Type-935 3.0 L Turbo Flat-6";"Dunlop";"316";"4301.231";"";""
"1994";"7";"LMP1/C90";"9";"FRA";"Courage Compétition";"FRA|USA|BEL";"Jean-Louis Ricci|Andy Evans|Philippe Olczyk";"Courage C32LM";"Porsche Type-935 3.0 L Turbo Flat-6";"Michelin";"310";"4219.308";"";""
"1994";"8";"GT2";"52";"FRA";"Larbre Compétition";"ESP|FRA|ESP";"Jesús Pareja|Dominique Dupuy|Carlos Palau";"Porsche 911 Carrera RSR";"Porsche 3.8 L Flat-6";"Michelin";"307";"4176.567";"";""
"1994";"9";"GT2";"54";"CHE";"Écurie Biennoise";"CHE|CHE|ITA";"Enzo Calderari|Miss Lilian Bryner|Renato Mastropietro";"Porsche 911 Carrera RSR";"Porsche 3.8 L Flat-6";"Pirelli";"299";"4066.259";"";""
"1994";"10";"GT2";"59";"DEU";"Konrad Motorsport";"NLD|NLD|SVN";"Cor Euser|Patrick Huisman|Matjaž Tomlje";"Porsche 911 Carrera RSR";"Porsche 3.8 L Flat-6";"Pirelli";"295";"4011.859";"";""
"1994";"11";"GT2";"57";"ESP";"Repsol Ferrari España";"ESP|ESP|ESP";"Prince Alfonso de Orléans-Borbón|Tomás Saldaña|Andrés Vilariño";"Ferrari 348 GTC-LM";"Ferrari 3.4 L V8";"Pirelli";"276";"3758.441";"";""
"1994";"12";"GT1";"40";"FRA|BEL";"Rent-A-Car Racing Team|Luigi Racing";"FRA|GBR|FRA";"René Arnoux|Justin Bell|Bertrand Balas";"Dodge Viper RT/10";"Dodge 8.0 L V10";"Michelin";"273";"3717.810";"";""
"1994";"13";"GT2";"60";"FRA";"Legeay Sports Mécanique";"FRA|FRA|FRA";"Benjamin Roy|Luc Galmard|Jean-Claude Police";"Alpine A610 Turbo";"Renault PRV 3.0 L Turbo V6";"Michelin";"272";"3698.888";"";""
"1994";"14";"GT2";"48";"DEU";"Kremer Honda Racing";"DEU|FRA|BEL";"Armin Hahne|Christophe Bouchut|Bertrand Gachot";"Honda NSX";"Honda 3.0 L V6";"Dunlop";"257";"3500.460";"";""
"1994";"15";"IMSAGTS";"74";"JPN";"Team Artnature";"JPN|FRA|FRA";"Yojiro Terada|Franck Fréon|Pierre de Thoisy";"Mazda RX-7 GTO";"Mazda 13J 2.0 L 3- Rotor";"Dunlop";"250";"3405.713";"";""
"1994";"16";"GT2";"46";"DEU";"Kremer Honda Racing";"CHE|JPN|JPN";"Philippe Favre|Hideki Okada|Kazuo Shimizu";"Honda NSX";"Honda 3.0 L V6";"Dunlop";"240";"3262.037";"";""
"1994";"17";"GT2";"68";"ITA";"Agusta Racing Team";"FRA|ESP|ESP";"Jean-Louis Sirera|Antonio Puig|Xavier Camp";"Venturi 400GTR";"Renault PRV 3.0L Turbo V6";"Dunlop";"225";"3066.115";"";""
"1994";"18";"GT2";"47";"DEU|JPN";"Kremer Honda Racing|Team Kunimitsu";"JPN|JPN|JPN";"Kunimitsu Takahashi|Keiichi Tsuchiya|Akira Iida";"Honda NSX";"Honda 3.0 L V6";"Yokohama";"222";"3020.641";"";""
"1994";"NC";"GT1";"41";"FRA|BEL";"Rent-A-Car Racing Team|Luigi Racing";"FRA|FRA|FRA";"François Migault|Denis Morin|Philippe Gache";"Dodge Viper RT/10";"Dodge 8.0 L V10";"Michelin";"225";"3059.868";"";"Insufficient distance"
"1994";"NC";"GT1";"30";"FRA";"BBA Compétition";"FRA|FRA|FRA";"Jean-Luc Maury-Laribière|Bernard Chauvin|Hervé Poulain";"Venturi 600LM";"Renault PRV 3.0 L Turbo V6";"Dunlop";"221";"3007.805";"";"Insufficient distance"
"1994";"NC";"GT1";"37";"GBR";"A.D.A. Engineering Ltd.";"GBR|GBR|GBR";"Dominic Chappell|Jonathan Baker|Phil Andrews";"De Tomaso Pantera 200";"Ford 5.0 L V8";"Goodyear";"210";"2865.039";"";"Insufficient distance"
"1994";"NC";"LMP1/C90";"6";"GBR|JPN";"A.D.A. Engineering Ltd.|Team Nippon";"JPN|JPN|JPN";"Jun Harada|Miss Tomiko Yoshikawa|Masahiko Kondo";"Porsche 962C GTi";"Porsche Type-935 3.0 L Turbo Flat-6";"Goodyear";"189";"2569.158";"";"Insufficient distance"
