"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"2004";"11";"GTS";"66";"GBR";"Prodrive Racing";"CHE|NLD|CZE";"Alain Menu|Peter Kox|Tomáš Enge";"Ferrari 550-GTS Maranello";"Ferrari F133 5.9L V12";"Michelin";"325";"4432.191";"";""
"2004";"12";"GT";"77";"JPN";"ChoroQ Racing Team";"JPN|JPN|JPN";"Haruki Kurosawa|Kazuyuki Nishizawa|Manabu Orido";"Porsche 911 GT3-RSR";"Porsche 3.6L Flat-6";"Yokohama";"322";"4384.260";"";""
"2004";"13";"GT";"85";"DEU";"Freisinger Motorsport";"MCO|DEU|FRA";"Stéphane Ortelli|Ralf Kelleners|Romain Dumas";"Porsche 911 GT3-RSR";"Porsche 3.6L Flat-6";"Dunlop";"321";"4371.299";"";""
"2004";"14";"GTS";"69";"FRA";"Larbre Compétition";"FRA|FRA|FRA";"Christophe Bouchut|Patrice Goueslard|Olivier Dupard";"Ferrari 550-GTS Maranello";"Ferrari F133 5.9L V12";"Michelin";"317";"4319.671";"";""
"2004";"15";"GT";"84";"DEU";"Seikel Motorsport";"CAN|USA|NZL";"Anthony Burgess|Philip Collin|Andrew Bagnall";"Porsche 911 GT3-RS";"Porsche 3.6L Flat-6";"Yokohama";"317";"4316.241";"";""
"2004";"16";"GT";"72";"FRA";"Luc Alphand Aventures";"FRA|FRA|FRA";"Luc Alphand|Christian Lavieille|Philippe Alméras";"Porsche 911 GT3-RS";"Porsche 3.6L Flat-6";"Michelin";"316";"4306.127";"";""
"2004";"17";"LMP1";"14";"GBR|GBR";"Team Nasamax|McNeil Engineering";"CAN|ZAF|GBR";"Robbie Stirling|Werner Lupberger|Kevin McGarrity";"Nasamax ( Reynard) DM139";"Judd GV5 5.0L V10 ( Bioethanol)";"Dunlop";"316";"4299.330";"";""
"2004";"18";"GT";"81";"USA";"The Racer's Group";"DNK|GBR|GBR";"Lars-Erik Nielsen|Ian Donaldson|Gregor Fisken";"Porsche 911 GT3-RSR";"Porsche 3.6L Flat-6";"Michelin";"314";"4278.059";"";""
"2004";"19";"GT";"92";"GBR";"Cirtek Motorsport";"GBR|NLD|NZL";"Frank Mountain|Hans Hugenholtz|Rob Wilson";"Ferrari 360 Modena GTC";"Ferrari F131 3.6L V8";"Dunlop";"311";"4234.875";"";""
"2004";"20";"LMP1";"4";"GBR";"Taurus Sports Racing";"GBR|CHE|FRA";"Christian Vann|Benjamin Leuenberger|Didier André";"Lola B2K/10";"Judd GV4 4.0L V10";"Michelin";"300";"4089.222";"";""
"2004";"21";"GT";"89";"GBR";"Chamberlain-Synergy Motorsport";"GBR|GBR|GBR";"Bob Berridge|Michael Caine|Chris Stockton";"TVR Tuscan T400R";"TVR Speed Six 4.0L I6";"Dunlop";"300";"4089.111";"";""
"2004";"22";"GT";"96";"GBR";"Chamberlain-Synergy Motorsport";"GBR|GBR|GBR";"Lawrence Tomlinson|Nigel Greensall|Gareth Evans";"TVR Tuscan T400R";"TVR Speed Six 4.0L I6";"Dunlop";"291";"3966.253";"";""
"2004";"23";"GT";"75";"FRA|FRA";"Thierry Perrier|Perspective Racing";"GBR|GBR|GBR";"Ian Khan|Nigel Smith|Tim Sugden";"Porsche 911 GT3-RS";"Porsche 3.6L Flat-6";"Dunlop";"283";"3856.489";"";""
"2004";"24";"LMP1";"20";"GBR";"Lister Racing";"DNK|DNK|DNK";"John Nielsen|Casper Elgaard|Jens Møller";"Lister Storm LMP";"Chevrolet LS1 6.0L V8";"Dunlop";"279";"3805.250";"";""
"2004";"25";"LMP2";"32";"USA";"Intersport Racing";"USA|USA|USA";"William Binnie|Clint Field|Rick Sutherland";"Lola B2K/40";"Judd KV675 3.4L V8";"Pirelli";"278";"3790.213";"";""
"2004";"26";"LMP2";"24";"FRA";"Rachel Welter";"JPN|FRA|FRA";"Yojiro Terada|Patrice Roussel|Olivier Porta";"WR LM2001";"Peugeot 2.0L Turbo I4";"Michelin";"270";"3680.599";"";""
"2004";"NC";"GT";"80";"GBR";"Morgan Works Race Team";"GBR|NZL|GBR";"Adam Sharpe|Neil Cunningham|Steve Hyde";"Morgan Aero 8R";"BMW B44 (Mader) 4.5L V8";"Yokohama";"222";"3030.300";"";"Insufficient distance"
"2004";"DNF";"LMP1";"16";"NLD";"Racing for Holland";"NLD|GBR|GBR";"Tom Coronel|Justin Wilson|Ralph Firman";"Dome S101";"Judd GV4 4.0L V10";"Dunlop";"313";"4272.450";"";"Ignition"
"2004";"DNF";"LMP1";"17";"FRA";"Pescarolo Sport";"FRA|FRA|FRA";"Sébastien Bourdais|Nicolas Minassian|Emmanuel Collard";"Pescarolo C60";"Judd GV5 5.0L V10";"Michelin";"282";"3849.300";"19:45:00";"Engine (overheating)"
"2004";"DNF";"LMP1";"25";"GBR";"Ray Mallock Ltd. (RML)";"BRA|GBR|GBR";"Thomas Erdos|Mike Newton|Nathan Kinch";"MG-Lola EX257";"MG ( AER) XP20 2.0L Turbo I4";"Dunlop";"256";"3494.400";"";"Engine"
"2004";"DNF";"LMP1";"6";"GBR";"Rollcentre Racing";"GBR|GBR|PRT";"Martin Short|Rob Barff|João Barbosa";"Dallara SP1";"Judd GV4 4.0L V10";"Dunlop";"230";"3139.500";"";"Accident"
"2004";"DNF";"GT";"87";"USA|USA";"Orbit Racing|BAM!";"USA|DEU|DEU";"Leo Hindery Jr.|Marc Lieb|Mike Rockenfeller";"Porsche 911 GT3-RS";"Porsche 3.6L Flat-6";"Michelin";"223";"3043.950";"";"Transmission (gearbox)"
"2004";"DNF";"LMP1";"9";"JPN";"Kondo Racing";"JPN|JPN|JPN";"Hiroki Kato|Ryo Fukuda|Ryo Michigami";"Dome S101";"Mugen MF408S 4.0L V8";"Yokohama";"206";"2811.900";"";"Oil leak"
"2004";"DNF";"GTS";"62";"NLD";"Barron Connor Racing";"NLD|FRA|CHE";"Mike Hezemans|Ange Barde|Jean-Denis Délétraz";"Ferrari 575-GTC";"Ferrari F133 6.0L V12";"Pirelli";"200";"2730.000";"";"Electronics"
"2004";"DNF";"LMP1";"22";"GBR";"Zytek Engineering Ltd.";"GBR|AUS|JPN";"Andy Wallace|David Brabham|Hayanari Shimoda";"Zytek 04S";"Zytek ZG348 3.4L V8";"Michelin";"167";"2279.550";"";"Engine"
"2004";"DNF";"GTS";"61";"NLD";"Barron Connor Racing";"NLD|USA|ITA";"John Bosch|Danny Sullivan|Thomas Biagi";"Ferrari 575-GTC";"Ferrari F133 6.0L V12";"Pirelli";"163";"2224.950";"";"Brakes"
"2004";"DNF";"GT";"83";"DEU";"Seikel Motorsport";"ITA|NLD|ITA";"Gabrio Rosa|Peter van Merksteijn|Alex Caffi";"Porsche 911 GT3-RS";"Porsche 3.6L Flat-6";"Yokohama";"148";"2020.200";"";"Engine"
"2004";"DNF";"LMP2";"36";"FRA";"Gerard Welter";"FRA|FRA|FRA";"Tristan Gommendy|Jean-Bernard Bouvet|Bastien Brière";"WR LM2004";"Peugeot ES9J4S 3.4L V6";"Michelin";"137";"1870.050";"";"Electrics"
"2004";"DNF";"GT";"70";"FRA";"JMB Racing";"FRA|BRA|FRA";"Jean-René de Fournoux|Jaime Melo|Stéphane Daoudi";"Ferrari 360 Modena GTC";"Ferrari F131 3.6L V8";"Michelin";"133";"1815.450";"";"Transmission"
"2004";"DNF";"LMP2";"31";"FRA";"Courage Compétition";"CHE|GBR|FRA";"Alexander Frei|Sam Hancock|Jean-Marc Gounon";"Courage C65";"JPX 3.4L V6";"Michelin";"127";"1733.550";"";"Engine"
"2004";"DNF";"LMP2";"35";"FRA";"Epsilon Sport";"FRA|USA|GBR";"Renaud Derlot|Gunnar Jeannette|Gavin Pickering";"Courage C65";"Willman (JPX) 3.4L V6";"Michelin";"124";"1692.600";"";"Engine"
"2004";"DNF";"LMP1";"29";"FRA";"Noël del Bello Racing";"FRA|FRA|FRA";"Bruno Besson|Sylvain Boulay|Jean-Luc Maury-Laribière";"Reynard 2KQ";"Volkswagen HPT16 2.0L Turbo I4";"Michelin";"122";"1665.300";"";"Accident"
"2004";"DNF";"LMP2";"37";"FRA";"Paul Belmondo Racing";"FRA|FRA|FRA";"Paul Belmondo|Claude-Yves Gosselin|Marco Saviozzi";"Courage C65";"JPX 3.4L V6";"Michelin";"80";"1092.000";"";"Accident"
"2004";"DNF";"GT";"86";"DEU";"Freisinger Motorsport";"RUS|RUS|GBR";"Alexey Vasilyev|Nikolai Fomenko|Robert Nearn";"Porsche 911 GT3-RSR";"Porsche 3.6L Flat-6";"Dunlop";"65";"887.250";"";"Accident"
"2004";"DNF";"LMP1";"11";"USA|FRA";"Panoz Motor Sports|Larbre Compétition";"FRA|FRA|FRA";"Patrick Bourdais|Jean-Luc Blanchemain|Roland Bervillé";"Panoz GTP";"Élan 6L8 6.0L V8";"Michelin";"54";"737.100";"";"Clutch"
"2004";"DNF";"LMP1";"10";"GBR";"Taurus Sports Racing";"GBR|GBR|BEL";"Phil Andrews|Calum Lockie|Anthony Kumpen";"Lola B2K/10";"Caterpillar 5.0L Turbo V10 ( Diesel)";"Dunlop";"35";"477.750";"";"Transmission (gearbox)"
"2004";"DNF";"LMP1";"27";"USA";"Intersport Racing";"USA|USA|USA";"Jon Field|Duncan Dayton|Larry Connor";"Lola B01/60";"Judd XV675 3.4L V8";"Goodyear";"29";"395.850";"";"Suspension"
"2004";"DNF";"GT";"78";"GBR";"PK Sport Ltd.";"USA|GBR|GBR";"Jim Matthews|David Warnock|Paul Daniels";"Porsche 911 GT3-RS";"Porsche 3.6L Flat-6";"Dunlop";"27";"368.550";"";"Electrics"
"2004";"DNA";"LMP1";"3";"USA";"Arena International Motorsport";"SWE";"Stefan Johansson";"Dome S101";"Mugen MF408S 4.0L V8";"";"0";"0.0";"";"Withdrawn"
"2004";"DNA";"LMP1";"7";"ITA";"Spinnaker Clandesteam";"ITA|ITA|FRA";"Riccardo Agusta|Almo Coppelli|Sylvain Boulay";"Dallara SP1";"Judd GV4 4.0L V10";"";"0";"0.0";"";"Withdrawn"
"2004";"DNA";"LMP2";"33";"FRA";"Courage Compétition";"BEL|FRA|CHE";"Marc Goossens|Jean-Philippe Belloc|Alexander Frei";"Courage C65";"Willman JPX 3.4L V6";"";"0";"0.0";"";"Withdrawn"
"2004";"DNA";"LMP2";"34";"FRA";"Epsilon Sport";"FRA|FRA|FRA|ESP";"Lucas Lasserre|Xavier Pompidou|Jean-Christophe Boullion|Jesús Diez de Villarroel";"Courage C65";"Willman JPX 3.4L V6";"";"0";"0.0";"";"Withdrawn"
"2004";"DNA";"GTS";"59";"DEU";"Konrad Motorsport";"DEU";"Franz Konrad";"Saleen S7-R";"Ford 7.0L V8";"";"0";"0.0";"";"Withdrawn"
"2004";"DNA";"GTS";"60";"FRA";"Force One Racing";"FRA|BEL|FRA";"David Hallyday|Anthony Kumpen|Bruno Besson";"Pagani Zonda";"Mercedes-AMG 7.0L V12";"";"0";"0.0";"";"Withdrawn"
"2004";"DNA";"GTS";"67";"GBR";"Care Racing";"";"";"Ferrari 550 GTS Maranello";"Ferrari F133 5.9L V12";"";"0";"0.0";"";"Withdrawn"
"2004";"DNA";"GTS";"68";"ITA";"BMS Scuderia Italia";"ITA|ITA";"Fabrizio Gollin|Luca Cappellari";"Ferrari 550 GTS Maranello";"Ferrari F133 5.9L V12";"";"0";"0.0";"";"Withdrawn"
"2004";"DNA";"GT";"95";"USA";"Risi Competizione";"DEU|USA|ITA";"Ralf Kelleners|Anthony Lazarro|Matteo Bobbi";"Ferrari 360 Modena GTC";"Ferrari F131 3.6L V8";"";"0";"0.0";"";"Withdrawn"
"2004";"DNA";"GTS";"99";"FRA";"XL Racing";"FRA|FRA|FRA";"Olivier Pla|Jean-Philippe Belloc|Jean-Christophe Ravier";"Ferrari 550 GTS Maranello";"Ferrari F133 5.9L V12";"";"0";"0.0";"";"Withdrawn"
