"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1924";"1";"3.0";"8";"GBR";"Bentley Motors Limited";"CAN|GBR";"John Duff|Frank Clement";"Bentley 3 Litre Sport";"Bentley 3.0L S4";"Rapson";"120";"2077.340";"";""
"1924";"2";"5.0";"6";"FRA";"Société Lorraine de Dietrich et Cie";"FRA|FRA";"Henri Stoffel|Édouard Brisson";"Lorraine-Dietrich B3-6 Sport";"Lorraine-Dietrich 3.5L S6";"Michelin";"119";"2061.410";"";""
"1924";"3";"5.0";"5";"FRA";"Société Lorraine de Dietrich et Cie";"FRA|FRA";"Gérard de Courcelles|André Rossignol";"Lorraine-Dietrich B3-6 Sport";"Lorraine-Dietrich 3.5L S6";"Englebert";"119";"2055.110";"";""
"1924";"4";"2.0";"31";"FRA";"Chenard-Walcker SA";"BEL|FRA";"André Pisart|Joseph Chavée";"Chenard et Walcker Type TT 10/12CV";"Chenard et Walcker 2.0L S4";"Michelin";"111";"1918.070";"";""
"1924";"5";"2.0";"30";"FRA";"Chenard-Walcker SA";"FRA|ESP";"Christian Dauvergne|Manso de Zuñiga";"Chenard et Walcker Type TT 10/12CV";"Chenard et Walcker 2.0L S4";"Michelin";"109";"1881.558";"";""
"1924";"6";"2.0";"17";"FRA";"Établissements Automobiles Rolland et Pilain SA";"FRA|FRA";"Gaston Delalande|Georges Guignard";"Rolland-Pilain C23 Sport";"Rolland-Pilain 2.0L S4";"Michelin";"107";"1847.034";"";""
"1924";"7";"3.0";"15";"FRA";"Société des Automobiles Brasier";"FRA|FRA";"Eugéne Verpault|Marcel Delabarre";"Brasier TB4";"Brasier 2.1L S4";"Dunlop";"106";"1832.500";"";""
"1924";"8";"3.0";"16";"FRA";"Société des Automobiles Brasier";"FRA|FRA";"f.n.u. Migeot|Léopold Jouguet";"Brasier TB4";"Brasier 2.1L S4";"Dunlop";"105";"1812.510";"";""
"1924";"9";"2.0";"19";"FRA";"Établissements Automobiles Rolland et Pilain SA";"FRA|FRA";"Louis Sire|Louis Tremel";"Rolland-Pilain C23 Sport";"Rolland-Pilain 2.0L S4";"Michelin";"104";"1800.370";"";""
"1924";"10";"2.0";"28";"FRA";"Établissements Industriels Jacques Bignan";"BEL|FRA";"Raymond de Tornaco|Francis Barthelemy";"Bignan 2 Litre Sport";"Bignan 2.0L S4";"Englebert";"102";"1766.820";"";""
"1924";"11";"1.1";"51";"FRA";"Société des Automobile Ariès";"FRA|FRA";"Fernand Gabriel|Henri Lapierre";"Ariès CC4";"Ariès 1.1L S4";"Michelin";"91";"1576.690";"";""
