"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1972";"1";"S3.0";"15";"FRA";"Equipe Matra-Simca Shell";"FRA|GBR";"Henri Pescarolo|Graham Hill";"Matra-Simca MS670";"Matra 3.0L V12";"Goodyear";"344";"4691.343";"";""
"1972";"2";"S3.0";"14";"FRA";"Equipe Matra-Simca Shell";"FRA|NZL";"François Cevert|Howden Ganley";"Matra-Simca MS670";"Matra 3.0L V12";"Goodyear";"333";"4554.933";"";""
"1972";"3";"S3.0";"60";"DEU";"Siffert ATE Racing";"DEU|DEU|ITA";"Reinhold Joest|Michel Weber|Mario Casoni";"Porsche 908LH Coupé";"Porsche 3.0L F8";"Dunlop";"325";"4428.904";"";""
"1972";"4";"S3.0";"18";"ITA";"Autodelta SpA";"ITA|ITA";"Nino Vaccarella|Andrea de Adamich";"Alfa Romeo Tipo 33TT3";"Alfa Romeo 3.0L V8";"Goodyear";"307";"4179.632";"";""
"1972";"5";"GTS5.0";"39";"FRA";"Automobiles Charles Pozzi";"FRA|FRA";"Claude Ballot-Léna|Jean-Claude Andruet";"Ferrari 365 GTB/4";"Ferrari 4.4L V12";"Michelin";"306";"4162.660";"";""
"1972";"6";"GTS5.0";"74";"USA";"North American Racing Team";"USA|USA";"Sam Posey|Tony Adamowicz";"Ferrari 365 GTB/4";"Ferrari 4.4L V12";"Goodyear";"304";"4137.733";"";""
"1972";"7";"GTS5.0";"34";"CHE";"Scuderia Filipinetti";"GBR|FRA|CHE";"Mike Parkes|Jean-Louis Lafosse|Jean-Jacques Cochet";"Ferrari 365 GTB/4";"Ferrari 4.4L V12";"Michelin";"302";"4110.051";"";""
"1972";"8";"GTS5.0";"36";"BEL";"Ecurie Francorchamps";"GBR|BEL|GBR";"Derek Bell|Teddy Pilette|Richard Bond";"Ferrari 365 GTB/4";"Ferrari 4.4L V12";"Michelin";"301";"4109.864";"";""
"1972";"9";"GTS5.0";"38";"USA";"North American Racing Team";"FRA|FRA";"Jean-Pierre Jarier|Claude Buchet";"Ferrari 365 GTB/4";"Ferrari 4.4L V12";"Goodyear";"297";"4039.443";"";""
"1972";"10";"TS3.0";"54";"DEU";"Ford Motorenwerke Deutschland";"GBR|BEL";"Gerry Birrell|Claude Bourgoignie";"Ford Capri 2600RS";"Ford 2.9L V6";"Dunlop";"292";"3977.515";"";""
"1972";"11";"TS3.0";"52";"DEU";"Ford Motorenwerke Deutschland";"DEU|ESP";"Dieter Glemser|Alex Soler-Roig";"Ford Capri 2600RS";"Ford 2.9L V6";"Dunlop";"289";"3936.610";"";""
"1972";"12";"S3.0";"68";"GBR";"Duckham's Oil Motor Racing (private entrant)";"GBR|GBR";"Alain de Cadenet|Chris Craft";"Duckhams LM72";"Ford Cosworth DFV 3.0L V8";"Dunlop";"288";"3928.298";"";""
"1972";"13";"GTS2.5";"41";"FRA";"L. Meznarie (private entrant)";"CHE|DEU|USA";"Sylvain Garant|Jürgen Barth|Michael Keyser";"Porsche 911S";"Porsche 2492cc F6";"Firestone";"285";"3883.672";"";""
"1972";"14";"S2.0";"27";"FRA";"René Ligonnet (private entrant)";"FRA|GBR";"René Ligonnet|Barrie Smith";"Lola T290";"Cosworth FVC 1790cc S4";"Firestone";"284";"3864.588";"";""
"1972";"15";"GTS+5.0";"4";"USA";"North American Racing Team";"USA|USA";"Bob Johnson|Dave Heinz";"Chevrolet Corvette C3";"Chevrolet 7.0L V8";"Goodyear";"284";"3863.898";"";""
